t,r,W_r,log_cosh_part,golay_weight_part,K2,K
1.4111111111111114,0.8877298493867851,1023.7557111123741,0.779150939200553,0.29007269014173265,1.0692236293422857,1.0340327022595976
1.4358585858585862,0.8928609501571463,1092.6703787852452,0.7738983242503048,0.2827930920733199,1.0566914163236247,1.0279549680426787
1.460606060606061,0.8977702431263834,1162.7524387499861,0.7686677839611915,0.27571967719398827,1.0443874611551798,1.0219527685539973
1.4853535353535356,0.9024661751191221,1233.8055605221784,0.7634609975834115,0.2688490109785052,1.0323100085619166,1.0160265786690408
1.5101010101010104,0.906956974738361,1305.63423866472,0.7582795358479728,0.2621772600823858,1.0204567959303585,1.0101766162064723
1.5348484848484851,0.9112506480279069,1378.0454937858226,0.7531248649590013,0.25570027860279165,1.008825143561793,1.0044028791086737
1.5595959595959599,0.9153549753777791,1450.850409506379,0.7479983505761861,0.24941368113736997,0.9974120317135562,0.998705177574221
1.5843434343434346,0.9192775095585068,1523.8654965975077,0.7429012617719682,0.24331290459661495,0.9862141663685832,0.9930831618593596
1.6090909090909093,0.9230255747760682,1596.913880068359,0.73783477494984,0.23739326042531614,0.975228035375156,0.9875363463565056
1.633838383838384,0.9266062666452033,1669.8263090268529,0.7327999777117745,0.23164997863723955,0.964449956349014,0.9820641304665465
1.6585858585858588,0.9300264529848918,1742.441992609776,0.7277978726643455,0.22607824485604688,0.9538761175203925,0.976665816705178
1.6833333333333336,0.9332927753458491,1814.6092681765124,0.7228293811545174,0.22067323137775088,0.9435026125322684,0.9713406264191097
1.7080808080808083,0.9364116511858892,1886.1861102951975,0.7178953469274115,0.2154301231201326,0.9333254700475442,0.9660877134336945
1.732828282828283,0.9393892766148948,1957.040490850415,0.7129965396995579,0.2103441391978862,0.9233406788974442,0.9609061759076399
1.7575757575757578,0.9422316296368585,2027.050601907622,0.7081336586422581,0.20541055075500958,0.9135442093972675,0.9557950666315805
1.7823232323232325,0.9449444738220116,2096.1049538299535,0.7033073357706914,0.20062469559497406,0.9039320313656654,0.9507534019742793
1.8070707070707073,0.9475333623473765,2164.1023616100783,0.6985181392353201,0.19598199007187608,0.8945001293071962,0.9457801696521217
1.831818181818182,0.9500036423491809,2230.9518325087265,0.6937665765129786,0.19147793863993964,0.8852445151529181,0.9408743354736158
1.8565656565656568,0.9523604595354149,2296.5723679358366,0.6890530974957806,0.18710814140259047,0.8761612388983709,0.9360348491901201
1.8813131313131315,0.9546087630114097,2360.89269212294,0.6843780974766519,0.18286829995436582,0.8672463974310177,0.931260649566499
1.9060606060606065,0.9567533102756405,2423.850919564372,0.6797419200308913,0.17875422176789604,0.8584961417987873,0.9265506687703524
1.9308080808080812,0.9587986723470339,2485.39417249565,0.6751448597936979,0.17476182334304766,0.8499066831367456,0.9219038361655436
1.955555555555556,0.9607492389888675,2545.4781588690057,0.6705871651340676,0.17088713230516436,0.8414742974392319,0.9173190815846097
1.9803030303030307,0.962609223997902,2604.066720413819,0.6660690407258778,0.16712628861344317,0.8331953293393211,0.9127953381450418
2.005050505050505,0.9643826705307001,2661.1313594636963,0.6615906500173343,0.16347554501820846,0.8250661950355428,0.9083315446661218
2.02979797979798,0.9660734564421459,2716.6507523165064,0.6571521176002642,0.15993126688666862,0.8170833844869329,0.9039266477358286
2.0545454545454547,0.9676852996140182,2770.6102559902292,0.6527535314810067,0.1564899315002117,0.8092434629812183,0.8995796034710982
2.0792929292929294,0.9692217632540794,2823.001414361456,0.6483949452548745,0.15314812691203503,0.8015430721669096,0.8952893790093288
2.104040404040404,0.9706862611485491,2873.821468838018,0.6440763801863508,0.1499025504415924,0.7939789306279431,0.8910549537643249
2.128787878787879,0.9720820628530278,2923.0728779312044,0.6397978271973375,0.14675000687170023,0.7865478340690376,0.8868753204757913
2.1535353535353536,0.9734122988089524,2970.7628493629136,0.6355592487658989,0.14368740640494215,0.779246655170841,0.8827494860779251
2.1782828282828284,0.9746799653744997,3016.902887672872,0.6313605807380414,0.1407117624280489,0.7720723431660902,0.8786764724095497
2.203030303030303,0.9758879297605221,3061.5083596821455,0.6272017340551431,0.13782018912603586,0.765021923181179,0.8746553167855203
2.227777777777778,0.9770389348636137,3104.598079622197,0.6230825963997023,0.1350098989819088,0.7580924953816112,0.8706850724467551
2.2525252525252526,0.9781356039897721,3146.1939152521436,0.6190030337621035,0.13227820019257308,0.7512812339546765,0.8667648089041666
2.2772727272727273,0.9791804454633564,3186.320415858895,0.6149628919311207,0.1296224940270989,0.7445853859582197,0.8628936121899499
2.302020202020202,0.9801758571171477,3225.004462661854,0.6109619979108767,0.12704027214960523,0.738002270060482,0.8590705850280768
2.326767676767677,0.9811241306603169,3262.27494182341,0.6070001612669668,0.12452911392565691,0.7315292751926237,0.8552948469344497
2.3515151515151516,0.9820274559219854,3298.162439993423,0.6030771754044341,0.12208668372814895,0.725163859132583,0.8515655342559273
2.3762626262626263,0.9828879249688599,3332.698962087521,0.5991928187802509,0.11971072825611913,0.7189035470363699,0.8478818001563484
2.401010101010101,0.9837075360961203,3365.9176708103582,0.595346856052921,0.11739907387774053,0.7127459299306617,0.8442428145567256
2.425757575757576,0.9844881976913551,3397.852647282258,0.5915390391717701,0.11514962400684446,0.7066886631786145,0.8406477640359334
2.4505050505050505,0.9852317319718882,3428.5386720072024,0.5877691084084384,0.1129603565206851,0.7007294649291235,0.8370958516974765
2.4752525252525253,0.985939878596308,3458.0110253276216,0.5840367933330332,0.11082932122523446,0.6948661145582676,0.8335862970072551
2.5,0.9866142981514303,3486.305306444009,0.5803418137373352,0.10875463737307352,0.6890964511104087,0.8301183356066825
0.6860808086902787,0.5954583417693834,18.304800629266943,0.9301744387448145,0.514680420521617,1.4448548592664316,1.2020211559146667
