observable_id,observable_code,value
0,0,5
1,1,5
2,2,20
3,3,90
4,4,90
5,5,10
6,6,720
7,7,720
8,8,720
9,9,720
10,10,124
11,11,0
12,12,0
13,13,63
14,14,0
15,15,41
16,16,19
17,17,58
18,18,0
19,19,2
20,20,3
21,21,0
22,22,0
23,23,0
24,24,0
25,25,1
26,26,0
