observable_id,observable_code,value
0,0,985
1,1,1414965
2,2,2537360
3,3,1
4,4,8
5,5,9
6,6,8
7,7,92
8,8,15
9,9,10
10,10,306
11,11,74
12,12,232
13,13,306
14,14,194
15,15,112
16,16,808
17,17,288
18,18,16
19,19,16
20,20,1414965
21,21,2537360
22,22,288
23,23,208
24,24,3128
25,25,4
26,26,131586
27,27,131586
28,28,26
29,29,9
30,30,8
31,31,1
