observable_id,observable_code,value
0,0,5
1,1,5
2,2,6
3,3,6
4,4,6
5,5,5
6,6,1
7,7,1
8,8,0
9,9,1
10,10,8
11,11,3
12,12,5
13,13,0
14,14,1
15,15,0
16,16,0
17,17,1
18,18,4
19,19,1
20,20,13
21,21,1
22,22,12
23,23,6
24,24,49
25,25,1
26,26,0
