observable_id,observable_code,value
0,0,3
1,1,3
2,2,59
3,3,59
4,4,20
5,5,13
6,6,59
7,7,0
8,8,0
9,9,0
10,10,59
11,11,0
12,12,0
13,13,0
14,14,0
15,15,0
16,16,0
17,17,59
18,18,0
19,19,0
20,20,0
21,21,1
