observable_id,observable_code,value
0,0,8
1,1,8
2,2,8
3,3,6
4,4,0
5,5,1
6,6,5
7,7,642
8,8,642
9,9,0
10,10,1
11,11,20
12,12,90
13,13,20
14,14,20
15,15,1
16,16,0
17,17,1
18,18,0
19,19,0
20,20,0
21,21,6
22,22,1
