observable_id,observable_code,value
0,0,1
1,1,1
2,2,56
3,3,23
4,4,24
5,5,23
6,6,23
7,7,56
8,8,24
9,9,13
10,10,43
11,11,112
12,12,24
13,13,23
14,14,23
15,15,0
16,16,12
17,17,12
18,18,1
19,19,0
20,20,0
