unit_column,source_sector,raw_sector,block_dimension,i,j,is_off_diagonal,source_matrix_unit_label,raw_matrix_unit_label,coefficient_source,canonical_gauge_status,raw_orbital_coo_rows,nonzero_coefficients,perennial_id,coordinate_fingerprint_id
10,0,32,10,1,0,True,"u_sector[0;1,0]","u_raw[32;1,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,16,16,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
11,0,32,10,1,1,False,"u_sector[0;1,1]","u_raw[32;1,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,32,32,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
12,0,32,10,1,2,True,"u_sector[0;1,2]","u_raw[32;1,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,20,20,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
13,0,32,10,1,3,True,"u_sector[0;1,3]","u_raw[32;1,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,22,22,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
14,0,32,10,1,4,True,"u_sector[0;1,4]","u_raw[32;1,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,22,22,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
15,0,32,10,1,5,True,"u_sector[0;1,5]","u_raw[32;1,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,18,18,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
16,0,32,10,1,6,True,"u_sector[0;1,6]","u_raw[32;1,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
17,0,32,10,1,7,True,"u_sector[0;1,7]","u_raw[32;1,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
18,0,32,10,1,8,True,"u_sector[0;1,8]","u_raw[32;1,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
19,0,32,10,1,9,True,"u_sector[0;1,9]","u_raw[32;1,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
20,0,32,10,2,0,True,"u_sector[0;2,0]","u_raw[32;2,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,4,4,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
21,0,32,10,2,1,True,"u_sector[0;2,1]","u_raw[32;2,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
22,0,32,10,2,2,False,"u_sector[0;2,2]","u_raw[32;2,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
23,0,32,10,2,3,True,"u_sector[0;2,3]","u_raw[32;2,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,20,20,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
24,0,32,10,2,4,True,"u_sector[0;2,4]","u_raw[32;2,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,20,20,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
25,0,32,10,2,5,True,"u_sector[0;2,5]","u_raw[32;2,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,12,12,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
26,0,32,10,2,6,True,"u_sector[0;2,6]","u_raw[32;2,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
27,0,32,10,2,7,True,"u_sector[0;2,7]","u_raw[32;2,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,12,12,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
28,0,32,10,2,8,True,"u_sector[0;2,8]","u_raw[32;2,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,12,12,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
29,0,32,10,2,9,True,"u_sector[0;2,9]","u_raw[32;2,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,8,8,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
30,0,32,10,3,0,True,"u_sector[0;3,0]","u_raw[32;3,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
31,0,32,10,3,1,True,"u_sector[0;3,1]","u_raw[32;3,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
32,0,32,10,3,2,True,"u_sector[0;3,2]","u_raw[32;3,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
33,0,32,10,3,3,False,"u_sector[0;3,3]","u_raw[32;3,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
34,0,32,10,3,4,True,"u_sector[0;3,4]","u_raw[32;3,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
35,0,32,10,3,5,True,"u_sector[0;3,5]","u_raw[32;3,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
36,0,32,10,3,6,True,"u_sector[0;3,6]","u_raw[32;3,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
37,0,32,10,3,7,True,"u_sector[0;3,7]","u_raw[32;3,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
38,0,32,10,3,8,True,"u_sector[0;3,8]","u_raw[32;3,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
39,0,32,10,3,9,True,"u_sector[0;3,9]","u_raw[32;3,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
40,0,32,10,4,0,True,"u_sector[0;4,0]","u_raw[32;4,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
41,0,32,10,4,1,True,"u_sector[0;4,1]","u_raw[32;4,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
42,0,32,10,4,2,True,"u_sector[0;4,2]","u_raw[32;4,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
43,0,32,10,4,3,True,"u_sector[0;4,3]","u_raw[32;4,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
44,0,32,10,4,4,False,"u_sector[0;4,4]","u_raw[32;4,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
45,0,32,10,4,5,True,"u_sector[0;4,5]","u_raw[32;4,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
46,0,32,10,4,6,True,"u_sector[0;4,6]","u_raw[32;4,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
47,0,32,10,4,7,True,"u_sector[0;4,7]","u_raw[32;4,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
48,0,32,10,4,8,True,"u_sector[0;4,8]","u_raw[32;4,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
49,0,32,10,4,9,True,"u_sector[0;4,9]","u_raw[32;4,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
50,0,32,10,5,0,True,"u_sector[0;5,0]","u_raw[32;5,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,16,16,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
51,0,32,10,5,1,True,"u_sector[0;5,1]","u_raw[32;5,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,18,18,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
52,0,32,10,5,2,True,"u_sector[0;5,2]","u_raw[32;5,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
53,0,32,10,5,3,True,"u_sector[0;5,3]","u_raw[32;5,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
54,0,32,10,5,4,True,"u_sector[0;5,4]","u_raw[32;5,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
55,0,32,10,5,5,False,"u_sector[0;5,5]","u_raw[32;5,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
56,0,32,10,5,6,True,"u_sector[0;5,6]","u_raw[32;5,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
57,0,32,10,5,7,True,"u_sector[0;5,7]","u_raw[32;5,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
58,0,32,10,5,8,True,"u_sector[0;5,8]","u_raw[32;5,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
59,0,32,10,5,9,True,"u_sector[0;5,9]","u_raw[32;5,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,32,32,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
60,0,32,10,6,0,True,"u_sector[0;6,0]","u_raw[32;6,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
61,0,32,10,6,1,True,"u_sector[0;6,1]","u_raw[32;6,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
62,0,32,10,6,2,True,"u_sector[0;6,2]","u_raw[32;6,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
63,0,32,10,6,3,True,"u_sector[0;6,3]","u_raw[32;6,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
64,0,32,10,6,4,True,"u_sector[0;6,4]","u_raw[32;6,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
65,0,32,10,6,5,True,"u_sector[0;6,5]","u_raw[32;6,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
66,0,32,10,6,6,False,"u_sector[0;6,6]","u_raw[32;6,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
67,0,32,10,6,7,True,"u_sector[0;6,7]","u_raw[32;6,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
68,0,32,10,6,8,True,"u_sector[0;6,8]","u_raw[32;6,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
69,0,32,10,6,9,True,"u_sector[0;6,9]","u_raw[32;6,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
70,0,32,10,7,0,True,"u_sector[0;7,0]","u_raw[32;7,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,16,16,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
71,0,32,10,7,1,True,"u_sector[0;7,1]","u_raw[32;7,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,38,38,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
72,0,32,10,7,2,True,"u_sector[0;7,2]","u_raw[32;7,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
73,0,32,10,7,3,True,"u_sector[0;7,3]","u_raw[32;7,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
74,0,32,10,7,4,True,"u_sector[0;7,4]","u_raw[32;7,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,40,40,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
75,0,32,10,7,5,True,"u_sector[0;7,5]","u_raw[32;7,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
76,0,32,10,7,6,True,"u_sector[0;7,6]","u_raw[32;7,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,48,48,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
77,0,32,10,7,7,False,"u_sector[0;7,7]","u_raw[32;7,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,60,60,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
78,0,32,10,7,8,True,"u_sector[0;7,8]","u_raw[32;7,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,28,28,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
79,0,32,10,7,9,True,"u_sector[0;7,9]","u_raw[32;7,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,24,24,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
80,0,32,10,8,0,True,"u_sector[0;8,0]","u_raw[32;8,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,44,44,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
81,0,32,10,8,1,True,"u_sector[0;8,1]","u_raw[32;8,1]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,56,56,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
82,0,32,10,8,2,True,"u_sector[0;8,2]","u_raw[32;8,2]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,52,52,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
83,0,32,10,8,3,True,"u_sector[0;8,3]","u_raw[32;8,3]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,56,56,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
84,0,32,10,8,4,True,"u_sector[0;8,4]","u_raw[32;8,4]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,68,68,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
85,0,32,10,8,5,True,"u_sector[0;8,5]","u_raw[32;8,5]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,52,52,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
86,0,32,10,8,6,True,"u_sector[0;8,6]","u_raw[32;8,6]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,76,76,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
87,0,32,10,8,7,True,"u_sector[0;8,7]","u_raw[32;8,7]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,56,56,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
88,0,32,10,8,8,False,"u_sector[0;8,8]","u_raw[32;8,8]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,88,88,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
89,0,32,10,8,9,True,"u_sector[0;8,9]","u_raw[32;8,9]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,44,44,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
90,0,32,10,9,0,True,"u_sector[0;9,0]","u_raw[32;9,0]",CONSTRUCTED_FROM_PROMOTED_CENTRAL_PAGE,CONSTRUCTED_RAW_BLOCK_CANONICAL_GAUGE,22,22,a985pf.84002e99c600a48618b5e595,a985coord.3ec8e67688c022a9d0059f69
