measure_id,fiber_row_id,sample_count,sum_value,average_num,average_den,weight_digits,weight_mod_1000000007,weight_mod_1000000009,conditional_total_digits,conditional_total_mod_1000000007,conditional_total_mod_1000000009,mixed_total_digits,mixed_total_mod_1000000007,mixed_total_mod_1000000009,conditional_prob_num_digits,conditional_prob_den_digits,conditional_prob_num_mod_1000000007,conditional_prob_den_mod_1000000007,conditional_prob_num_mod_1000000009,conditional_prob_den_mod_1000000009,mixed_prob_num_digits,mixed_prob_den_digits,mixed_prob_num_mod_1000000007,mixed_prob_den_mod_1000000007,mixed_prob_num_mod_1000000009,mixed_prob_den_mod_1000000009
0,163,12,20,20,12,72,52516561,545555012,73,610816821,133227255,97,521628264,852323877,72,73,52516561,610816821,545555012,133227255,70,95,366540329,218943111,112013885,891538614
0,164,12,21,21,12,72,35753229,949377561,73,610816821,133227255,97,521628264,852323877,72,73,35753229,610816821,949377561,133227255,70,95,379623901,609471559,71202579,445769307
0,165,12,22,22,12,72,223786809,764839087,73,610816821,133227255,97,521628264,852323877,72,73,223786809,610816821,764839087,133227255,71,95,21853336,437886222,174372128,783077219
0,166,12,23,23,12,72,714615889,101260340,73,610816821,133227255,97,521628264,852323877,72,73,714615889,610816821,101260340,133227255,70,95,30618141,437886222,644665369,783077219
0,167,12,24,24,12,72,441995098,820083905,73,610816821,133227255,97,521628264,852323877,72,73,441995098,610816821,820083905,133227255,71,96,920285020,503089755,545726276,264617698
0,168,13,0,0,13,63,50719913,271389469,79,223868499,807472850,97,521628264,852323877,63,79,50719913,223868499,271389469,807472850,61,95,383208752,316575223,88057731,530096285
0,169,13,1,1,13,64,331924165,747879526,79,223868499,807472850,97,521628264,852323877,64,79,331924165,223868499,747879526,807472850,62,95,354155660,316575223,583967814,530096285
0,170,13,2,2,13,66,65544402,986899892,79,223868499,807472850,97,521628264,852323877,66,79,65544402,223868499,986899892,807472850,62,94,221537476,665680900,991262371,442946844
0,171,13,3,3,13,67,177132270,639600925,79,223868499,807472850,97,521628264,852323877,67,79,177132270,223868499,639600925,807472850,65,95,735758851,316575223,90934383,530096285
0,172,13,4,4,13,68,784054267,923658179,79,223868499,807472850,97,521628264,852323877,68,79,784054267,223868499,923658179,807472850,66,95,154562925,316575223,171278581,530096285
0,173,13,5,5,13,69,161137626,856393373,79,223868499,807472850,97,521628264,852323877,69,79,161137626,223868499,856393373,807472850,67,95,329383890,316575223,92628074,530096285
0,174,13,6,6,13,70,832216367,783903140,79,223868499,807472850,97,521628264,852323877,70,79,832216367,223868499,783903140,807472850,68,95,811189196,316575223,974874252,530096285
0,175,13,7,7,13,71,44649265,510873859,79,223868499,807472850,97,521628264,852323877,71,79,44649265,223868499,510873859,807472850,69,95,945661329,316575223,668053708,530096285
0,176,13,8,8,13,72,438041178,292535618,79,223868499,807472850,97,521628264,852323877,72,79,438041178,223868499,292535618,807472850,69,95,331547199,316575223,611660440,530096285
0,177,13,9,9,13,72,812686179,587221463,79,223868499,807472850,97,521628264,852323877,72,79,812686179,223868499,587221463,807472850,70,95,467286614,316575223,262400170,530096285
0,178,13,10,10,13,73,134612016,46362681,79,223868499,807472850,97,521628264,852323877,73,79,134612016,223868499,46362681,807472850,71,95,376051659,316575223,617549714,530096285
0,179,13,11,11,13,74,204805037,419550823,79,223868499,807472850,97,521628264,852323877,74,79,204805037,223868499,419550823,807472850,72,95,665662544,316575223,136090242,530096285
0,180,13,12,12,13,74,301165353,395403316,79,223868499,807472850,97,521628264,852323877,74,79,301165353,223868499,395403316,807472850,72,95,385165357,316575223,846839096,530096285
0,181,13,13,13,13,75,229654674,772872247,79,223868499,807472850,97,521628264,852323877,75,79,229654674,223868499,772872247,807472850,73,95,267419179,316575223,513850569,530096285
0,182,13,14,14,13,75,319652652,995191535,79,223868499,807472850,97,521628264,852323877,75,79,319652652,223868499,995191535,807472850,73,94,442321044,902367895,225441064,361442329
0,183,13,15,15,13,76,315351417,671233630,79,223868499,807472850,97,521628264,852323877,76,79,315351417,223868499,671233630,807472850,73,94,144325170,902367895,449409863,361442329
0,184,13,16,16,13,76,512776495,469943462,79,223868499,807472850,97,521628264,852323877,76,79,512776495,223868499,469943462,807472850,73,94,258384797,902367895,154542349,361442329
0,185,13,17,17,13,77,808437129,946315254,79,223868499,807472850,97,521628264,852323877,77,79,808437129,223868499,946315254,807472850,74,94,19875488,902367895,208645443,361442329
0,186,13,18,18,13,77,893133283,94803971,79,223868499,807472850,97,521628264,852323877,77,79,893133283,223868499,94803971,807472850,74,94,352559303,902367895,809257601,361442329
0,187,13,19,19,13,78,184310380,649405437,79,223868499,807472850,97,521628264,852323877,78,79,184310380,223868499,649405437,807472850,75,94,799312852,902367895,334430143,361442329
0,188,13,20,20,13,78,251402785,860519422,79,223868499,807472850,97,521628264,852323877,78,79,251402785,223868499,860519422,807472850,75,94,403182372,902367895,985335410,361442329
0,189,13,21,21,13,78,281469486,216546800,79,223868499,807472850,97,521628264,852323877,78,79,281469486,223868499,216546800,807472850,76,95,706613708,609471559,215252443,445769307
0,190,13,22,22,13,78,5393212,345107545,79,223868499,807472850,97,521628264,852323877,78,79,5393212,223868499,345107545,807472850,76,95,678619587,218943111,137009890,891538614
0,191,13,23,23,13,78,419020208,136575947,79,223868499,807472850,97,521628264,852323877,78,79,419020208,223868499,136575947,807472850,76,95,860884115,218943111,403005146,891538614
0,192,13,24,24,13,78,342632738,323238650,79,223868499,807472850,97,521628264,852323877,78,79,342632738,223868499,323238650,807472850,75,94,279771675,378699192,897398368,869592785
0,193,13,25,25,13,78,986943349,292214782,79,223868499,807472850,97,521628264,852323877,78,79,986943349,223868499,292214782,807472850,77,96,570495957,751544881,592301061,132308849
0,194,13,26,26,13,78,335002723,571832030,79,223868499,807472850,97,521628264,852323877,78,79,335002723,223868499,571832030,807472850,77,96,905000395,503089755,81690290,264617698
0,195,14,0,0,14,68,304781326,770488985,85,179468465,452085147,97,521628264,852323877,68,85,304781326,179468465,770488985,452085147,66,95,986756111,316575223,873206953,530096285
0,196,14,1,1,14,69,5385151,42270110,85,179468465,452085147,97,521628264,852323877,69,85,5385151,179468465,42270110,452085147,66,94,275675655,902367895,662993611,361442329
0,197,14,2,2,14,71,391570169,248713445,85,179468465,452085147,97,521628264,852323877,71,85,391570169,179468465,248713445,452085147,68,94,715838811,902367895,717911517,361442329
0,198,14,3,3,14,72,70743097,394501288,85,179468465,452085147,97,521628264,852323877,72,85,70743097,179468465,394501288,452085147,69,94,786909317,902367895,884368871,361442329
0,199,14,4,4,14,73,363031073,809110756,85,179468465,452085147,97,521628264,852323877,73,85,363031073,179468465,809110756,452085147,70,94,546164101,902367895,353581600,361442329
0,200,14,5,5,14,74,833278369,263337436,85,179468465,452085147,97,521628264,852323877,74,85,833278369,179468465,263337436,452085147,71,94,118117499,902367895,861901054,361442329
0,201,14,6,6,14,75,658154398,168196451,85,179468465,452085147,97,521628264,852323877,75,85,658154398,179468465,168196451,452085147,72,94,444930979,902367895,559339510,361442329
0,202,14,7,7,14,76,587305956,243464595,85,179468465,452085147,97,521628264,852323877,76,85,587305956,179468465,243464595,452085147,74,95,35838328,316575223,540964572,530096285
0,203,14,8,8,14,77,449295756,435597390,85,179468465,452085147,97,521628264,852323877,77,85,449295756,179468465,435597390,452085147,74,94,406751449,902367895,324146875,361442329
0,204,14,9,9,14,77,4267026,48906721,85,179468465,452085147,97,521628264,852323877,77,85,4267026,179468465,48906721,452085147,74,94,180808335,902367895,543581374,361442329
0,205,14,10,10,14,78,348511544,947100684,85,179468465,452085147,97,521628264,852323877,78,85,348511544,179468465,947100684,452085147,75,94,277174680,902367895,237664177,361442329
0,206,14,11,11,14,79,697884835,765669257,85,179468465,452085147,97,521628264,852323877,79,85,697884835,179468465,765669257,452085147,76,94,138055676,902367895,856881335,361442329
0,207,14,12,12,14,79,725410300,319352616,85,179468465,452085147,97,521628264,852323877,79,85,725410300,179468465,319352616,452085147,77,94,960631045,902367895,169999279,361442329
0,208,14,13,13,14,80,111450694,542825257,85,179468465,452085147,97,521628264,852323877,80,85,111450694,179468465,542825257,452085147,77,94,560392248,902367895,678061195,361442329
0,209,14,14,14,14,81,181768353,428568659,85,179468465,452085147,97,521628264,852323877,81,85,181768353,179468465,428568659,452085147,79,95,821732571,316575223,42410693,530096285
0,210,14,15,15,14,81,465919543,78515824,85,179468465,452085147,97,521628264,852323877,81,85,465919543,179468465,78515824,452085147,78,94,52975357,902367895,732230493,361442329
0,211,14,16,16,14,82,748983095,63384595,85,179468465,452085147,97,521628264,852323877,82,85,748983095,179468465,63384595,452085147,79,94,196148420,902367895,77079671,361442329
0,212,14,17,17,14,82,728512667,572055343,85,179468465,452085147,97,521628264,852323877,82,85,728512667,179468465,572055343,452085147,79,94,486304147,902367895,439254530,361442329
0,213,14,18,18,14,83,869218748,894051502,85,179468465,452085147,97,521628264,852323877,83,85,869218748,179468465,894051502,452085147,80,94,460791542,902367895,788944261,361442329
0,214,14,19,19,14,83,914512009,320339184,85,179468465,452085147,97,521628264,852323877,83,85,914512009,179468465,320339184,452085147,80,94,162851019,902367895,589643241,361442329
0,215,14,20,20,14,83,223481529,541172582,85,179468465,452085147,97,521628264,852323877,83,85,223481529,179468465,541172582,452085147,80,94,787079784,902367895,368907562,361442329
0,216,14,21,21,14,84,221835623,881106570,85,179468465,452085147,97,521628264,852323877,84,85,221835623,179468465,881106570,452085147,81,94,963417234,902367895,507679811,361442329
0,217,14,22,22,14,84,935501854,352770756,85,179468465,452085147,97,521628264,852323877,84,85,935501854,179468465,352770756,452085147,81,94,33338174,804735783,777573156,722884658
0,218,14,23,23,14,84,225803285,841241235,85,179468465,452085147,97,521628264,852323877,84,85,225803285,179468465,841241235,452085147,82,94,565236172,804735783,13038485,722884658
0,219,14,24,24,14,84,616202307,177545584,85,179468465,452085147,97,521628264,852323877,84,85,616202307,179468465,177545584,452085147,82,95,818001812,218943111,573013805,891538614
0,220,14,25,25,14,84,211952486,730253667,85,179468465,452085147,97,521628264,852323877,84,85,211952486,179468465,730253667,452085147,82,95,956303366,609471559,239867206,445769307
0,221,14,26,26,14,84,775682542,81429079,85,179468465,452085147,97,521628264,852323877,84,85,775682542,179468465,81429079,452085147,83,96,956274383,875772444,610051044,566154429
0,222,14,27,27,14,84,62923240,941217984,85,179468465,452085147,97,521628264,852323877,84,85,62923240,179468465,941217984,452085147,83,96,573675834,875772444,33614928,566154429
0,223,14,28,28,14,84,446101581,548897709,85,179468465,452085147,97,521628264,852323877,84,85,446101581,179468465,548897709,452085147,83,96,349443085,503089755,649842535,264617698
0,224,15,0,0,15,73,534751099,851069187,91,502125194,498972109,97,521628264,852323877,73,91,534751099,502125194,851069187,498972109,71,95,152615244,316575223,670711484,530096285
0,225,15,1,1,15,74,685260607,728697218,91,502125194,498972109,97,521628264,852323877,74,91,685260607,502125194,728697218,498972109,72,95,935041105,316575223,115067948,530096285
0,226,15,2,2,15,75,904010151,310778639,91,502125194,498972109,97,521628264,852323877,75,91,904010151,502125194,310778639,498972109,70,91,482113745,815076777,643279177,55691155
0,227,15,3,3,15,77,452620284,579748289,91,502125194,498972109,97,521628264,852323877,77,91,452620284,502125194,579748289,498972109,74,94,817469448,902367895,437030973,361442329
0,228,15,4,4,15,78,892008666,991909008,91,502125194,498972109,97,521628264,852323877,78,91,892008666,502125194,991909008,498972109,75,94,762156265,902367895,697535619,361442329
0,229,15,5,5,15,79,169886990,811387461,91,502125194,498972109,97,521628264,852323877,79,91,169886990,502125194,811387461,498972109,76,94,140814607,902367895,325682355,361442329
0,230,15,6,6,15,80,553816637,764652235,91,502125194,498972109,97,521628264,852323877,80,91,553816637,502125194,764652235,498972109,77,94,113341314,902367895,801076628,361442329
0,231,15,7,7,15,81,752264800,897825915,91,502125194,498972109,97,521628264,852323877,81,91,752264800,502125194,897825915,498972109,79,95,755877074,316575223,233576767,530096285
0,232,15,8,8,15,82,981764070,853312515,91,502125194,498972109,97,521628264,852323877,82,91,981764070,502125194,853312515,498972109,79,95,179545033,316575223,670729010,530096285
0,233,15,9,9,15,82,967803764,113406963,91,502125194,498972109,97,521628264,852323877,82,91,967803764,502125194,113406963,498972109,79,94,880544430,902367895,541421218,361442329
0,234,15,10,10,15,83,792886958,893073265,91,502125194,498972109,97,521628264,852323877,83,91,792886958,502125194,893073265,498972109,77,91,306844200,352727820,129220823,691141178
0,235,15,11,11,15,84,590940163,62621555,91,502125194,498972109,97,521628264,852323877,84,91,590940163,502125194,62621555,498972109,81,94,245079176,902367895,684221682,361442329
0,236,15,12,12,15,85,716480880,261775771,91,502125194,498972109,97,521628264,852323877,85,91,716480880,502125194,261775771,498972109,82,94,840085364,902367895,854086811,361442329
0,237,15,13,13,15,85,874190457,137863865,91,502125194,498972109,97,521628264,852323877,85,91,874190457,502125194,137863865,498972109,82,94,430663162,902367895,516894942,361442329
0,238,15,14,14,15,86,551104066,156127108,91,502125194,498972109,97,521628264,852323877,86,91,551104066,502125194,156127108,498972109,84,95,644930505,316575223,219969745,530096285
0,239,15,15,15,15,86,157361789,727592082,91,502125194,498972109,97,521628264,852323877,86,91,157361789,502125194,727592082,498972109,84,95,290291891,316575223,990059322,530096285
0,240,15,16,16,15,87,71548400,675235089,91,502125194,498972109,97,521628264,852323877,87,91,71548400,502125194,675235089,498972109,84,94,125079854,902367895,347851828,361442329
0,241,15,17,17,15,88,595099115,290781908,91,502125194,498972109,97,521628264,852323877,88,91,595099115,502125194,290781908,498972109,85,94,432583819,902367895,370860251,361442329
0,242,15,18,18,15,88,966538208,832844251,91,502125194,498972109,97,521628264,852323877,88,91,966538208,502125194,832844251,498972109,85,94,679650159,902367895,640438448,361442329
0,243,15,19,19,15,88,29005929,890387460,91,502125194,498972109,97,521628264,852323877,88,91,29005929,502125194,890387460,498972109,86,94,126148445,902367895,746529457,361442329
0,244,15,20,20,15,89,712503232,966586102,91,502125194,498972109,97,521628264,852323877,89,91,712503232,502125194,966586102,498972109,83,91,86720313,352727820,358269956,691141178
0,245,15,21,21,15,89,685708230,338390746,91,502125194,498972109,97,521628264,852323877,89,91,685708230,502125194,338390746,498972109,86,94,989604592,902367895,132074098,361442329
0,246,15,22,22,15,90,594065971,330688276,91,502125194,498972109,97,521628264,852323877,90,91,594065971,502125194,330688276,498972109,87,94,870082669,902367895,13761929,361442329
0,247,15,23,23,15,90,98284340,942742605,91,502125194,498972109,97,521628264,852323877,90,91,98284340,502125194,942742605,498972109,87,94,93859693,902367895,102614669,361442329
0,248,15,24,24,15,90,84402506,862465471,91,502125194,498972109,97,521628264,852323877,90,91,84402506,502125194,862465471,498972109,87,94,201081257,804735783,986300155,722884658
0,249,15,25,25,15,90,741746675,89561741,91,502125194,498972109,97,521628264,852323877,90,91,741746675,502125194,89561741,498972109,88,95,338132800,609471559,549506977,445769307
0,250,15,26,26,15,90,982005021,689001579,91,502125194,498972109,97,521628264,852323877,90,91,982005021,502125194,689001579,498972109,88,95,481982191,218943111,693651806,891538614
0,251,15,27,27,15,90,400015102,986264864,91,502125194,498972109,97,521628264,852323877,90,91,400015102,502125194,986264864,498972109,89,95,828571704,437886222,446183305,783077219
0,252,15,28,28,15,90,345868539,144822133,91,502125194,498972109,97,521628264,852323877,90,91,345868539,502125194,144822133,498972109,86,93,990006135,82456682,842738189,782116951
0,253,15,29,29,15,90,31734671,645169277,91,502125194,498972109,97,521628264,852323877,90,91,31734671,502125194,645169277,498972109,89,96,216552478,751544881,260369236,132308849
0,254,15,30,30,15,90,586447993,672189693,91,502125194,498972109,97,521628264,852323877,90,91,586447993,502125194,672189693,498972109,89,96,798064004,503089755,96027099,264617698
0,255,16,0,0,16,77,190446915,769615180,97,964759279,319055907,97,521628264,852323877,77,97,190446915,964759279,769615180,319055907,75,95,212425368,316575223,162262620,530096285
0,256,16,1,1,16,79,359395958,458282598,97,964759279,319055907,97,521628264,852323877,79,97,359395958,964759279,458282598,319055907,77,95,299682783,316575223,581705338,530096285
0,257,16,2,2,16,80,893846604,888795857,97,964759279,319055907,97,521628264,852323877,80,97,893846604,964759279,888795857,319055907,78,95,350733179,316575223,936631226,530096285
0,258,16,3,3,16,82,554237532,400851423,97,964759279,319055907,97,521628264,852323877,82,97,554237532,964759279,400851423,319055907,79,94,924725718,902367895,242634881,361442329
0,259,16,4,4,16,83,963432274,377421219,97,964759279,319055907,97,521628264,852323877,83,97,963432274,964759279,377421219,319055907,80,94,110450260,902367895,773858736,361442329
0,260,16,5,5,16,84,593776582,854138220,97,964759279,319055907,97,521628264,852323877,84,97,593776582,964759279,854138220,319055907,81,94,703787702,902367895,987560431,361442329
0,261,16,6,6,16,85,287015876,153992394,97,964759279,319055907,97,521628264,852323877,85,97,287015876,964759279,153992394,319055907,82,94,969070337,902367895,864011160,361442329
0,262,16,7,7,16,86,7975844,220852985,97,964759279,319055907,97,521628264,852323877,86,97,7975844,964759279,220852985,319055907,84,95,531312315,316575223,118912915,530096285
0,263,16,8,8,16,87,268234444,396431518,97,964759279,319055907,97,521628264,852323877,87,97,268234444,964759279,396431518,319055907,84,95,345845584,316575223,643722127,530096285
0,264,16,9,9,16,87,637738624,800544797,97,964759279,319055907,97,521628264,852323877,87,97,637738624,964759279,800544797,319055907,85,95,4982333,316575223,92191757,530096285
0,265,16,10,10,16,88,157313388,22234704,97,964759279,319055907,97,521628264,852323877,88,97,157313388,964759279,22234704,319055907,85,94,227854146,902367895,482167677,361442329
0,266,16,11,11,16,89,423955418,798812997,97,964759279,319055907,97,521628264,852323877,89,97,423955418,964759279,798812997,319055907,86,94,904491028,902367895,325668321,361442329
0,267,16,12,12,16,90,927968027,570323048,97,964759279,319055907,97,521628264,852323877,90,97,927968027,964759279,570323048,319055907,87,94,915098185,902367895,241707952,361442329
0,268,16,13,13,16,90,540120252,291321641,97,964759279,319055907,97,521628264,852323877,90,97,540120252,964759279,291321641,319055907,87,94,31852813,902367895,677780499,361442329
0,269,16,14,14,16,91,926137876,296261689,97,964759279,319055907,97,521628264,852323877,91,97,926137876,964759279,296261689,319055907,89,95,413485455,316575223,619502050,530096285
0,270,16,15,15,16,92,194043425,937415803,97,964759279,319055907,97,521628264,852323877,92,97,194043425,964759279,937415803,319055907,88,94,107166381,665680900,719640363,442946844
0,271,16,16,16,16,92,675234148,63686917,97,964759279,319055907,97,521628264,852323877,92,97,675234148,964759279,63686917,319055907,90,95,36525267,316575223,773935061,530096285
0,272,16,17,17,16,93,739588888,552713980,97,964759279,319055907,97,521628264,852323877,93,97,739588888,964759279,552713980,319055907,89,93,736918308,523668703,57021581,491849553
0,273,16,18,18,16,93,656393287,749446393,97,964759279,319055907,97,521628264,852323877,93,97,656393287,964759279,749446393,319055907,90,94,356759370,902367895,731863228,361442329
0,274,16,19,19,16,94,894733176,653645991,97,964759279,319055907,97,521628264,852323877,94,97,894733176,964759279,653645991,319055907,91,94,634927162,902367895,948274167,361442329
0,275,16,20,20,16,94,974698248,963206456,97,964759279,319055907,97,521628264,852323877,94,97,974698248,964759279,963206456,319055907,91,94,367159264,902367895,295717867,361442329
0,276,16,21,21,16,95,512574412,249600345,97,964759279,319055907,97,521628264,852323877,95,97,512574412,964759279,249600345,319055907,92,94,906822076,902367895,624162506,361442329
0,277,16,22,22,16,95,331623941,731920462,97,964759279,319055907,97,521628264,852323877,95,97,331623941,964759279,731920462,319055907,92,94,693450478,902367895,610191881,361442329
0,278,16,23,23,16,95,12206762,208694859,97,964759279,319055907,97,521628264,852323877,95,97,12206762,964759279,208694859,319055907,92,94,993317202,902367895,943313284,361442329
0,279,16,24,24,16,96,932104719,226823950,97,964759279,319055907,97,521628264,852323877,96,97,932104719,964759279,226823950,319055907,93,94,508852799,902367895,395342441,361442329
0,280,16,25,25,16,96,777186481,978661566,97,964759279,319055907,97,521628264,852323877,96,97,777186481,964759279,978661566,319055907,93,94,564483471,902367895,914038693,361442329
0,281,16,26,26,16,96,936380245,78613833,97,964759279,319055907,97,521628264,852323877,96,97,936380245,964759279,78613833,319055907,93,94,926268288,902367895,784685960,361442329
0,282,16,27,27,16,96,278957351,730145267,97,964759279,319055907,97,521628264,852323877,96,97,278957351,964759279,730145267,319055907,93,94,892052414,902367895,542109542,361442329
0,283,16,28,28,16,96,935134634,604449025,97,964759279,319055907,97,521628264,852323877,96,97,935134634,964759279,604449025,319055907,94,94,845837360,804735783,302688505,722884658
0,284,16,29,29,16,96,55019813,186029961,97,964759279,319055907,97,521628264,852323877,96,97,55019813,964759279,186029961,319055907,93,94,728856054,902367895,713377272,361442329
0,285,16,30,30,16,96,143668332,627096749,97,964759279,319055907,97,521628264,852323877,96,97,143668332,964759279,627096749,319055907,94,95,482784237,609471559,694763831,445769307
0,286,16,31,31,16,96,660449523,860465452,97,964759279,319055907,97,521628264,852323877,96,97,660449523,964759279,860465452,319055907,94,95,623484154,609471559,378841367,445769307
0,287,16,32,32,16,96,523166399,616558781,97,964759279,319055907,97,521628264,852323877,96,97,523166399,964759279,616558781,319055907,95,96,74738057,503089755,230936970,264617698
1,0,1,0,0,1,5,90624,90624,7,1985840,1985840,101,825448199,613540441,4,6,5664,124115,5664,124115,4,100,1888,996363511,1888,991948768
1,1,1,1,1,1,6,270320,270320,7,1985840,1985840,101,825448199,613540441,4,5,3379,24823,3379,24823,4,99,3379,797818108,3379,395169259
1,2,1,2,2,1,7,1624896,1624896,7,1985840,1985840,101,825448199,613540441,6,6,101556,124115,101556,124115,3,98,868,358881118,868,384408946
1,3,2,0,0,2,10,212709320,212709304,13,560477999,560470113,101,825448199,613540441,8,11,32080896,404533120,32080896,404533090,8,99,57032704,665454506,57032704,997316262
1,4,2,1,1,2,11,994959024,994958928,13,560477999,560470113,101,825448199,613540441,8,10,38277312,80906624,38277312,80906618,9,99,204145664,599272705,204145664,798389759
1,5,2,2,2,2,12,582050039,582049305,13,560477999,560470113,101,825448199,613540441,10,11,435867386,404533120,435867384,404533090,8,98,85404752,505535656,85404752,141174151
1,6,2,3,3,2,12,483767294,483765538,13,560477999,560470113,101,825448199,613540441,9,10,686315448,80906624,686315448,80906618,8,97,93855104,271776225,93855104,276881791
1,7,2,4,4,2,13,286992336,286987056,13,560477999,560470113,101,825448199,613540441,11,11,313621066,404533120,313621046,404533090,10,98,410409721,358881118,410409719,384408946
1,8,3,0,0,3,15,569280748,567792212,19,621743027,959182893,101,825448199,613540441,12,16,706193677,627837344,706193315,624013478,13,99,531731120,665454506,531720784,997316262
1,9,3,1,1,3,16,748939714,735619358,19,621743027,959182893,101,825448199,613540441,12,15,204040477,725567473,204039827,724802701,13,98,248262418,533090904,248243918,599463256
1,10,3,2,2,3,17,544661391,424859649,19,621743027,959182893,101,825448199,613540441,14,16,236216960,627837344,236187712,624013478,15,99,274615706,665454506,273783750,997316262
1,11,3,3,3,3,18,619330245,102153835,19,621743027,959182893,101,825448199,613540441,14,15,377227509,725567473,377202257,724802701,16,99,570241632,797818108,563776928,395169259
1,12,3,4,4,3,19,140824831,992769452,19,621743027,959182893,101,825448199,613540441,15,16,794712121,627837344,794187695,624013478,15,98,747404292,358881118,746256828,384408946
1,13,3,5,5,3,19,303173387,20839145,19,621743027,959182893,101,825448199,613540441,15,15,176723789,725567473,176514691,724802701,15,97,173002477,271776225,172544963,276881791
1,14,3,6,6,3,19,695532732,115149260,19,621743027,959182893,101,825448199,613540441,16,16,100755746,627837344,98660926,624013478,16,98,109345905,358881118,104762367,384408946
1,15,4,0,0,4,20,498145622,600957193,26,164094906,739092073,101,825448199,613540441,16,21,880958535,31405092,878900169,432124929,18,99,600681571,665454506,663895542,997316262
1,16,4,1,1,4,21,882888583,357465882,26,164094906,739092073,101,825448199,613540441,16,20,913671524,806281024,908759644,886424993,19,98,44281790,533090904,808829821,599463256
1,17,4,2,2,4,22,779450834,389355866,26,164094906,739092073,101,825448199,613540441,18,21,456585383,31405092,199072105,432124929,20,99,19301742,665454506,822148312,997316262
1,18,4,3,3,4,23,186915588,589922798,26,164094906,739092073,101,825448199,613540441,18,20,328235436,806281024,20320404,886424993,20,98,831888989,418115703,613102249,799853621
1,19,4,4,4,4,24,569446901,700445337,26,164094906,739092073,101,825448199,613540441,19,21,792443387,31405092,718501295,432124929,23,100,848090437,989090519,981277842,975846286
1,20,4,5,5,4,24,783615705,318891093,26,164094906,739092073,101,825448199,613540441,19,20,12407787,806281024,491465211,886424993,19,96,850677780,933797845,279752517,661534714
1,21,4,6,6,4,25,490254507,621028697,26,164094906,739092073,101,825448199,613540441,20,21,206107946,31405092,418695393,432124929,22,98,745454201,358881118,478430041,384408946
1,22,4,7,7,4,25,627192505,590732228,26,164094906,739092073,101,825448199,613540441,20,20,814653409,806281024,501063819,886424993,21,97,707866158,271776225,490234057,276881791
1,23,4,8,8,4,25,346184696,570293015,26,164094906,739092073,101,825448199,613540441,21,21,350469152,31405092,608910685,432124929,22,98,722407155,358881118,949556789,384408946
1,24,5,0,0,5,25,948532127,144168283,32,225849978,589036858,101,825448199,613540441,19,26,749107317,842966301,90512414,185080138,23,99,166309252,665454506,869056732,997316262
1,25,5,1,1,5,26,617982149,734748523,32,225849978,589036858,101,825448199,613540441,19,25,758868933,313718654,803644330,727403212,24,98,241136088,533090904,241298264,599463256
1,26,5,2,2,5,28,214911150,92323880,32,225849978,589036858,101,825448199,613540441,21,25,825079011,568593263,319877645,637016033,25,98,708631826,533090904,389017120,599463256
1,27,5,3,3,5,28,303020466,716485340,32,225849978,589036858,101,825448199,613540441,21,25,150427335,313718654,550595888,727403212,23,96,228842954,500123018,945997099,247581650
1,28,5,4,4,5,29,110487035,870515121,32,225849978,589036858,101,825448199,613540441,22,25,414481187,568593263,624784832,637016033,27,99,146293697,599272705,966127155,798389759
1,29,5,5,5,5,30,663506433,754097626,32,225849978,589036858,101,825448199,613540441,22,25,244319218,313718654,626742817,727403212,28,99,520793834,797818108,84426221,395169259
1,30,5,6,6,5,30,805194435,559680943,32,225849978,589036858,101,825448199,613540441,24,25,984648865,568593263,626173704,637016033,26,97,238868078,271776225,742901682,276881791
1,31,5,7,7,5,31,306258434,849598465,32,225849978,589036858,101,825448199,613540441,24,25,944165744,313718654,607536926,727403212,25,95,141017026,807701776,866066100,480583208
1,32,5,8,8,5,31,900265487,4720548,32,225849978,589036858,101,825448199,613540441,25,25,480384811,568593263,52953340,637016033,27,97,371784219,271776225,806410768,276881791
1,33,5,9,9,5,31,231838279,32136728,32,225849978,589036858,101,825448199,613540441,24,25,235256320,313718654,509186102,727403212,28,97,100772633,271776225,188892324,276881791
1,34,5,10,10,5,32,123854018,830561446,32,225849978,589036858,101,825448199,613540441,26,26,244951368,842966301,532969318,185080138,28,98,488314028,358881118,14332565,384408946
1,35,6,0,0,6,30,774875535,106361007,38,917172013,943563132,101,825448199,613540441,23,31,943813794,761716247,662308288,221121131,28,99,609547751,665454506,396571955,997316262
1,36,6,1,1,6,31,216654739,419458899,38,917172013,943563132,101,825448199,613540441,24,30,401638549,952343255,48664921,244224228,29,98,60023132,533090904,96415916,599463256
1,37,6,2,2,6,33,89514507,442440870,38,917172013,943563132,101,825448199,613540441,25,31,842912864,761716247,284287124,221121131,30,99,21454962,665454506,961405848,997316262
1,38,6,3,3,6,34,423132304,683168375,38,917172013,943563132,101,825448199,613540441,25,30,655198408,190468651,344477241,648844851,29,97,173890780,854887706,90333593,505850784
1,39,6,4,4,6,34,534331429,578947510,38,917172013,943563132,101,825448199,613540441,27,30,693916487,952343255,862300053,244224228,32,98,685464354,533090904,236915207,599463256
1,40,6,5,5,6,35,201330317,140581145,38,917172013,943563132,101,825448199,613540441,27,30,154288458,190468651,334710351,648844851,31,97,140050674,139371901,446356138,599951210
1,41,6,6,6,6,36,937646354,719069592,38,917172013,943563132,101,825448199,613540441,28,30,968060726,952343255,394644654,244224228,34,99,236720581,797818108,908988378,395169259
