observable_id,observable_code,value
0,0,2
1,1,576
2,2,32
3,3,2
4,4,288
5,5,16
6,6,3
7,7,1096591
8,8,1985840
9,9,1414965
10,10,2537360
11,11,318374
12,12,551520
13,13,32
14,14,32
15,15,2
16,16,97
17,17,101
18,18,521628264
19,19,825448199
20,20,1
21,21,0
22,22,1
23,23,0
24,24,0
25,25,6
26,26,0
