observable_id,observable_code,value
0,0,306
1,1,74
2,2,232
3,3,6
4,4,808
5,5,808
6,6,0
7,7,194
8,8,112
9,9,74
10,10,223
11,11,74
12,12,734
13,13,808
14,14,1456
15,15,33
16,16,0
17,17,1
18,18,1
