observable_id,observable_code,value
0,0,3
1,1,3
2,2,2
3,3,147
4,4,2
5,5,2
6,6,2
7,7,56
8,8,56
9,9,56
10,10,200
11,11,200
12,12,256
13,13,56
14,14,200
15,15,56
16,16,1568
17,17,1512
18,18,27
19,19,28
20,20,56
21,21,56
22,22,55
23,23,56
24,24,255
25,25,1
26,26,1
27,27,1
28,28,0
29,29,0
30,30,0
31,31,5
32,32,3
33,33,2
34,34,0
35,35,0
