weight_type,series,total_dimension_n,count,q_weighted_sum,q_mean,q2_weighted_sum
tensor_coefficient_value,symmetric_stack,25,378520003999169382994053490879985148952967764397551030337579894445099337519757490033794451523722947915885307203050622459487271578,44.83079086761863,784624618989748517492220266821351546818875120647285978813182301616011869676056520851496480544959551446713318029221571719211822656936,
tensor_coefficient_value,symmetric_stack,26,20600077709953257124721374373716483822878814302951843969315467113409269640705463843649972148145396833081018394161578113568921868354817,46.62402250232338,46131765082147992742225595000196542799461001613517922719111853666404778201882753849812787507015015562778056973117307374660769435167720080,
tensor_coefficient_value,symmetric_stack,27,1079589798477202564895060027156536850405545981983057784098260373399426043824019102654375895827085143807708825870578438151907191708711685724,48.417254137028124,2604350287804922489476426944505576111706249493189960048725911265434998915126856362561549570696002349063341124299014578554581126571072593694240,
tensor_coefficient_value,symmetric_stack,28,54557533147387636132356808532850884647148885386221553429007332896518926720119191259957832733929490754287583694806566381433312238532662362721395,50.21048577173287,141398785073575881971036498106821299282584421677220420858567158533835686156262428183491553279784173113500842283933841455806598558061473467074698688,
tensor_coefficient_value,symmetric_stack,29,2662018189683499083235584329306721650547842464629726755907137098949273289596094028653494182616299731937738151032041127219331405170121097658307294365,52.003717406437616,7393899128201031007399876124541941904553642106076968432973344808850010508630144596624146875545540325710762731836169669662133641644704047392457125639496,
tensor_coefficient_value,symmetric_stack,30,125557992209767103392795047252519789958583912628189500632689045565491521983247559802122331388653329725550544636182922602351124386616586770218754413408857,53.79694904114236,372882390577973929378996433777903842202467542607525296887282661153832870607479693066370623042765520533294443895374532902373792817801894706127274611789366216,
tensor_coefficient_value,symmetric_stack,31,5731094554414819434364127356376682376016600956799756794409545767952231607860517030863239824763852658620853008918972268513098355909002765494689373038811764126,55.59018067584711,18158867888157306825407899050038901988988232574173271322822990618752578297069432561219524081845830964005715138261417775140487298427051124167131506878138013447432,
tensor_coefficient_value,symmetric_stack,32,253421120941210995010859265504920449187687214279750237307169381773688605928611965983278070179691624639556121064219554297180226757902942285928523859087895093913620,57.383412310551854,854939601882865272751659988516493817487438338700340337038724403584094473487770112234080131492554978500094034622659988135481124435402869357019273064389331649692375000,
tensor_coefficient_value,symmetric_stack,33,10866367450559113160829707591185640753528884159582368085620917967122606068169665627747012569886648537920403066150362076909558013196120075168891540548810616175605621952,59.17664394525659,38957391996391716018674182263513622195960534781786291128972097598195585661012411258137393659239439889738198023626735619752489517068676707997939548543645776799845721157384,
tensor_coefficient_value,symmetric_stack,34,452232006170771882480814097638923406105489774338716735809188020124128431102610047523340893805945022430837216905716312782736705777978722610270099686385958280559656848886066,60.96987557996134,1719887345605768965375648384182376863662330866059404280198086337991108509100822628579164120164727242323489331569588083487112162626624726333464338181908205238447745815383388488,
tensor_coefficient_value,symmetric_stack,35,18283081042846744083956199007427398477221166088128201643019903202361146200771967696769449048381060714702804494940048428578218318399378062647610851819493510584233815141834076605,62.763107214666086,73635353723381158635493454993699468386990751049929187265259115180219935822954535059447775987748451382201403003922432186151616427085352991030976749886824520083677339091119018999240,
tensor_coefficient_value,symmetric_stack,36,718626657656337302188829209008705709323906495110299851523673586027818741560138444178723369988516796339041575535663393049669384944029508540672544103189980951475478805244699917063103,64.55633884937083,3060163637267914579302893665332507740160851103809344210421116005134703634595695790235922974946192313307533624750392884268320445206072561127723054218924348036738022546328504592159319344,
tensor_coefficient_value,symmetric_stack,37,27482633492172295646877958132083659043299499393128680651226585780036904502158665186337743389545678397556264629022110507202734225032392325787786063614399665925805445142686314052537865448,66.34957048407558,123551406492078721349718096430132424715622789290424226221036443661849681682610571884740903103571906980981929587738849119537993719619463840074584161511698163410726523793637714651319473569272,
tensor_coefficient_value,symmetric_stack,38,1023367930439231123287445108447386858733144440916954882478719983483636792775309583647166686111543992465974762965101744933348483026936562290270555122386362305920489841290330041985788057092497,68.14280211878032,4850064531370874018262892684520721743208651200316106622057014770657188322394439371531361464566055406838190458708453164389585982219517421433975703225659580834879578448975506930611972517185913520,
tensor_coefficient_value,symmetric_stack,39,37129966453212906593463163531227829122437824487459573532504579319334969499330606794039757132075647318651987457575654846702666213755651885873424156116793759191218619990181223232703581826736915164,69.93603375348506,185257997726618509982827100400770184287862924261683910931765110720531097450799502370606025012138895025914154939734606927418553277881683590750554829831313432964530337785699253671402341277234122539368,
tensor_coefficient_value,symmetric_stack,40,1313476276279051892034359430426320278499324570317953335798756249048667897540703102872633317927451037757854076435258678169435787600847844713973912115882874322045842265210217864877735394719168908159863,71.72926538818982,6890508028124447517862500516184397851475728741105866324604774791620186540243674564551530275172355600489784084012800187458634799824865747688080718390093836841734513490111612797778296051063526874509760112,
