observable_id,observable_code,value
0,0,288
1,1,80
2,2,208
3,3,208
4,4,208
5,5,288
6,6,4
7,7,2
8,8,216
9,9,2
10,10,1
11,11,1
12,12,2
13,13,1
14,14,8
15,15,208
16,16,208
17,17,208
18,18,8
19,19,0
20,20,1
