observable_id,observable_code,value
0,0,20
1,1,90
2,2,3
3,3,10
4,4,177408
5,5,88704
6,6,720
7,7,124
8,8,63
9,9,1
10,10,1
11,11,144
12,12,288
13,13,0
14,14,1
15,15,1
16,16,6
17,17,10
18,18,46
19,19,85
20,20,60624
