observable_id,observable_code,value
0,0,10
1,1,10
2,2,10
3,3,10
4,4,10
5,5,10
6,6,0
7,7,0
8,8,6
9,9,6
10,10,0
11,11,0
12,12,1
13,13,0
14,14,0
15,15,0
16,16,0
