observable_id,observable_code,value
0,0,21
1,1,21
2,2,28
3,3,28
4,4,39
5,5,985
6,6,39
7,7,38415
8,8,55
9,9,365113
10,10,364987
11,11,364987
12,12,39
13,13,20
14,14,7
15,15,7
16,16,3
17,17,117
18,18,30
19,19,7
20,20,940
21,21,1
22,22,0
