observable_id,observable_code,value
0,0,5
1,1,5
2,2,5
3,3,5
4,4,5
5,5,4
6,6,2
7,7,1
8,8,0
9,9,0
10,10,56
11,11,56
12,12,336
13,13,280
14,14,8
15,15,0
16,16,112869680
17,17,0
18,18,56
19,19,56
20,20,0
21,21,1
22,22,8
23,23,8
24,24,1
25,25,0
26,26,0
27,27,0
28,28,0
