observable_id,observable_code,value_x1e12,aux_id
0,0,4007,-1
1,1,16,-1
2,2,238962451389,-1
3,3,2,-1
4,4,198,-1
5,5,3712054656,-1
6,6,15534049950,-1
7,7,14,-1
8,8,3809,-1
9,9,235250396733,-1
10,10,984465950050,-1
11,11,11,-1
12,12,13,-1
13,13,43567340880,-1
14,14,182318772789,-1
15,15,4007,-1
16,16,0,-1
