observable_id,observable_code,value
0,0,1
1,1,1
2,2,60
3,3,4
4,4,9
5,5,56
6,6,60
7,7,3136
8,8,56
9,9,936661
10,10,81629
11,11,127386
12,12,9
13,13,2402
14,14,2992
15,15,54
16,16,56
17,17,9
18,18,20
19,19,4
20,20,0
