observable_id,observable_code,value
0,0,1
1,1,56
2,2,91
3,3,56
4,4,336
5,5,56
6,6,280
7,7,0
8,8,0
9,9,1
10,10,55
11,11,56
12,12,56
13,13,56
14,14,56
15,15,11
16,16,0
