observable_id,observable_code,value
0,0,10007
1,1,1
2,2,41
3,3,41
4,4,41
5,5,41
6,6,9216
7,7,1
8,8,1
9,9,1
10,10,6
11,11,246
12,12,6
13,13,8
14,14,0
15,15,6
