observable_id,observable_code,value
0,0,2
1,1,2
2,2,20
3,3,6
4,4,-1394657932
5,5,2
6,6,19
7,7,361
8,8,38
9,9,19
10,10,0
11,11,11
12,12,8
13,13,0
14,14,19
15,15,1
16,16,1
17,17,1
18,18,18
19,19,1
20,20,0
21,21,1
22,22,0
23,23,0
24,24,0
25,25,0
26,26,4
