automaton_edge_id,source_state_id,target_state_id,source_grammar_cell_id,target_grammar_cell_id,edit_kind_code,edit_position,source_symbol_id,target_symbol_id,native_transition_flag,derived_transition_flag,promoted_transition_flag,promoted_only_transition_flag,old_repaired_edge_flag,old_spectral_cut_edge_flag,new_spectral_cut_edge_flag
662,206,320,206,320,0,8,1,4,1,0,0,0,1,0,0
663,207,208,207,208,1,12,-1,2,1,0,0,0,1,0,0
664,207,222,207,222,1,9,-1,5,1,0,0,0,1,0,0
665,207,329,207,329,0,8,2,5,1,0,0,0,1,0,0
666,207,335,207,335,1,7,-1,5,1,0,0,0,1,0,0
667,207,398,207,398,0,6,2,4,1,0,0,0,1,0,0
668,207,801,207,801,2,2,3,-1,0,1,0,0,1,0,0
669,208,210,208,210,1,12,-1,2,1,0,0,0,1,0,0
670,208,211,208,211,1,13,-1,5,1,0,0,0,1,0,0
671,208,223,208,223,1,9,-1,5,1,0,0,0,1,0,0
672,208,331,208,331,0,8,2,5,1,0,0,0,1,0,0
673,208,337,208,337,1,7,-1,5,1,0,0,0,1,0,0
674,208,399,208,399,0,6,2,4,1,0,0,0,1,0,0
675,208,802,208,802,2,2,3,-1,0,1,0,0,1,0,0
676,209,212,209,212,2,10,4,-1,1,0,0,0,1,0,0
677,209,332,209,332,0,8,2,5,1,0,0,0,1,0,0
678,210,211,210,211,0,13,2,5,1,0,0,0,1,0,0
679,210,333,210,333,0,8,2,5,1,0,0,0,1,0,0
680,210,341,210,341,1,7,-1,5,1,0,0,0,1,0,0
681,211,334,211,334,0,8,2,5,1,0,0,0,1,0,0
682,211,344,211,344,1,7,-1,5,1,0,0,0,1,0,0
683,212,213,212,213,1,15,-1,2,1,0,0,0,1,0,0
684,212,216,212,216,0,9,1,2,1,0,0,0,1,0,0
685,212,224,212,224,2,9,1,-1,1,0,0,0,1,0,0
686,212,235,212,235,0,9,1,5,1,0,0,0,1,0,0
687,212,273,212,273,0,8,2,4,1,0,0,0,1,0,0
688,212,347,212,347,1,7,-1,5,1,0,0,0,1,0,0
689,212,402,212,402,0,6,2,4,1,0,0,0,1,0,0
690,212,803,212,803,2,2,3,-1,0,1,0,0,1,0,0
691,213,217,213,217,0,9,1,2,1,0,0,0,1,0,0
692,213,225,213,225,2,9,1,-1,1,0,0,0,1,0,0
693,213,236,213,236,0,9,1,5,1,0,0,0,1,0,0
694,213,274,213,274,0,8,2,4,1,0,0,0,1,0,0
695,214,215,214,215,1,14,-1,2,1,0,0,0,1,0,0
696,214,216,214,216,1,11,-1,2,1,0,0,0,1,0,0
697,214,219,214,219,1,10,-1,5,1,0,0,0,1,0,0
698,214,222,214,222,2,8,2,-1,1,0,0,0,1,0,0
699,214,229,214,229,1,9,-1,5,1,0,0,0,1,0,0
700,214,233,214,233,0,9,2,5,1,0,0,0,1,0,0
701,214,348,214,348,1,7,-1,5,1,0,0,0,1,0,0
702,214,352,214,352,0,8,2,5,1,0,1,0,1,0,0
703,214,417,214,417,0,6,2,4,1,0,0,0,1,0,0
704,215,217,215,217,1,11,-1,2,1,0,0,0,1,0,0
705,215,223,215,223,2,8,2,-1,1,0,0,0,1,0,0
706,215,230,215,230,1,9,-1,5,1,0,0,0,1,0,0
707,215,234,215,234,0,9,2,5,1,0,0,0,1,0,0
708,215,349,215,349,1,7,-1,5,1,0,0,0,1,0,0
709,215,353,215,353,0,8,2,5,1,0,1,0,1,0,0
710,216,217,216,217,1,15,-1,2,1,0,0,0,1,0,0
711,216,218,216,218,1,12,-1,5,1,0,0,0,1,0,0
712,216,219,216,219,0,11,2,5,1,0,0,0,1,0,0
713,216,220,216,220,1,10,-1,5,1,0,0,0,1,0,0
714,216,224,216,224,2,8,2,-1,1,0,0,0,1,0,0
715,216,231,216,231,1,9,-1,5,1,0,0,0,1,0,0
716,216,235,216,235,0,9,2,5,1,0,0,0,1,0,0
717,216,350,216,350,1,7,-1,5,1,0,0,0,1,0,0
718,216,356,216,356,0,8,2,5,1,0,1,0,1,0,0
719,216,418,216,418,0,6,2,4,1,0,0,0,1,0,0
720,216,804,216,804,2,2,3,-1,0,1,0,0,1,0,0
721,217,225,217,225,2,8,2,-1,1,0,0,0,1,0,0
722,217,236,217,236,0,9,2,5,1,0,0,0,1,0,0
723,217,357,217,357,0,8,2,5,1,0,1,0,1,0,0
724,218,219,218,219,2,11,2,-1,1,0,0,0,1,0,0
725,218,229,218,229,2,8,2,-1,1,0,0,0,1,0,0
726,218,237,218,237,0,9,2,5,1,0,1,0,1,0,0
727,218,358,218,358,0,8,2,5,1,0,1,0,1,0,0
728,219,220,219,220,1,12,-1,2,1,0,0,0,1,0,0
729,219,232,219,232,1,9,-1,5,1,0,0,0,1,0,0
730,219,233,219,233,2,8,2,-1,1,0,0,0,1,0,0
731,219,351,219,351,1,7,-1,5,1,0,0,0,1,0,0
732,219,359,219,359,0,8,2,5,1,0,1,0,1,0,0
733,220,235,220,235,2,8,2,-1,1,0,0,0,1,0,0
734,220,361,220,361,0,8,2,5,1,0,1,0,1,0,0
735,220,419,220,419,0,6,2,4,1,0,0,0,1,0,0
736,221,228,221,228,0,10,1,2,1,0,0,0,1,0,0
737,221,229,221,229,2,10,1,-1,1,0,0,0,1,0,0
738,221,237,221,237,0,10,1,5,1,0,1,0,1,0,0
739,221,324,221,324,2,8,2,-1,1,0,0,0,1,0,0
740,222,223,222,223,1,13,-1,2,1,0,0,0,1,0,0
741,222,224,222,224,1,10,-1,2,1,0,0,0,1,0,0
742,222,233,222,233,1,9,-1,5,1,0,0,0,1,0,0
743,222,329,222,329,2,8,2,-1,1,0,0,0,1,0,0
744,222,352,222,352,1,7,-1,5,1,0,1,0,1,0,0
745,222,422,222,422,0,6,2,4,1,0,0,0,1,0,0
746,223,225,223,225,1,10,-1,2,1,0,0,0,1,0,0
747,223,234,223,234,1,9,-1,5,1,0,0,0,1,0,0
748,223,331,223,331,2,8,2,-1,1,0,0,0,1,0,0
749,223,353,223,353,1,7,-1,5,1,0,1,0,1,0,0
750,224,225,224,225,1,14,-1,2,1,0,0,0,1,0,0
751,224,229,224,229,1,11,-1,5,1,0,0,0,1,0,0
752,224,233,224,233,0,10,2,5,1,0,0,0,1,0,0
753,224,235,224,235,1,9,-1,5,1,0,0,0,1,0,0
754,224,335,224,335,2,8,2,-1,1,0,0,0,1,0,0
755,224,356,224,356,1,7,-1,5,1,0,1,0,1,0,0
756,224,429,224,429,0,6,2,4,1,0,0,0,1,0,0
757,224,805,224,805,2,2,3,-1,0,1,0,0,1,0,0
758,225,226,225,226,1,14,-1,2,1,0,0,0,1,0,0
759,225,227,225,227,1,15,-1,5,1,0,0,0,1,0,0
760,225,230,225,230,1,11,-1,5,1,0,0,0,1,0,0
761,225,234,225,234,0,10,2,5,1,0,0,0,1,0,0
762,225,236,225,236,1,9,-1,5,1,0,0,0,1,0,0
763,225,337,225,337,2,8,2,-1,1,0,0,0,1,0,0
764,225,357,225,357,1,7,-1,5,1,0,1,0,1,0,0
765,225,430,225,430,0,6,2,4,1,0,0,0,1,0,0
766,225,806,225,806,2,2,3,-1,0,1,0,0,1,0,0
767,226,227,226,227,0,15,2,5,1,0,0,0,1,0,0
768,226,341,226,341,2,8,2,-1,1,0,0,0,1,0,0
769,227,344,227,344,2,8,2,-1,1,0,0,0,1,0,0
770,228,229,228,229,2,10,2,-1,1,0,0,0,1,0,0
771,228,232,228,232,0,11,2,5,1,0,0,0,1,0,0
772,228,237,228,237,0,10,2,5,1,0,1,0,1,0,0
773,228,348,228,348,2,8,2,-1,1,0,0,0,1,0,0
774,229,230,229,230,1,15,-1,2,1,0,0,0,1,0,0
775,229,231,229,231,1,12,-1,2,1,0,0,0,1,0,0
776,229,232,229,232,1,11,-1,5,1,0,0,0,1,0,0
777,229,233,229,233,2,10,2,-1,1,0,0,0,1,0,0
778,229,237,229,237,1,9,-1,5,1,0,1,0,1,0,0
779,229,352,229,352,2,8,2,-1,1,0,1,0,1,0,0
780,229,358,229,358,1,7,-1,5,1,0,1,0,1,0,0
781,229,435,229,435,0,6,2,4,1,0,0,0,1,0,0
782,230,234,230,234,2,10,2,-1,1,0,0,0,1,0,0
783,230,353,230,353,2,8,2,-1,1,0,1,0,1,0,0
784,231,232,231,232,0,12,2,5,1,0,0,0,1,0,0
785,231,235,231,235,2,10,2,-1,1,0,0,0,1,0,0
786,231,356,231,356,2,8,2,-1,1,0,1,0,1,0,0
787,231,436,231,436,0,6,2,4,1,0,0,0,1,0,0
788,232,359,232,359,2,8,2,-1,1,0,1,0,1,0,0
789,233,234,233,234,1,14,-1,2,1,0,0,0,1,0,0
790,233,235,233,235,1,11,-1,2,1,0,0,0,1,0,0
791,233,359,233,359,1,7,-1,5,1,0,1,0,1,0,0
792,233,439,233,439,0,6,2,4,1,0,0,0,1,0,0
793,234,236,234,236,1,11,-1,2,1,0,0,0,1,0,0
794,234,360,234,360,1,7,-1,5,1,0,1,0,1,0,0
795,235,236,235,236,1,15,-1,2,1,0,0,0,1,0,0
796,235,237,235,237,1,12,-1,5,1,0,1,0,1,0,0
797,235,361,235,361,1,7,-1,5,1,0,1,0,1,0,0
798,235,446,235,446,0,6,2,4,1,0,0,0,1,0,0
799,235,807,235,807,2,2,3,-1,0,1,0,0,1,0,0
800,236,447,236,447,0,6,2,4,1,0,0,0,1,0,0
801,237,452,237,452,0,6,2,4,1,0,1,0,1,0,0
802,238,239,238,239,2,12,4,-1,1,0,0,0,1,0,0
803,238,240,238,240,1,11,-1,2,1,0,0,0,1,0,0
804,238,242,238,242,0,11,1,3,1,0,0,0,1,0,0
805,238,244,238,244,0,11,1,4,1,0,0,0,1,0,0
806,238,245,238,245,2,9,1,-1,1,0,0,0,1,0,0
807,238,251,238,251,1,10,-1,2,1,0,0,0,1,0,0
808,238,257,238,257,0,10,1,2,1,0,0,0,1,0,0
809,238,282,238,282,0,9,1,3,1,0,0,0,1,0,0
810,238,293,238,293,0,9,1,4,1,0,0,0,1,0,0
811,239,241,239,241,0,11,1,2,1,0,0,0,1,0,0
812,239,245,239,245,0,11,1,4,1,0,0,0,1,0,0
813,239,248,239,248,2,9,1,-1,1,0,0,0,1,0,0
814,239,250,239,250,0,11,1,5,1,0,0,0,1,0,0
815,239,252,239,252,1,10,-1,2,1,0,0,0,1,0,0
816,239,260,239,260,0,10,1,2,1,0,0,0,1,0,0
817,239,283,239,283,0,9,1,3,1,0,0,0,1,0,0
818,239,294,239,294,0,9,1,4,1,0,0,0,1,0,0
819,240,249,240,249,1,11,-1,5,1,0,0,0,1,0,0
820,240,257,240,257,2,9,1,-1,1,0,0,0,1,0,0
821,240,262,240,262,0,10,1,2,1,0,0,0,1,0,0
822,240,273,240,273,0,10,1,5,1,0,0,0,1,0,0
823,240,284,240,284,0,9,1,3,1,0,0,0,1,0,0
824,240,295,240,295,0,9,1,4,1,0,0,0,1,0,0
825,241,245,241,245,0,11,2,4,1,0,0,0,1,0,0
826,241,248,241,248,2,11,2,-1,1,0,0,0,1,0,0
827,241,250,241,250,0,11,2,5,1,0,0,0,1,0,0
828,241,253,241,253,1,10,-1,2,1,0,0,0,1,0,0
829,241,263,241,263,2,9,1,-1,1,0,0,0,1,0,0
830,241,285,241,285,0,9,1,3,1,0,0,0,1,0,0
831,241,296,241,296,0,9,1,4,1,0,0,0,1,0,0
832,242,244,242,244,0,11,3,4,1,0,0,0,1,0,0
833,242,245,242,245,2,11,3,-1,1,0,0,0,1,0,0
834,242,254,242,254,1,10,-1,2,1,0,0,0,1,0,0
835,243,245,243,245,0,12,3,5,1,0,0,0,1,0,0
836,243,255,243,255,1,10,-1,2,1,0,0,0,1,0,0
837,244,245,244,245,2,11,4,-1,1,0,0,0,1,0,0
838,244,247,244,247,0,12,4,5,1,0,0,0,1,0,0
839,244,256,244,256,1,10,-1,2,1,0,0,0,1,0,0
840,245,246,245,246,1,13,-1,2,1,0,0,0,1,0,0
841,245,247,245,247,1,12,-1,5,1,0,0,0,1,0,0
842,245,248,245,248,2,11,4,-1,1,0,0,0,1,0,0
843,245,250,245,250,0,11,4,5,1,0,0,0,1,0,0
844,245,257,245,257,1,10,-1,2,1,0,0,0,1,0,0
845,245,282,245,282,1,9,-1,3,1,0,0,0,1,0,0
846,245,293,245,293,1,8,-1,4,1,0,0,0,1,0,0
847,245,470,245,470,0,5,1,5,0,1,1,0,1,0,0
848,245,808,245,808,2,2,3,-1,0,1,0,0,1,0,0
849,246,247,246,247,0,13,2,5,1,0,0,0,1,0,0
850,246,258,246,258,1,10,-1,2,1,0,0,0,1,0,0
851,247,250,247,250,2,11,4,-1,1,0,0,0,1,0,0
852,247,259,247,259,1,10,-1,2,1,0,0,0,1,0,0
853,248,250,248,250,1,11,-1,5,1,0,0,0,1,0,0
854,248,260,248,260,1,10,-1,2,1,0,0,0,1,0,0
855,248,263,248,263,0,10,1,2,1,0,0,0,1,0,0
856,248,266,248,266,2,9,1,-1,1,0,0,0,1,0,0
857,248,279,248,279,0,10,1,5,1,0,0,0,1,0,0
858,248,283,248,283,1,9,-1,3,1,0,0,0,1,0,0
859,248,286,248,286,0,9,1,3,1,0,0,0,1,0,0
860,248,294,248,294,1,8,-1,4,1,0,0,0,1,0,0
861,248,297,248,297,0,9,1,4,1,0,0,0,1,0,0
862,249,265,249,265,0,10,1,2,1,0,0,0,1,0,0
863,249,273,249,273,2,9,1,-1,1,0,0,0,1,0,0
864,249,281,249,281,0,10,1,5,1,0,0,0,1,0,0
865,249,287,249,287,0,9,1,3,1,0,0,0,1,0,0
866,249,298,249,298,0,9,1,4,1,0,0,0,1,0,0
867,249,323,249,323,0,8,4,5,1,0,0,0,1,0,0
868,250,261,250,261,1,10,-1,2,1,0,0,0,1,0,0
869,250,279,250,279,2,9,1,-1,1,0,0,0,1,0,0
870,250,288,250,288,0,9,1,3,1,0,0,0,1,0,0
871,250,299,250,299,0,9,1,4,1,0,0,0,1,0,0
872,251,252,251,252,2,13,4,-1,1,0,0,0,1,0,0
873,251,254,251,254,0,12,1,3,1,0,0,0,1,0,0
874,251,256,251,256,0,12,1,4,1,0,0,0,1,0,0
875,251,257,251,257,2,11,1,-1,1,0,0,0,1,0,0
876,251,262,251,262,0,11,1,2,1,0,0,0,1,0,0
877,251,264,251,264,0,11,1,5,1,0,0,0,1,0,0
878,251,267,251,267,1,10,-1,5,1,0,0,0,1,0,0
879,252,253,252,253,0,12,1,2,1,0,0,0,1,0,0
880,252,257,252,257,0,12,1,4,1,0,0,0,1,0,0
881,252,260,252,260,2,11,1,-1,1,0,0,0,1,0,0
882,252,261,252,261,0,12,1,5,1,0,0,0,1,0,0
883,252,268,252,268,1,10,-1,5,1,0,0,0,1,0,0
884,253,257,253,257,0,12,2,4,1,0,0,0,1,0,0
885,253,260,253,260,2,12,2,-1,1,0,0,0,1,0,0
886,253,261,253,261,0,12,2,5,1,0,0,0,1,0,0
887,253,269,253,269,1,10,-1,5,1,0,0,0,1,0,0
888,254,256,254,256,0,12,3,4,1,0,0,0,1,0,0
889,254,257,254,257,2,12,3,-1,1,0,0,0,1,0,0
890,254,270,254,270,1,10,-1,5,1,0,0,0,1,0,0
891,255,257,255,257,0,13,3,5,1,0,0,0,1,0,0
892,255,271,255,271,1,10,-1,5,1,0,0,0,1,0,0
893,256,257,256,257,2,12,4,-1,1,0,0,0,1,0,0
894,256,259,256,259,0,13,4,5,1,0,0,0,1,0,0
895,256,272,256,272,1,10,-1,5,1,0,0,0,1,0,0
896,257,258,257,258,1,14,-1,2,1,0,0,0,1,0,0
897,257,259,257,259,1,13,-1,5,1,0,0,0,1,0,0
898,257,260,257,260,2,12,4,-1,1,0,0,0,1,0,0
899,257,261,257,261,0,12,4,5,1,0,0,0,1,0,0
900,257,262,257,262,1,10,-1,2,1,0,0,0,1,0,0
901,257,264,257,264,1,11,-1,5,1,0,0,0,1,0,0
902,257,273,257,273,1,10,-1,5,1,0,0,0,1,0,0
903,257,284,257,284,1,9,-1,3,1,0,0,0,1,0,0
904,257,295,257,295,1,8,-1,4,1,0,0,0,1,0,0
905,257,471,257,471,0,5,1,5,0,1,1,0,1,0,0
906,257,809,257,809,2,2,3,-1,0,1,0,0,1,0,0
907,258,259,258,259,0,14,2,5,1,0,0,0,1,0,0
908,258,274,258,274,1,10,-1,5,1,0,0,0,1,0,0
909,259,261,259,261,2,12,4,-1,1,0,0,0,1,0,0
910,259,275,259,275,1,10,-1,5,1,0,0,0,1,0,0
911,260,261,260,261,1,12,-1,5,1,0,0,0,1,0,0
912,260,263,260,263,2,11,1,-1,1,0,0,0,1,0,0
913,260,276,260,276,1,10,-1,5,1,0,0,0,1,0,0
914,261,277,261,277,1,10,-1,5,1,0,0,0,1,0,0
915,262,264,262,264,0,11,2,5,1,0,0,0,1,0,0
916,262,265,262,265,1,11,-1,5,1,0,0,0,1,0,0
917,262,273,262,273,0,10,2,5,1,0,0,0,1,0,0
918,262,278,262,278,1,10,-1,5,1,0,0,0,1,0,0
919,263,266,263,266,2,10,2,-1,1,0,0,0,1,0,0
920,263,279,263,279,0,10,2,5,1,0,0,0,1,0,0
921,263,285,263,285,1,9,-1,3,1,0,0,0,1,0,0
922,263,296,263,296,1,8,-1,4,1,0,0,0,1,0,0
923,264,265,264,265,1,12,-1,2,1,0,0,0,1,0,0
924,264,280,264,280,0,10,2,5,1,0,0,0,1,0,0
925,264,324,264,324,0,8,4,5,1,0,0,0,1,0,0
926,265,273,265,273,2,10,2,-1,1,0,0,0,1,0,0
927,265,281,265,281,0,10,2,5,1,0,0,0,1,0,0
928,266,279,266,279,1,10,-1,5,1,0,0,0,1,0,0
929,266,286,266,286,1,9,-1,3,1,0,0,0,1,0,0
930,266,297,266,297,1,8,-1,4,1,0,0,0,1,0,0
931,266,304,266,304,0,9,1,4,1,0,0,0,1,0,0
932,267,268,267,268,2,14,4,-1,1,0,0,0,1,0,0
933,267,270,267,270,0,13,1,3,1,0,0,0,1,0,0
934,267,272,267,272,0,13,1,4,1,0,0,0,1,0,0
935,267,273,267,273,2,12,1,-1,1,0,0,0,1,0,0
936,267,278,267,278,0,12,1,2,1,0,0,0,1,0,0
937,267,308,267,308,0,9,1,4,1,0,0,0,1,0,0
938,268,269,268,269,0,13,1,2,1,0,0,0,1,0,0
939,268,273,268,273,0,13,1,4,1,0,0,0,1,0,0
940,268,276,268,276,2,12,1,-1,1,0,0,0,1,0,0
941,268,277,268,277,0,13,1,5,1,0,0,0,1,0,0
942,268,309,268,309,0,9,1,4,1,0,0,0,1,0,0
943,269,273,269,273,0,13,2,4,1,0,0,0,1,0,0
944,269,276,269,276,2,13,2,-1,1,0,0,0,1,0,0
945,269,277,269,277,0,13,2,5,1,0,0,0,1,0,0
946,269,310,269,310,0,9,1,4,1,0,0,0,1,0,0
947,270,272,270,272,0,13,3,4,1,0,0,0,1,0,0
948,270,273,270,273,2,13,3,-1,1,0,0,0,1,0,0
949,270,311,270,311,0,9,1,4,1,0,0,0,1,0,0
950,271,273,271,273,0,14,3,5,1,0,0,0,1,0,0
951,271,312,271,312,0,9,1,4,1,0,0,0,1,0,0
952,272,273,272,273,2,13,4,-1,1,0,0,0,1,0,0
953,272,275,272,275,0,14,4,5,1,0,0,0,1,0,0
954,272,313,272,313,0,9,1,4,1,0,0,0,1,0,0
955,273,274,273,274,1,15,-1,2,1,0,0,0,1,0,0
956,273,275,273,275,1,14,-1,5,1,0,0,0,1,0,0
957,273,276,273,276,2,13,4,-1,1,0,0,0,1,0,0
958,273,277,273,277,0,13,4,5,1,0,0,0,1,0,0
959,273,278,273,278,1,11,-1,2,1,0,0,0,1,0,0
960,273,280,273,280,0,11,2,5,1,0,0,0,1,0,0
961,273,281,273,281,1,10,-1,5,1,0,0,0,1,0,0
962,273,287,273,287,1,9,-1,3,1,0,0,0,1,0,0
963,273,298,273,298,1,8,-1,4,1,0,0,0,1,0,0
964,273,314,273,314,0,9,1,4,1,0,0,0,1,0,0
965,273,472,273,472,0,5,1,5,0,1,1,0,1,0,0
966,273,810,273,810,2,2,3,-1,0,1,0,0,1,0,0
967,274,275,274,275,0,15,2,5,1,0,0,0,1,0,0
968,274,315,274,315,0,9,1,4,1,0,0,0,1,0,0
969,275,277,275,277,2,13,4,-1,1,0,0,0,1,0,0
970,275,316,275,316,0,9,1,4,1,0,0,0,1,0,0
971,276,277,276,277,1,13,-1,5,1,0,0,0,1,0,0
972,276,317,276,317,0,9,1,4,1,0,0,0,1,0,0
973,277,318,277,318,0,9,1,4,1,0,0,0,1,0,0
974,278,281,278,281,0,11,2,5,1,0,0,0,1,0,0
975,278,319,278,319,0,9,1,4,1,0,0,0,1,0,0
976,279,288,279,288,1,9,-1,3,1,0,0,0,1,0,0
977,279,299,279,299,1,8,-1,4,1,0,0,0,1,0,0
978,280,281,280,281,1,12,-1,2,1,0,0,0,1,0,0
979,280,321,280,321,0,9,1,4,1,0,0,0,1,0,0
980,281,322,281,322,0,9,1,4,1,0,0,0,1,0,0
981,282,283,282,283,2,12,4,-1,1,0,0,0,1,0,0
982,282,284,282,284,1,11,-1,2,1,0,0,0,1,0,0
983,282,293,282,293,0,9,3,4,1,0,0,0,1,0,0
984,283,285,283,285,0,11,1,2,1,0,0,0,1,0,0
985,283,286,283,286,2,10,1,-1,1,0,0,0,1,0,0
986,283,288,283,288,0,11,1,5,1,0,0,0,1,0,0
987,283,294,283,294,0,9,3,4,1,0,0,0,1,0,0
988,284,287,284,287,1,11,-1,5,1,0,0,0,1,0,0
989,284,295,284,295,0,9,3,4,1,0,0,0,1,0,0
990,285,286,285,286,2,11,2,-1,1,0,0,0,1,0,0
991,285,288,285,288,0,11,2,5,1,0,0,0,1,0,0
992,285,296,285,296,0,9,3,4,1,0,0,0,1,0,0
993,286,288,286,288,1,11,-1,5,1,0,0,0,1,0,0
994,286,291,286,291,0,10,1,4,1,0,0,0,1,0,0
995,286,297,286,297,0,9,3,4,1,0,0,0,1,0,0
996,287,292,287,292,0,10,1,4,1,0,0,0,1,0,0
997,287,298,287,298,0,9,3,4,1,0,0,0,1,0,0
998,288,299,288,299,0,9,3,4,1,0,0,0,1,0,0
999,289,290,289,290,0,10,3,4,1,0,0,0,1,0,0
1000,289,291,289,291,2,9,3,-1,1,0,0,0,1,0,0
1001,289,300,289,300,0,9,3,4,1,0,0,0,1,0,0
1002,290,291,290,291,2,10,4,-1,1,0,0,0,1,0,0
1003,290,301,290,301,0,9,3,4,1,0,0,0,1,0,0
1004,290,302,290,302,2,9,3,-1,1,0,0,0,1,0,0
1005,291,300,291,300,1,8,-1,4,1,0,0,0,1,0,0
1006,291,302,291,302,0,9,3,4,1,0,0,0,1,0,0
1007,291,304,291,304,2,9,3,-1,1,0,0,0,1,0,0
1008,292,303,292,303,0,9,3,4,1,0,0,0,1,0,0
1009,292,314,292,314,2,9,3,-1,1,0,0,0,1,0,0
1010,293,294,293,294,2,12,4,-1,1,0,0,0,1,0,0
1011,293,295,293,295,1,11,-1,2,1,0,0,0,1,0,0
1012,293,305,293,305,1,10,-1,5,1,0,0,0,1,0,0
1013,293,307,293,307,0,10,1,5,1,0,0,0,1,0,0
1014,294,296,294,296,0,11,1,2,1,0,0,0,1,0,0
1015,294,297,294,297,2,10,1,-1,1,0,0,0,1,0,0
1016,294,299,294,299,0,11,1,5,1,0,0,0,1,0,0
1017,295,298,295,298,1,11,-1,5,1,0,0,0,1,0,0
1018,295,306,295,306,1,10,-1,5,1,0,0,0,1,0,0
1019,295,314,295,314,0,10,1,5,1,0,0,0,1,0,0
1020,296,297,296,297,2,11,2,-1,1,0,0,0,1,0,0
1021,296,299,296,299,0,11,2,5,1,0,0,0,1,0,0
1022,297,299,297,299,1,11,-1,5,1,0,0,0,1,0,0
1023,297,302,297,302,0,10,1,4,1,0,0,0,1,0,0
1024,297,304,297,304,2,10,1,-1,1,0,0,0,1,0,0
1025,298,303,298,303,0,10,1,4,1,0,0,0,1,0,0
1026,298,314,298,314,2,10,1,-1,1,0,0,0,1,0,0
1027,298,322,298,322,0,10,1,5,1,0,0,0,1,0,0
1028,300,301,300,301,0,10,3,4,1,0,0,0,1,0,0
1029,300,302,300,302,2,10,3,-1,1,0,0,0,1,0,0
1030,301,302,301,302,2,8,4,-1,1,0,0,0,1,0,0
1031,302,304,302,304,2,8,4,-1,1,0,0,0,1,0,0
1032,303,314,303,314,2,8,4,-1,1,0,0,0,1,0,0
1033,303,322,303,322,0,10,4,5,1,0,0,0,1,0,0
1034,305,306,305,306,1,12,-1,2,1,0,0,0,1,0,0
1035,305,307,305,307,2,11,1,-1,1,0,0,0,1,0,0
1036,305,308,305,308,1,11,-1,2,1,0,0,0,1,0,0
1037,305,314,305,314,0,11,1,2,1,0,0,0,1,0,0
1038,305,321,305,321,0,11,1,5,1,0,0,0,1,0,0
1039,306,314,306,314,2,11,1,-1,1,0,0,0,1,0,0
1040,306,319,306,319,0,11,1,2,1,0,0,0,1,0,0
1041,306,322,306,322,0,11,1,5,1,0,0,0,1,0,0
1042,307,314,307,314,1,11,-1,2,1,0,0,0,1,0,0
1043,307,321,307,321,1,10,-1,5,1,0,0,0,1,0,0
1044,307,362,307,362,1,7,-1,5,1,0,0,0,1,0,0
1045,308,309,308,309,2,14,4,-1,1,0,0,0,1,0,0
1046,308,311,308,311,0,13,1,3,1,0,0,0,1,0,0
1047,308,313,308,313,0,13,1,4,1,0,0,0,1,0,0
1048,308,314,308,314,2,12,1,-1,1,0,0,0,1,0,0
1049,308,319,308,319,0,12,1,2,1,0,0,0,1,0,0
1050,308,320,308,320,0,12,1,5,1,0,0,0,1,0,0
1051,309,310,309,310,0,13,1,2,1,0,0,0,1,0,0
1052,309,314,309,314,0,13,1,4,1,0,0,0,1,0,0
1053,309,317,309,317,2,12,1,-1,1,0,0,0,1,0,0
1054,309,318,309,318,0,13,1,5,1,0,0,0,1,0,0
1055,310,314,310,314,0,13,2,4,1,0,0,0,1,0,0
1056,310,317,310,317,2,13,2,-1,1,0,0,0,1,0,0
1057,310,318,310,318,0,13,2,5,1,0,0,0,1,0,0
1058,311,313,311,313,0,13,3,4,1,0,0,0,1,0,0
1059,311,314,311,314,2,13,3,-1,1,0,0,0,1,0,0
1060,312,314,312,314,0,14,3,5,1,0,0,0,1,0,0
1061,313,314,313,314,2,13,4,-1,1,0,0,0,1,0,0
1062,313,316,313,316,0,14,4,5,1,0,0,0,1,0,0
1063,314,315,314,315,1,15,-1,2,1,0,0,0,1,0,0
1064,314,316,314,316,1,14,-1,5,1,0,0,0,1,0,0
1065,314,317,314,317,2,13,4,-1,1,0,0,0,1,0,0
1066,314,318,314,318,0,13,4,5,1,0,0,0,1,0,0
1067,314,319,314,319,1,11,-1,2,1,0,0,0,1,0,0
1068,314,320,314,320,1,12,-1,5,1,0,0,0,1,0,0
1069,314,321,314,321,0,11,2,5,1,0,0,0,1,0,0
1070,314,322,314,322,1,10,-1,5,1,0,0,0,1,0,0
1071,314,473,314,473,0,5,1,5,0,1,1,0,1,0,0
1072,314,811,314,811,2,2,3,-1,0,1,0,0,1,0,0
1073,315,316,315,316,0,15,2,5,1,0,0,0,1,0,0
1074,316,318,316,318,2,13,4,-1,1,0,0,0,1,0,0
1075,317,318,317,318,1,13,-1,5,1,0,0,0,1,0,0
1076,319,320,319,320,0,12,2,5,1,0,0,0,1,0,0
1077,319,322,319,322,0,11,2,5,1,0,0,0,1,0,0
1078,320,321,320,321,2,11,2,-1,1,0,0,0,1,0,0
1079,321,322,321,322,1,12,-1,2,1,0,0,0,1,0,0
1080,323,332,323,332,0,10,1,4,1,0,0,0,1,0,0
1081,323,347,323,347,0,9,1,2,1,0,0,0,1,0,0
1082,324,325,324,325,1,15,-1,2,1,0,0,0,1,0,0
1083,324,328,324,328,0,12,1,4,1,0,0,0,1,0,0
