poincare_point_id,automaton_state_id,promoted_recurrent_class_id,spectral_side_code,poincare_x_x1e12,poincare_y_x1e12,poincare_radius_x1e12,fiedler_value_x1e12,third_mode_value_x1e12,left_boundary_flag,right_boundary_flag,gate_word_flag,promoted_window_repair_flag,promoted_only_flag
294,301,0,1,73714739000,83323994000,111250845000,15874213000,17943532000,0,0,0,0,0
295,302,0,1,104101648000,115010719000,155127750000,22417928000,24767158000,0,0,0,0,0
296,303,0,1,86393299000,73460330000,113402920000,18604496000,15819427000,0,0,0,0,0
297,304,0,1,92309720000,102373774000,137845834000,19878577000,22045836000,0,0,0,0,0
298,305,0,1,106096487000,91798970000,140297952000,22847509000,19768589000,0,0,0,0,0
299,306,0,1,96917448000,82515591000,127286348000,20870835000,17769446000,0,0,0,0,0
300,307,0,1,104671838000,95833805000,141916567000,22540716000,20637477000,0,0,0,0,0
301,308,0,1,129607364000,114748030000,173104532000,27910495000,24710589000,0,0,0,0,0
302,309,0,1,114579142000,101321259000,152952206000,24674220000,21819181000,0,0,0,0,0
303,310,0,1,106098178000,93654538000,141520302000,22847874000,20168179000,0,0,0,0,0
304,311,0,1,96579570000,84908603000,128596595000,20798075000,18284772000,0,0,0,0,0
305,312,0,1,74621688000,63490495000,97976728000,16069521000,13672457000,0,0,0,0,0
306,313,0,1,105722819000,93355344000,141040897000,22767041000,20103749000,0,0,0,0,0
307,314,0,1,224160352000,180781387000,287975300000,48272152000,38930643000,0,0,0,0,0
308,315,0,1,84490092000,77324090000,114532050000,18194647000,16651474000,0,0,0,0,0
309,316,0,1,105220836000,93809980000,140967148000,22658941000,20201653000,0,0,0,0,0
310,317,0,1,106101987000,93692135000,141548041000,22848694000,20176276000,0,0,0,0,0
311,318,0,1,114474705000,101333466000,152882077000,24651730000,21821810000,0,0,0,0,0
312,319,0,1,114021964000,100652528000,152091879000,24554233000,21675172000,0,0,0,0,0
313,320,0,1,95962055000,86270706000,129040113000,20665095000,18578096000,0,0,0,0,0
314,321,0,1,105247512000,93075639000,140499514000,22664686000,20043515000,0,0,0,0,0
315,322,0,1,114046128000,98732374000,150846283000,24559437000,21261673000,0,0,0,0,0
316,323,0,1,81007022000,80446827000,114165798000,17444580000,17323944000,0,0,0,0,0
317,324,0,1,125761476000,165045674000,207499454000,27082297000,35542012000,0,0,0,0,0
318,325,0,1,72912804000,99297345000,123191881000,15701519000,21383338000,0,0,0,0,0
319,326,0,1,54447703000,74189284000,92025009000,11725123000,15976404000,0,0,0,0,0
320,328,0,1,66392739000,89428028000,111379388000,14297445000,19258015000,0,0,0,0,0
321,329,0,1,81677220000,128975703000,152662701000,17588905000,27774469000,0,0,0,0,0
322,330,0,1,90466175000,101333348000,135840260000,19481576000,21821784000,0,0,0,0,0
323,331,0,1,95740240000,141122686000,170533885000,20617328000,30390280000,0,0,0,0,0
324,332,0,1,81770087000,84897392000,117872449000,17608904000,18282358000,0,0,0,0,0
325,333,0,1,62171479000,90911005000,110136749000,13388412000,19577369000,0,0,0,0,0
326,334,0,1,62171479000,90911005000,110136749000,13388412000,19577369000,0,0,0,0,0
327,335,0,1,89586540000,135465988000,162409304000,19292150000,29172129000,1,0,0,0,0
328,336,0,1,40548780000,45731833000,61119589000,8732039000,9848191000,0,0,0,0,0
329,337,0,1,102079061000,147759780000,179591446000,21982371000,31819555000,0,0,0,0,0
330,338,0,1,71178166000,103527921000,125635830000,15327971000,22294378000,0,0,0,0,0
331,339,0,1,45118366000,66075233000,80010021000,9716083000,14229072000,0,0,0,0,0
332,340,0,1,71178166000,103527921000,125635830000,15327971000,22294378000,0,0,0,0,0
333,341,0,1,117927296000,166344618000,203905319000,25395233000,35821735000,0,0,0,0,0
334,342,0,1,63577607000,92088244000,111903337000,13691217000,19830883000,0,0,0,0,0
335,343,0,1,71017933000,102581725000,124766010000,15293465000,22090618000,0,0,0,0,0
336,344,0,1,117927296000,166344618000,203905319000,25395233000,35821735000,0,0,0,0,0
337,345,0,1,71017933000,102581725000,124766010000,15293465000,22090618000,0,0,0,0,0
338,346,0,1,63577607000,92088244000,111903337000,13691217000,19830883000,0,0,0,0,0
339,347,0,1,85703270000,98171349000,130317552000,18455901000,21140859000,0,0,0,0,0
340,348,0,1,128495971000,172973463000,215478615000,27671160000,37249234000,0,0,0,0,0
341,349,0,1,81026211000,110774798000,137245410000,17448713000,23854967000,0,0,0,0,0
342,350,0,1,91905793000,114159931000,146557718000,19791593000,24583944000,0,0,0,0,0
343,351,0,1,74716364000,95424349000,121195468000,16089909000,20549302000,0,0,0,0,0
344,352,0,1,130069172000,178623468000,220962288000,28009944000,38465943000,0,0,0,1,0
345,353,0,1,135690323000,189808825000,233322210000,29220439000,40874670000,0,0,0,1,0
346,354,0,1,57830986000,82058618000,100389440000,12453702000,17671038000,0,0,0,1,0
347,355,0,1,57830986000,82058618000,100389440000,12453702000,17671038000,0,0,0,1,0
348,356,0,1,143162920000,170877761000,222923375000,30829637000,36797932000,0,0,0,1,0
349,357,0,1,89028462000,113752580000,144449703000,19171970000,24496223000,0,0,0,1,0
350,358,0,1,91779100000,116591720000,148381375000,19764310000,25107621000,0,0,0,1,0
351,359,0,1,133637974000,161546994000,209658149000,28778473000,34788583000,0,0,0,1,0
352,360,0,1,80940253000,107369066000,134459812000,17430202000,23121555000,0,0,0,1,0
353,361,0,1,119318661000,151359778000,192734858000,25694859000,32594802000,0,0,0,1,0
354,362,0,1,58956496000,60254969000,84300236000,12696076000,12975698000,0,0,0,0,0
355,363,0,1,49917505000,90572377000,103417178000,10749561000,19504446000,0,0,0,0,0
356,364,0,1,60403130000,107430246000,123246890000,13007604000,23134730000,0,0,0,0,0
357,365,0,1,94701785000,172535916000,196817353000,20393700000,37155009000,0,0,0,0,0
358,366,0,1,87625670000,162105262000,184272554000,18869883000,34908804000,0,0,0,0,0
359,367,0,1,79901341000,148161078000,168332793000,17206476000,31905973000,0,0,0,0,0
360,368,0,1,71446351000,130864191000,149097342000,15385723000,28181148000,0,0,0,0,0
361,369,0,1,50199747000,91557939000,104416813000,10810341000,19716684000,0,0,0,0,0
362,370,0,1,79729188000,146211306000,166536751000,17169403000,31486096000,0,0,0,0,0
363,371,0,1,150409011000,274903682000,313360663000,32390057000,59199552000,0,0,0,0,0
364,372,0,1,69036921000,123282210000,141296142000,14866861000,26548395000,0,0,0,0,0
365,373,0,1,79031862000,144671123000,164850748000,17019237000,31154423000,0,0,0,0,0
366,374,0,1,79898006000,148165808000,168335374000,17205758000,31906991000,0,0,0,0,0
367,375,0,1,87390710000,161867760000,183951918000,18819285000,34857659000,0,0,0,0,0
368,376,0,1,87521744000,156915080000,179673031000,18847503000,33791117000,0,0,0,0,0
369,377,0,1,94383940000,167537405000,192294332000,20325253000,36078598000,0,0,0,0,0
370,378,0,1,80652357000,140747219000,162217700000,17368205000,30309424000,0,0,0,0,0
371,379,0,1,52081208000,87829409000,102110026000,11215507000,18913758000,0,0,0,0,0
372,380,0,1,77928049000,139014448000,159366865000,16781534000,29936278000,0,0,0,0,0
373,381,0,1,98948866000,175739219000,201680815000,21308294000,37844830000,0,0,0,0,0
374,382,0,1,58764366000,102265651000,117947081000,12654702000,22022552000,0,0,0,0,0
375,383,0,1,61372683000,105276138000,121859228000,13216394000,22670850000,0,0,0,1,0
376,385,0,1,78073940000,96114400000,123828584000,16812952000,20697902000,0,0,0,0,0
377,386,0,1,90198821000,135074605000,162422216000,19424002000,29087846000,0,0,0,0,0
378,387,0,1,107331701000,149265733000,183848723000,23113509000,32143856000,0,0,0,0,0
379,388,0,1,92923333000,134648599000,163600094000,20010716000,28996107000,0,0,0,0,0
380,389,0,1,68168147000,114849686000,133556530000,14679773000,24732480000,0,0,0,0,0
381,390,0,1,68704181000,82905586000,107673584000,14795207000,17853430000,0,0,0,0,0
382,391,0,1,113798636000,199776703000,229914899000,24506140000,43021218000,0,0,0,0,0
383,392,0,1,101169662000,183472859000,209517519000,21786535000,39510242000,0,0,0,0,0
384,393,0,1,90259038000,149169731000,174351090000,19436970000,32123183000,0,0,0,0,0
385,394,0,1,87275746000,159165739000,181523520000,18794528000,34275788000,0,0,0,0,0
386,395,0,1,79760809000,143024327000,163761243000,17176213000,30799791000,0,0,0,0,0
387,396,0,1,61283354000,110010115000,125928055000,13197157000,23690296000,0,0,0,0,0
388,397,0,1,87119770000,156371910000,179002873000,18760939000,33674147000,0,0,0,0,0
389,398,0,1,153440687000,271527975000,311883769000,33042918000,58472605000,0,0,0,0,0
390,399,0,1,93451867000,157809074000,183403804000,20124534000,33983635000,0,0,0,0,0
391,400,0,1,85782093000,153480651000,175826271000,18472875000,33051524000,0,0,0,0,0
392,401,0,1,87253868000,159196594000,181540059000,18789817000,34282433000,0,0,0,0,0
393,402,0,1,107331372000,152377363000,186383702000,23113438000,32813935000,0,0,0,0,0
394,403,0,1,94052496000,171200101000,195333936000,20253878000,36867346000,0,0,0,0,0
395,404,0,1,75521142000,116325458000,138690501000,16263215000,25050283000,0,0,0,0,0
396,405,0,1,109671848000,188705628000,218260688000,23617451000,40637101000,0,0,0,0,0
397,406,0,1,96254238000,170926930000,196165475000,20728015000,36808520000,0,0,0,0,0
398,407,0,1,88962774000,158731715000,181961899000,19157824000,34182323000,0,0,0,0,0
399,408,0,1,81311602000,142559524000,164118233000,17510171000,30699698000,0,0,0,0,0
400,409,0,1,62527911000,109743894000,126307015000,13465168000,23632966000,0,0,0,0,0
401,410,0,1,88858936000,155943356000,179483261000,19135463000,33581859000,0,0,0,0,0
402,411,0,1,164652492000,286284911000,330256708000,35457341000,61650460000,0,0,0,0,0
403,412,0,1,77180536000,130357006000,151491862000,16620560000,28071928000,0,0,0,0,0
404,413,0,1,87791362000,153803344000,177095432000,18905565000,33121015000,0,0,0,0,0
405,414,0,1,95929630000,171675729000,196659731000,20658112000,36969771000,0,0,0,0,0
406,415,0,1,95914884000,170799993000,195888495000,20654937000,36781184000,0,0,0,0,0
407,416,0,1,97466377000,160961173000,188170651000,20989045000,34662429000,0,0,0,0,0
408,417,0,1,121513455000,193183033000,228221831000,26167500000,41601294000,0,0,0,0,0
409,418,0,1,118170201000,178176401000,213801371000,25447542000,38369668000,0,0,0,0,0
410,419,0,1,99815393000,149788887000,179999509000,21494898000,32256516000,0,0,0,0,0
411,420,0,1,104037675000,175004917000,203594103000,22404152000,37686700000,0,0,0,0,0
412,421,0,1,91036203000,150578407000,175958651000,19604330000,32426536000,0,0,0,0,0
413,422,0,1,124106423000,205369911000,239956672000,26725886000,44225696000,0,0,0,0,0
414,423,0,1,117256940000,197205131000,229432024000,25250874000,42467439000,0,0,0,0,0
415,424,0,1,97911799000,168394105000,194790387000,21084965000,36263085000,0,0,0,0,0
416,425,0,1,90563907000,156254776000,180602813000,19502622000,33648923000,0,0,0,0,0
417,426,0,1,82680533000,140615902000,163122354000,17804965000,30281145000,0,0,0,0,0
418,427,0,1,63646255000,108034272000,125388395000,13706000000,23264805000,0,0,0,0,0
419,428,0,1,90415421000,153741485000,178357485000,19470647000,33107694000,0,0,0,0,0
420,429,0,1,197764896000,324448304000,379970599000,42587983000,69868814000,0,0,0,0,0
421,430,0,1,86540935000,137269506000,162272150000,18636289000,29560511000,0,0,0,0,0
422,431,0,1,89566584000,151083572000,175637179000,19287852000,32535322000,0,0,0,0,0
423,432,0,1,90542029000,156285631000,180618541000,19497911000,33655567000,0,0,0,0,0
424,433,0,1,97681329000,168105824000,194425333000,21035335000,36201005000,0,0,0,0,0
425,434,0,1,105292962000,172233977000,201869143000,22674473000,37089988000,0,0,0,0,0
426,435,0,1,117065167000,186272176000,220003584000,25209577000,40113065000,0,0,0,0,0
427,436,0,1,98870871000,152233077000,181522337000,21291498000,32782864000,0,0,0,0,0
428,437,0,1,98704799000,163187281000,190716349000,21255735000,35141813000,0,0,0,0,0
429,438,0,1,83830237000,137395014000,160949988000,18052550000,29587539000,0,0,0,0,0
430,439,0,1,110867480000,178143041000,209825025000,23874926000,38362484000,0,0,0,0,0
431,440,0,1,105936321000,175846349000,205291116000,22813018000,37867900000,0,0,0,0,0
432,441,0,1,91678405000,154678370000,179806363000,19742626000,33309449000,0,0,0,0,0
433,442,0,1,83636306000,141407151000,164289422000,18010788000,30451538000,0,0,0,0,0
434,443,0,1,74769037000,124898999000,145568434000,16101252000,26896565000,0,0,0,0,0
435,444,0,1,52561246000,87422351000,102006627000,11318882000,18826099000,0,0,0,0,0
436,445,0,1,83522745000,139393543000,162501104000,17986333000,30017915000,0,0,0,0,0
437,446,0,1,208343989000,334848340000,394373717000,44866154000,72108426000,0,0,0,0,0
438,447,0,1,73467805000,113548464000,135243380000,15821036000,24452267000,0,0,0,0,0
439,448,0,1,83120808000,137170920000,160389931000,17899777000,29539280000,0,0,0,0,0
440,449,0,1,83632971000,141411881000,164291795000,18010069000,30452557000,0,0,0,0,0
441,450,0,1,91549208000,154348511000,179456737000,19714804000,33238415000,0,0,0,0,0
442,451,0,1,91923986000,149992841000,175920071000,19795511000,32300437000,0,0,0,0,0
443,452,0,1,91761012000,145776681000,172252501000,19760415000,31392501000,0,0,0,1,0
444,453,0,1,91560293000,148120206000,174134669000,19717191000,31897171000,0,0,0,0,0
445,454,0,1,99504851000,158519940000,187162461000,21428024000,34136718000,0,0,0,0,0
446,455,0,1,82196584000,120487807000,145854688000,17700748000,25946630000,0,0,0,0,0
447,456,0,1,92993125000,157695615000,183072740000,20025746000,33959202000,0,0,0,0,0
448,457,0,1,71260829000,116117338000,136240016000,15345772000,25005465000,0,0,0,0,0
449,458,0,1,102714622000,173059352000,201245703000,22119237000,37267730000,0,0,0,0,0
450,459,0,1,111031677000,179269980000,210869057000,23910285000,38605167000,0,0,0,0,0
451,460,0,1,63416654000,97003105000,115893375000,13656556000,20889281000,0,0,0,0,0
452,461,0,1,63416654000,97003105000,115893375000,13656556000,20889281000,0,0,0,0,0
453,462,0,1,81757570000,121686827000,146601447000,17606208000,26204835000,0,0,0,0,0
454,463,0,1,127652235000,199155491000,236554439000,27489465000,42887442000,0,0,0,1,0
455,464,0,1,68269117000,104279796000,124639273000,14701517000,22456291000,0,0,0,1,0
456,465,0,1,104921622000,154145595000,186465577000,22594506000,33194718000,0,0,0,1,0
457,466,0,1,92128872000,134163676000,162750180000,19839632000,28891681000,0,0,0,1,0
458,467,0,1,35531551000,65387619000,74417954000,7651596000,14080996000,0,0,0,0,0
459,470,0,1,62610135000,43245299000,76093265000,13482875000,9312725000,0,0,0,1,0
460,471,0,1,76073756000,55625518000,94241258000,16382219000,11978762000,0,0,0,1,0
461,472,0,1,75208977000,58901682000,95529045000,16195992000,12684272000,0,0,0,1,0
462,473,0,1,61346086000,49092359000,78571000000,13210666000,10571869000,0,0,0,1,0
463,493,0,1,127056360000,-251807309000,282046520000,27361145000,-54225828000,0,0,0,0,0
464,494,0,1,78186445000,-156586565000,175021349000,16837179000,-33720372000,0,0,0,0,0
465,495,0,1,81818333000,-177365162000,195327008000,17619293000,-38194971000,0,0,0,0,0
466,496,0,1,81279760000,-174322109000,192339796000,17503314000,-37539660000,0,0,0,0,0
467,497,0,1,111323456000,-172380523000,205202233000,23973119000,-37121546000,0,0,0,0,0
468,498,0,1,80305992000,-121378759000,145539876000,17293616000,-26138494000,0,0,0,0,0
469,502,0,1,75970736000,-125334777000,146561793000,16360034000,-26990408000,0,0,0,0,0
470,503,0,1,91351894000,-147271292000,173303208000,19672313000,-31714361000,0,0,0,0,0
471,504,0,1,64404452000,-34949903000,73276388000,13869275000,-7526340000,0,0,0,0,0
472,505,0,1,81204671000,-38936975000,90057130000,17487143000,-8384942000,0,0,0,0,0
473,506,0,1,65285305000,-115074751000,132304079000,14058963000,-24780947000,0,0,0,0,0
474,507,0,1,62813675000,-30379227000,69774316000,13526707000,-6542061000,0,0,0,0,0
475,508,0,1,62813675000,-30379227000,69774316000,13526707000,-6542061000,0,0,0,0,0
476,509,0,1,128496594000,-206611154000,243309563000,27671295000,-44492993000,0,0,0,0,0
477,510,0,1,97206971000,-166075044000,192432106000,20933183000,-35763683000,0,0,0,0,0
478,511,0,1,127891782000,-169543357000,212370567000,27541050000,-36510572000,0,0,0,0,0
479,512,0,1,92732251000,-130112469000,159776485000,19969568000,-28019268000,0,0,0,0,0
480,513,0,1,88122104000,-127186538000,154731770000,18976789000,-27389179000,0,0,0,0,0
481,514,0,1,110229445000,-136144647000,175173900000,23737528000,-29318276000,0,0,0,0,0
482,515,0,1,118923774000,-136023548000,180680021000,25609821000,-29292198000,0,0,0,0,0
483,516,0,1,53752512000,-45180424000,70218254000,11575417000,-9729447000,0,0,0,0,0
484,517,0,1,53752512000,-45180424000,70218254000,11575417000,-9729447000,0,0,0,0,0
485,518,0,1,79347781000,-108397528000,134335752000,17087269000,-23343031000,0,0,0,0,0
486,532,0,1,122484801000,-162911494000,203820218000,26376676000,-35082424000,0,0,0,0,0
487,533,0,1,84969512000,-116902221000,144519712000,18297889000,-25174487000,0,0,0,0,0
488,534,0,1,143327516000,-462972073000,484650304000,30865082000,-99699426000,0,0,0,0,0
489,535,0,1,146482726000,-507247214000,527974360000,31544546000,-109233923000,0,0,0,0,0
490,536,0,1,122480261000,-367856209000,387710723000,26375698000,-79216555000,0,0,0,0,0
491,537,0,1,139052334000,-491625440000,510912052000,29944437000,-105869829000,0,0,0,0,0
492,538,0,1,95723724000,-308537186000,323045239000,20613771000,-66442410000,0,0,0,0,0
493,539,0,1,67504295000,-213892672000,224292008000,14536815000,-46061043000,0,0,0,0,0
494,540,0,1,107150411000,-347005866000,363172523000,23074468000,-74726506000,0,0,0,0,0
495,541,0,1,192457519000,-616400800000,645747507000,41445057000,-132739768000,0,0,0,0,0
496,542,0,1,82493705000,-263851386000,276446678000,17764732000,-56819478000,0,0,0,0,0
497,543,0,1,107530530000,-353223491000,369228451000,23156326000,-76065450000,0,0,0,0,0
498,544,0,1,171271605000,-617350830000,640668409000,36882744000,-132944354000,0,0,0,0,0
499,545,0,1,124167678000,-330389540000,352951640000,26739078000,-71148238000,0,0,0,0,0
500,546,0,1,147223346000,-517526291000,538059640000,31704036000,-111447487000,0,0,0,0,0
501,547,0,1,132846523000,-413269492000,434096615000,28608037000,-88996148000,0,0,0,0,0
502,548,0,1,126323696000,-411441145000,430396900000,27203369000,-88602420000,0,0,0,0,0
503,549,0,1,117325079000,-385642567000,403094732000,25265548000,-83046786000,0,0,0,0,0
504,550,0,1,105560515000,-330660155000,347101081000,22732090000,-71206514000,0,0,0,0,0
505,551,0,1,81643131000,-252273446000,265155601000,17581564000,-54326209000,0,0,0,0,0
506,552,0,1,115655720000,-363117621000,381091397000,24906057000,-78196117000,0,0,0,0,0
507,553,0,1,215533141000,-657846538000,692254724000,46414312000,-141664964000,0,0,0,0,0
508,554,0,1,92717726000,-281596977000,296468268000,19966440000,-60640930000,0,0,0,0,0
509,555,0,1,115541931000,-363869384000,381773319000,24881553000,-78358006000,0,0,0,0,0
510,556,0,1,136464004000,-458788939000,478654066000,29387049000,-98798602000,0,0,0,0,0
511,557,0,1,126451897000,-413243381000,432157580000,27230976000,-88990525000,0,0,0,0,0
512,558,0,1,121327655000,-357125514000,377172417000,26127488000,-76905737000,0,0,0,0,0
513,559,0,1,131128077000,-477322217000,495006133000,28237975000,-102789679000,0,0,0,0,0
514,560,0,1,102188678000,-298776807000,315769071000,22005976000,-64340546000,0,0,0,0,0
515,561,0,1,106953054000,-282490799000,302059609000,23031968000,-60833411000,0,0,0,0,0
516,562,0,1,122666166000,-461409018000,477436142000,26415732000,-99362827000,0,0,0,0,0
517,563,0,1,122672348000,-370967314000,390724011000,26417063000,-79886521000,0,0,0,0,0
518,564,0,1,123561584000,-381324976000,400844362000,26608557000,-82117007000,0,0,0,0,0
519,565,0,1,114533141000,-354673117000,372707473000,24664314000,-76377622000,0,0,0,0,0
520,566,0,1,103822153000,-314178199000,330888169000,22357740000,-67657183000,0,0,0,0,0
521,567,0,1,80239847000,-239359433000,252450730000,17279372000,-51545221000,0,0,0,0,0
522,568,0,1,113564820000,-343222773000,361522946000,24455789000,-73911831000,0,0,0,0,0
523,569,0,1,233901253000,-653524032000,694120636000,50369821000,-140734128000,0,0,0,0,0
524,570,0,1,105789047000,-278398323000,297820330000,22781303000,-59952111000,0,0,0,0,0
525,571,0,1,112410382000,-334281644000,352675930000,24207185000,-71986389000,0,0,0,0,0
526,572,0,1,114658694000,-356396455000,374386230000,24691351000,-76748737000,0,0,0,0,0
527,573,0,1,123399001000,-380117671000,399645790000,26573546000,-81857018000,0,0,0,0,0
528,574,0,1,101985264000,-297151969000,314166018000,21962172000,-63990643000,0,0,0,0,0
529,575,0,1,121800794000,-447408395000,463691390000,26229377000,-96347842000,0,0,0,0,0
530,576,0,1,99427039000,-272936052000,290482056000,21411267000,-58775830000,0,0,0,0,0
531,577,0,1,123919684000,-331074009000,353505428000,26685673000,-71295636000,0,0,0,0,0
532,578,0,1,107626466000,-355685122000,371611843000,23176985000,-76595554000,0,0,0,0,0
533,579,0,1,130855711000,-472830330000,490603443000,28179322000,-101822367000,0,0,0,0,0
534,580,0,1,104879252000,-324377347000,340911016000,22585382000,-69853534000,0,0,0,0,0
535,581,0,1,121844963000,-448193088000,464460159000,26238889000,-96516823000,0,0,0,0,0
536,582,0,1,132535831000,-499055410000,516354576000,28541130000,-107469847000,0,0,0,0,0
537,583,0,1,102169871000,-297770910000,314811368000,22001926000,-64123930000,0,0,0,0,0
538,584,0,1,121875747000,-448578616000,464840266000,26245518000,-96599845000,0,0,0,0,0
539,585,0,1,89200294000,-366742619000,377434552000,19208973000,-78976747000,0,0,0,0,0
540,586,0,1,102946335000,-422591843000,434950358000,22169135000,-91003684000,0,0,0,0,0
541,587,0,1,125428778000,-506730854000,522023503000,27010651000,-109122727000,0,0,0,0,0
542,588,0,1,80129067000,-238477807000,251579672000,17255516000,-51355366000,0,0,0,0,0
543,589,0,1,126644418000,-412551207000,431552207000,27272435000,-88841468000,0,0,0,0,0
544,590,0,1,130806460000,-472444820000,490218766000,28168716000,-101739349000,0,0,0,0,0
545,591,0,1,123927621000,-380818290000,400475499000,26687382000,-82007894000,0,0,0,0,0
546,592,0,1,121874922000,-448758899000,465014028000,26245341000,-96638668000,0,0,0,0,0
547,593,0,1,141946516000,-537809352000,556226314000,30567689000,-115815373000,0,0,0,0,0
548,594,0,1,121348570000,-355783172000,375908421000,26131993000,-76616669000,0,0,0,0,0
549,595,0,1,121905706000,-449144427000,465394153000,26251970000,-96721690000,0,0,0,0,0
550,596,0,1,102946335000,-422591843000,434950358000,22169135000,-91003684000,0,0,0,0,0
551,597,0,1,89208282000,-366876532000,377566560000,19210693000,-79005585000,0,0,0,0,0
552,598,0,1,125462593000,-507293856000,522578146000,27017933000,-109243968000,0,0,0,0,0
553,599,0,1,92573857000,-276105733000,291211770000,19935458000,-59458409000,0,0,0,0,0
554,600,0,1,101573093000,-399865289000,412564349000,21873412000,-86109599000,0,0,0,0,0
555,601,0,1,115067315000,-356420282000,374534249000,24779346000,-76753868000,0,0,0,0,0
556,602,0,1,104392326000,-318128000000,334818133000,22480524000,-68507758000,0,0,0,0,0
557,603,0,1,94076657000,-292239647000,307008841000,20259081000,-62932792000,0,0,0,0,0
558,604,0,1,132213311000,-404668774000,425719598000,28471677000,-87144013000,0,0,0,0,0
559,605,0,1,114747209000,-353452818000,371612455000,24710412000,-76114835000,0,0,0,0,0
560,606,0,1,104768709000,-322876490000,339449127000,22561577000,-69530329000,0,0,0,0,0
561,607,0,1,93362207000,-284364352000,299298490000,20105227000,-61236874000,0,0,0,0,0
562,608,0,1,65784023000,-197151307000,207836896000,14166361000,-42455848000,0,0,0,0,0
563,609,0,1,104273817000,-317312404000,334006273000,22455004000,-68332123000,0,0,0,0,0
564,610,0,1,232485995000,-690473347000,728562407000,50065051000,-148691034000,0,0,0,0,0
565,611,0,1,78719323000,-228032849000,241237875000,16951933000,-49106081000,0,0,0,0,0
566,612,0,1,103651196000,-312237996000,328992608000,22320924000,-67239366000,0,0,0,0,0
567,613,0,1,104787847000,-323140681000,339706333000,22565698000,-69587222000,0,0,0,0,0
568,614,0,1,114588845000,-352080508000,370258406000,24676309000,-75819313000,0,0,0,0,0
569,615,0,1,113861823000,-343952223000,362308772000,24519748000,-74068915000,0,0,0,0,0
570,616,0,1,93267457000,-283183757000,298147377000,20084822000,-60982637000,0,0,0,0,0
571,617,0,1,113632755000,-342079745000,360459366000,24470419000,-73665683000,0,0,0,0,0
572,618,0,1,121986773000,-362353978000,382336472000,26269427000,-78031669000,0,0,0,0,0
573,619,0,1,89199692000,-182383177000,203027604000,19208843000,-39275583000,0,0,0,0,0
574,623,0,1,42386454000,-8019507000,43138428000,9127775000,-1726973000,0,0,0,0,0
575,624,0,1,55608609000,-110638628000,123827394000,11975121000,-23825644000,0,0,0,0,0
576,625,0,1,62188073000,-14507895000,63857932000,13391985000,-3124225000,0,0,0,0,0
577,626,0,1,67647092000,-131811196000,148156405000,14567566000,-28385083000,0,0,0,0,0
578,627,0,1,55068066000,-22433437000,59462181000,11858716000,-4830963000,0,0,0,0,0
579,628,0,1,55068066000,-22433437000,59462181000,11858716000,-4830963000,0,0,0,0,0
580,629,0,1,68151112000,-46268640000,82373303000,14676105000,-9963791000,0,1,0,0,0
581,630,0,1,39409743000,-78948340000,88238133000,8486751000,-17001250000,0,0,0,0,0
582,631,0,1,83147662000,-47444407000,95731423000,17905560000,-10216988000,0,0,0,0,0
583,632,0,1,65211583000,-31984593000,72633082000,14043088000,-6887771000,0,0,0,0,0
584,633,0,1,41336272000,-20413714000,46102138000,8901622000,-4396022000,0,0,0,0,0
585,634,0,1,65211583000,-31984593000,72633082000,14043088000,-6887771000,0,0,0,0,0
586,635,0,1,100027379000,-47579370000,110766750000,21540548000,-10246052000,0,0,0,0,0
587,636,0,1,58248148000,-28450344000,64824909000,12543536000,-6126683000,0,0,0,0,0
588,637,0,1,65064781000,-31692269000,72372823000,14011474000,-6824820000,0,0,0,0,0
589,638,0,1,100027379000,-47579370000,110766750000,21540548000,-10246052000,0,0,0,0,0
590,639,0,1,65064781000,-31692269000,72372823000,14011474000,-6824820000,0,0,0,0,0
591,640,0,1,58248148000,-28450344000,64824909000,12543536000,-6126683000,0,0,0,0,0
592,641,0,1,90515453000,-142407480000,168739260000,19492188000,-30666956000,0,0,0,0,0
593,642,0,1,88393222000,-123537595000,151904243000,19035173000,-26603391000,0,0,0,0,0
594,646,0,1,51292301000,-66053197000,83629689000,11045619000,-14224326000,0,0,0,0,0
595,647,0,1,123046493000,-158071962000,200317709000,26497634000,-34040247000,0,0,0,1,0
596,648,0,1,85566228000,-113400503000,142060738000,18426390000,-24420404000,0,0,0,1,0
597,649,0,1,88889427000,-103205072000,136207992000,19142029000,-22224853000,0,0,0,1,0
598,650,0,1,50474380000,-63100125000,80804015000,10869482000,-13588393000,0,0,0,1,0
599,651,0,1,102377306000,-144904818000,177421867000,22046597000,-31204749000,0,0,0,1,0
600,652,0,1,53055070000,-34974177000,63545523000,11425225000,-7531567000,0,0,0,0,0
601,653,0,1,47499418000,-29112161000,55710974000,10228834000,-6269203000,0,0,0,0,0
602,654,0,1,63520613000,-106980870000,124417743000,13678943000,-23037958000,0,0,0,0,0
603,655,0,1,113573645000,-182884481000,215280529000,24457689000,-39383537000,0,0,0,0,0
604,656,0,1,84534192000,-120495782000,147191247000,18204144000,-25948348000,0,0,0,0,0
605,657,0,1,71389544000,-106721581000,128397675000,15373490000,-22982121000,0,0,0,0,0
606,658,0,1,95686724000,-157016161000,183875023000,20605803000,-33812884000,0,0,0,0,0
607,659,0,1,69257782000,-99034903000,120849297000,14914423000,-21326822000,0,0,0,0,0
608,660,0,1,104413911000,-146920315000,180243845000,22485173000,-31638779000,0,0,0,0,0
