observable_id,observable_code,value
0,0,16
1,1,8
2,2,864
3,3,768
4,4,16
5,5,3890
6,6,3892
7,7,729
8,8,579
9,9,27
10,10,2070
11,11,2071
12,12,288
13,13,288
14,14,16
15,15,80
16,16,3893
17,17,3895
18,18,3648
19,19,3648
20,20,0
21,21,3890
22,22,3892
23,23,1
24,24,1
25,25,1
