observable_id,observable_code,value
0,0,985
1,1,51
2,2,91
3,3,3
4,4,1
5,5,33
6,6,5629
7,7,4938
8,8,691
9,9,11258
10,10,15842
11,11,4584
12,12,642
13,13,18117
14,14,36234
15,15,4584
16,16,15842
17,17,2292
18,18,7921
19,19,1
20,20,11258
21,21,48
22,22,3
23,23,48
24,24,48
25,25,1
26,26,48
27,27,3
28,28,16261179264
29,29,88155095040
30,30,749239
31,31,1
32,32,1
33,33,492736
34,34,6
35,35,1
36,36,1
37,37,1
