observable_id,observable_code,value_x1e12,aux_id
0,0,4,0
1,1,0,0
2,2,8,0
3,3,3,0
4,4,1,0
5,5,33,0
6,6,43,0
7,7,44,0
8,8,185,0
9,9,4,0
10,10,4,0
