observable_id,observable_code,value_x1e12,aux_id
0,0,587252536214,-1
1,1,348829795192,-1
2,2,238422741021,-1
3,3,412747463786,-1
4,4,-23107307402,-1
5,5,121,-1
6,6,100,-1
7,7,626107108209,-1
8,8,373892891791,-1
9,9,4007,-1
10,10,5968,-1
11,11,3060,-1
12,12,238962451389,-1
13,13,119481225694,-1
14,14,319560035288,-1
15,15,7,-1
16,16,7,-1
17,17,16,-1
18,18,7,-1
19,19,12,-1
20,20,684970520566,-1
21,21,624064619314,-1
22,22,598273462377,-1
