observable_id,observable_code,value,scale_code
0,0,144,0
1,1,17178876,0
2,2,11213312,0
3,3,10515968,0
4,4,2601984,0
5,5,2447744,0
6,6,1,0
7,7,1,0
8,8,247,0
9,9,311,0
10,10,0,0
11,11,10063403,0
12,12,28,0
13,13,36,0
14,14,58,0
15,15,66,0
16,16,12,0
17,17,12,0
18,18,22,0
19,19,22,0
20,20,2643328,0
21,21,3573468,0
22,22,2643328,0
23,23,3573468,0
