observable_id,observable_code,value
0,0,1
1,1,91
2,2,56
3,3,29
4,4,26
5,5,1
6,6,1
7,7,55
8,8,0
9,9,0
10,10,10
11,11,0
12,12,81
13,13,10
14,14,56
15,15,2
16,16,0
