observable_id,observable_code,value
0,0,8
1,1,8
2,2,1
3,3,1
4,4,16
5,5,128
6,6,16383
7,7,1
8,8,0
9,9,8
10,10,6
11,11,2
12,12,4095
13,13,1115
14,14,0
15,15,1
16,16,2
17,17,1000000002
18,18,26
19,19,1
20,20,1
21,21,1
22,22,1
