shell_weight,jacobian_min_eigen_tangent,jacobian_max_eigen_tangent,jacobian_spectral_radius_tangent,contraction_at_equal,zero_eigen_abs
12,0.26086956521739085,0.2608695652173915,0.2608695652173915,True,1.249000902703301e-16
16,0.17391304347826073,0.17391304347826111,0.17391304347826111,True,2.498001805406602e-16
