observable_id,observable_code,value
0,0,10
1,1,10
2,2,6
3,3,4
4,4,3
5,5,4
6,6,6
7,7,4
8,8,24
9,9,0
10,10,0
11,11,6
12,12,6
13,13,4
14,14,3
15,15,4
16,16,11
17,17,0
18,18,8
19,19,8
20,20,8
21,21,0
22,22,4
23,23,4
24,24,1
25,25,1568
26,26,224
27,27,5376
28,28,224
29,29,5376
30,30,5152
31,31,2
32,32,3
33,33,0
34,34,112869680
35,35,0
36,36,0
37,37,0
38,38,0
39,39,0
40,40,1
41,41,1
42,42,1
43,43,0
