observable_id,observable_code,value
0,0,16
1,1,8
2,2,288
3,3,80
4,4,208
5,5,64
6,6,36
7,7,3648
8,8,2556
9,9,0
10,10,112
11,11,56
12,12,56
13,13,1456
14,14,3087
15,15,208
16,16,8
17,17,8
18,18,8
19,19,80
20,20,16
21,21,8
22,22,1
23,23,1
24,24,1
