observable_id,observable_code,value
0,0,1
1,1,1
2,2,1
3,3,56
4,4,9
5,5,5
6,6,9
7,7,45
8,8,0
9,9,9
10,10,5508
11,11,5288
12,12,308
13,13,87
14,14,2461
15,15,3047
16,16,53
17,17,20
18,18,787
19,19,3526
20,20,2557
21,21,2066
22,22,3745
23,23,0
24,24,1
25,25,0
26,26,0
