observable_id,observable_code,value_x1e12,aux_id
0,0,8000000000000,-1
1,1,7000000000000,-1
2,2,1000000000000,-1
3,3,6000000000000,-1
4,4,1000000000000,-1
5,5,7000000000000,-1
6,6,1000000000000,-1
7,7,0,-1
8,8,6000000000000,-1
9,9,1000000000000,-1
10,10,1000000000000,-1
11,11,49000000000000,-1
12,12,46000000000000,-1
13,13,5000000000000,-1
