observable_id,observable_code,value_x1e12,aux_id
0,0,14,-1
1,1,44,-1
2,2,2,-1
3,3,5,-1
4,4,7,-1
5,5,24,-1
6,6,97,-1
7,7,100,-1
8,8,10418982028,-1
9,9,615688126181,-1
10,10,373892891791,-1
11,11,16,-1
12,12,16,-1
13,13,2,-1
14,14,14,-1
15,15,4,-1
16,16,10,-1
17,17,14,-1
18,18,1,-1
19,19,1,-1
20,20,3,-1
21,21,0,-1
22,22,0,-1
