observable_id,observable_code,value
0,0,1414965
1,1,2537360
2,2,259
3,3,259
4,4,642
5,5,642
6,6,642
7,7,642
8,8,642
9,9,642
10,10,0
11,11,0
12,12,642
13,13,1
14,14,0
15,15,0
16,16,0
17,17,0
18,18,5
19,19,2
