observable_id,observable_code,value,scale_code
0,0,11143364232,0
1,1,1435249152,0
2,2,9708115080,0
3,3,11213312,0
4,4,1164096,0
5,5,492736,0
6,6,33554432,0
7,7,22341120,0
8,8,1,0
9,9,492736,0
10,10,1164096,0
11,11,492736,0
12,12,0,0
13,13,1,0
14,14,0,0
15,15,0,0
16,16,0,0
17,17,1,0
18,18,0,0
19,19,1,0
20,20,47,0
21,21,57,0
22,22,79,0
23,23,110,0
24,24,128,0
