observable_id,observable_code,value
0,0,2
1,1,2
2,2,20
3,3,100
4,4,400
5,5,190
6,6,40
7,7,1
8,8,20
9,9,20
10,10,19
11,11,1
12,12,11
13,13,8
14,14,1
15,15,19
16,16,1
17,17,1
18,18,1
19,19,2
20,20,0
21,21,0
22,22,0
23,23,1
24,24,0
25,25,0
26,26,0
27,27,3
