shell,profile_id,status,support_size,nnls_linf_unscaled,exact_residual_zero,all_coefficients_nonnegative,nnls_resnorm_unscaled,nonzero_exact_coefficients,min_coefficient,chunk_dir,free_parameter_count
12,1155,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,2.398685955212541e-05,80.0,0.0,exact_w12_1000_1500,
12,1156,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,2.0368605379985703e-05,84.0,0.0,exact_w12_1000_1500,
12,1157,EXACT_RATIONAL_PASS,84,7.152557373046875e-05,True,True,2.1946524779601484e-05,79.0,0.0,exact_w12_1000_1500,
12,1158,EXACT_RATIONAL_PASS,86,6.580352783203125e-05,True,True,3.0209956805971938e-05,80.0,0.0,exact_w12_1000_1500,
12,1159,EXACT_RATIONAL_PASS,83,6.29425048828125e-05,True,True,1.835264075142176e-06,77.0,0.0,exact_w12_1000_1500,
12,1160,EXACT_RATIONAL_PASS,86,6.961822509765625e-05,True,True,4.305777512066617e-05,77.0,0.0,exact_w12_1000_1500,
12,1161,EXACT_RATIONAL_PASS,88,0.0001068115234375,True,True,2.1895052751296708e-05,78.0,0.0,exact_w12_1000_1500,
12,1162,EXACT_RATIONAL_PASS,83,5.626678466796875e-05,True,True,1.597734098516847e-05,76.0,0.0,exact_w12_1000_1500,
12,1163,EXACT_RATIONAL_PASS,85,0.0001068115234375,True,True,3.432752240372558e-05,81.0,0.0,exact_w12_1000_1500,
12,1164,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,2.7309653412712896e-05,78.0,0.0,exact_w12_1000_1500,
12,1165,EXACT_RATIONAL_PASS,87,0.0001068115234375,True,True,1.823339283106572e-05,82.0,0.0,exact_w12_1000_1500,
12,1166,EXACT_RATIONAL_PASS,84,4.57763671875e-05,True,True,4.50651173445141e-05,77.0,0.0,exact_w12_1000_1500,
12,1167,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,8.791244888696895e-06,78.0,0.0,exact_w12_1000_1500,
12,1168,EXACT_RATIONAL_PASS,85,4.529953002929688e-05,True,True,1.0946432937783473e-05,80.0,0.0,exact_w12_1000_1500,
12,1169,EXACT_RATIONAL_PASS,86,4.911422729492188e-05,True,True,1.0294462824720604e-05,83.0,0.0,exact_w12_1000_1500,
12,1170,EXACT_RATIONAL_PASS,86,9.1552734375e-05,True,True,1.864347054116613e-05,81.0,0.0,exact_w12_1000_1500,
12,1171,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,2.135157894306289e-05,82.0,0.0,exact_w12_1000_1500,
12,1172,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,2.4795554926595668e-05,83.0,0.0,exact_w12_1000_1500,
12,1173,EXACT_RATIONAL_PASS,86,5.0067901611328125e-05,True,True,3.682278155447049e-05,78.0,0.0,exact_w12_1000_1500,
12,1174,EXACT_RATIONAL_PASS,87,4.57763671875e-05,True,True,2.7488380075488702e-05,83.0,0.0,exact_w12_1000_1500,
12,1175,EXACT_RATIONAL_PASS,85,7.295608520507812e-05,True,True,1.2704061650503728e-05,80.0,0.0,exact_w12_1000_1500,
12,1176,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,1.4826124100214797e-05,81.0,0.0,exact_w12_1000_1500,
12,1177,EXACT_RATIONAL_PASS,84,7.05718994140625e-05,True,True,2.22857076163776e-05,77.0,0.0,exact_w12_1000_1500,
12,1178,EXACT_RATIONAL_PASS,86,6.866455078125e-05,True,True,1.1837822525069663e-05,81.0,0.0,exact_w12_1000_1500,
12,1179,EXACT_RATIONAL_PASS,83,5.3760390046606105e-05,True,True,8.973823065153066e-06,80.0,0.0,exact_w12_1000_1500,
12,1180,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,3.289499006424503e-05,82.0,0.0,exact_w12_1000_1500,
12,1181,EXACT_RATIONAL_PASS,86,0.0001068115234375,True,True,6.349281070420501e-06,81.0,0.0,exact_w12_1000_1500,
12,1182,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,3.801307638668034e-05,80.0,0.0,exact_w12_1000_1500,
12,1183,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,1.9374495668710945e-05,82.0,0.0,exact_w12_1000_1500,
12,1184,EXACT_RATIONAL_PASS,88,7.62939453125e-05,True,True,2.53548622873232e-05,85.0,0.0,exact_w12_1000_1500,
12,1185,EXACT_RATIONAL_PASS,88,9.1552734375e-05,True,True,3.480941944170735e-05,83.0,0.0,exact_w12_1000_1500,
12,1186,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,3.922111707935952e-05,85.0,0.0,exact_w12_1000_1500,
12,1187,EXACT_RATIONAL_PASS,85,9.1552734375e-05,True,True,1.5498349654294924e-05,82.0,0.0,exact_w12_1000_1500,
12,1188,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,1.351222616759521e-05,77.0,0.0,exact_w12_1000_1500,
12,1189,EXACT_RATIONAL_PASS,86,8.106231689453125e-05,True,True,4.5379630721798215e-05,82.0,0.0,exact_w12_1000_1500,
12,1190,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,2.4150775755866284e-05,83.0,0.0,exact_w12_1000_1500,
12,1191,EXACT_RATIONAL_PASS,85,7.62939453125e-05,True,True,1.5083866365662294e-05,76.0,0.0,exact_w12_1000_1500,
12,1192,EXACT_RATIONAL_PASS,86,7.62939453125e-05,True,True,2.948652895993691e-05,79.0,0.0,exact_w12_1000_1500,
12,1193,EXACT_RATIONAL_PASS,88,7.62939453125e-05,True,True,1.821191540076029e-05,84.0,0.0,exact_w12_1000_1500,
12,1194,EXACT_RATIONAL_PASS,86,6.866455078125e-05,True,True,3.8376999296661126e-05,83.0,0.0,exact_w12_1000_1500,
12,1195,EXACT_RATIONAL_PASS,87,0.0001220703125,True,True,3.0527739811363146e-05,84.0,0.0,exact_w12_1000_1500,
12,1196,EXACT_RATIONAL_PASS,87,6.103515625e-05,True,True,2.9256600469721945e-05,80.0,0.0,exact_w12_1000_1500,
12,1197,EXACT_RATIONAL_PASS,87,5.7220458984375e-05,True,True,1.3479766191858653e-05,83.0,0.0,exact_w12_1000_1500,
12,1198,EXACT_RATIONAL_PASS,87,6.866455078125e-05,True,True,6.1803697499256965e-06,82.0,0.0,exact_w12_1000_1500,
12,1199,EXACT_RATIONAL_PASS,85,0.0001220703125,True,True,2.1638597331954904e-05,82.0,0.0,exact_w12_1000_1500,
12,1200,EXACT_RATIONAL_PASS,87,0.0001068115234375,True,True,2.247025020931627e-05,77.0,0.0,exact_w12_1000_1500,
12,1201,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,6.81823693070075e-06,82.0,0.0,exact_w12_1000_1500,
12,1202,EXACT_RATIONAL_PASS,85,9.1552734375e-05,True,True,1.666175524630948e-05,80.0,0.0,exact_w12_1000_1500,
12,1203,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,3.305908362578135e-05,74.0,0.0,exact_w12_1000_1500,
12,1204,EXACT_RATIONAL_PASS,85,0.0001220703125,True,True,1.763316167145783e-05,78.0,0.0,exact_w12_1000_1500,
12,1205,EXACT_RATIONAL_PASS,86,7.62939453125e-05,True,True,6.341854589263978e-06,79.0,0.0,exact_w12_1000_1500,
12,1206,EXACT_RATIONAL_PASS,84,7.390975952148438e-05,True,True,3.421289714214207e-05,80.0,0.0,exact_w12_1000_1500,
12,1207,EXACT_RATIONAL_PASS,86,7.104873657226562e-05,True,True,3.5633794460468206e-05,80.0,0.0,exact_w12_1000_1500,
12,1208,EXACT_RATIONAL_PASS,84,9.298324584960938e-05,True,True,5.526974711599089e-05,74.0,0.0,exact_w12_1000_1500,
12,1209,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,1.1148371929224771e-05,78.0,0.0,exact_w12_1000_1500,
12,1210,EXACT_RATIONAL_PASS,88,0.0001296997070312,True,True,1.5489307427197977e-05,78.0,0.0,exact_w12_1000_1500,
12,1211,EXACT_RATIONAL_PASS,86,0.0001068115234375,True,True,1.72672055427609e-05,84.0,0.0,exact_w12_1000_1500,
12,1212,EXACT_RATIONAL_PASS,88,0.0001068115234375,True,True,1.776327080690385e-05,80.0,0.0,exact_w12_1000_1500,
12,1213,EXACT_RATIONAL_PASS,86,4.57763671875e-05,True,True,1.119170849709558e-05,84.0,0.0,exact_w12_1000_1500,
12,1214,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,1.5923472223818588e-05,77.0,0.0,exact_w12_1000_1500,
12,1215,EXACT_RATIONAL_PASS,84,6.103515625e-05,True,True,1.891824312424512e-05,78.0,0.0,exact_w12_1000_1500,
12,1216,EXACT_RATIONAL_PASS,84,7.62939453125e-05,True,True,1.6705620005613964e-05,78.0,0.0,exact_w12_1000_1500,
12,1217,EXACT_RATIONAL_PASS,87,6.103515625e-05,True,True,2.2009704381405565e-05,79.0,0.0,exact_w12_1000_1500,
12,1218,EXACT_RATIONAL_PASS,88,6.866455078125e-05,True,True,1.753874501978023e-05,81.0,0.0,exact_w12_1000_1500,
12,1219,EXACT_RATIONAL_PASS,85,4.57763671875e-05,True,True,4.342622340902271e-05,76.0,0.0,exact_w12_1000_1500,
12,1220,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,2.466409384383856e-05,81.0,0.0,exact_w12_1000_1500,
12,1221,EXACT_RATIONAL_PASS,83,4.8160552978515625e-05,True,True,2.592713788040344e-05,79.0,0.0,exact_w12_1000_1500,
12,1222,EXACT_RATIONAL_PASS,87,0.0001220703125,True,True,1.287301333135935e-05,83.0,0.0,exact_w12_1000_1500,
12,1223,EXACT_RATIONAL_PASS,83,6.866455078125e-05,True,True,1.814846220985466e-05,76.0,0.0,exact_w12_1000_1500,
12,1224,EXACT_RATIONAL_PASS,86,5.340576171875e-05,True,True,2.827284234110941e-05,77.0,0.0,exact_w12_1000_1500,
12,1225,EXACT_RATIONAL_PASS,84,6.4849853515625e-05,True,True,2.4534760068315425e-05,74.0,0.0,exact_w12_1000_1500,
12,1226,EXACT_RATIONAL_PASS,86,0.0001220703125,True,True,3.881674534791417e-05,75.0,0.0,exact_w12_1000_1500,
12,1227,EXACT_RATIONAL_PASS,86,7.62939453125e-05,True,True,9.618615081420196e-06,82.0,0.0,exact_w12_1000_1500,
12,1228,EXACT_RATIONAL_PASS,85,0.0001220703125,True,True,4.812702484747652e-05,81.0,0.0,exact_w12_1000_1500,
12,1229,EXACT_RATIONAL_PASS,86,9.1552734375e-05,True,True,3.060956766714558e-05,82.0,0.0,exact_w12_1000_1500,
12,1230,EXACT_RATIONAL_PASS,85,6.866455078125e-05,True,True,1.402596948574789e-05,77.0,0.0,exact_w12_1000_1500,
12,1231,EXACT_RATIONAL_PASS,84,8.344650268554688e-05,True,True,3.4289990451484734e-05,76.0,0.0,exact_w12_1000_1500,
12,1232,EXACT_RATIONAL_PASS,84,0.0001220703125,True,True,1.8048063222416666e-05,77.0,0.0,exact_w12_1000_1500,
12,1233,EXACT_RATIONAL_PASS,87,6.103515625e-05,True,True,5.24150372504854e-05,80.0,0.0,exact_w12_1000_1500,
12,1234,EXACT_RATIONAL_PASS,87,0.000126838684082,True,True,1.2125143155776069e-05,76.0,0.0,exact_w12_1000_1500,
12,1235,EXACT_RATIONAL_PASS,88,7.62939453125e-05,True,True,1.8433030379444377e-05,81.0,0.0,exact_w12_1000_1500,
12,1236,EXACT_RATIONAL_PASS,83,6.103515625e-05,True,True,2.021391064891053e-05,79.0,0.0,exact_w12_1000_1500,
12,1237,EXACT_RATIONAL_PASS,85,5.602836608886719e-05,True,True,4.70784830081051e-06,83.0,0.0,exact_w12_1000_1500,
12,1238,EXACT_RATIONAL_PASS,88,9.1552734375e-05,True,True,3.628306457633611e-05,82.0,0.0,exact_w12_1000_1500,
12,1239,EXACT_RATIONAL_PASS,83,6.103515625e-05,True,True,9.575120669876466e-06,79.0,0.0,exact_w12_1000_1500,
12,1240,EXACT_RATIONAL_PASS,86,4.8573989564403006e-05,True,True,1.3173860692553292e-05,83.0,0.0,exact_w12_1000_1500,
12,1241,EXACT_RATIONAL_PASS,87,4.57763671875e-05,True,True,1.7600640049899532e-05,84.0,0.0,exact_w12_1000_1500,
12,1242,EXACT_RATIONAL_PASS,86,7.62939453125e-05,True,True,9.26229623146682e-06,80.0,0.0,exact_w12_1000_1500,
12,1243,EXACT_RATIONAL_PASS,84,6.103515625e-05,True,True,6.486983713844132e-06,80.0,0.0,exact_w12_1000_1500,
12,1244,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,3.668914397565407e-05,83.0,0.0,exact_w12_1000_1500,
12,1245,EXACT_RATIONAL_PASS,86,8.392333984375e-05,True,True,3.425709386091669e-05,79.0,0.0,exact_w12_1000_1500,
12,1246,EXACT_RATIONAL_PASS,87,9.1552734375e-05,True,True,3.216023114970568e-05,81.0,0.0,exact_w12_1000_1500,
12,1247,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,2.1144089498700293e-05,79.0,0.0,exact_w12_1000_1500,
12,1248,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,2.3697656804524675e-05,76.0,0.0,exact_w12_1000_1500,
12,1249,EXACT_RATIONAL_PASS,84,5.340576171875e-05,True,True,2.710152281217092e-05,79.0,0.0,exact_w12_1000_1500,
12,1250,EXACT_RATIONAL_PASS,87,6.103515625e-05,True,True,6.103120171557334e-06,80.0,0.0,exact_w12_1000_1500,
12,1251,EXACT_RATIONAL_PASS,85,6.794929504394531e-05,True,True,2.840116350817457e-05,83.0,0.0,exact_w12_1000_1500,
12,1252,EXACT_RATIONAL_PASS,87,4.0531158447265625e-05,True,True,1.2739834391936406e-05,78.0,0.0,exact_w12_1000_1500,
12,1253,EXACT_RATIONAL_PASS,86,5.340576171875e-05,True,True,2.3461423118379853e-05,79.0,0.0,exact_w12_1000_1500,
12,1254,EXACT_RATIONAL_PASS,86,4.9591064453125e-05,True,True,1.903165065854289e-05,79.0,0.0,exact_w12_1000_1500,
12,1255,EXACT_RATIONAL_PASS,86,4.57763671875e-05,True,True,1.8894771461508142e-05,78.0,0.0,exact_w12_1000_1500,
12,1256,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,1.7445846506090044e-05,80.0,0.0,exact_w12_1000_1500,
12,1257,EXACT_RATIONAL_PASS,84,5.53131103515625e-05,True,True,2.786492872799505e-05,76.0,0.0,exact_w12_1000_1500,
12,1258,EXACT_RATIONAL_PASS,85,7.05718994140625e-05,True,True,2.459573307787268e-05,79.0,0.0,exact_w12_1000_1500,
12,1259,EXACT_RATIONAL_PASS,85,6.878542555938008e-05,True,True,3.353748614445218e-05,77.0,0.0,exact_w12_1000_1500,
12,1260,EXACT_RATIONAL_PASS,87,6.270408630371094e-05,True,True,1.7258286902837767e-05,79.0,0.0,exact_w12_1000_1500,
12,1261,EXACT_RATIONAL_PASS,83,7.43865966796875e-05,True,True,1.857346842711704e-05,77.0,0.0,exact_w12_1000_1500,
12,1262,EXACT_RATIONAL_PASS,87,6.103515625e-05,True,True,1.7713226957606454e-05,82.0,0.0,exact_w12_1000_1500,
12,1263,EXACT_RATIONAL_PASS,87,6.103515625e-05,True,True,3.195842523196617e-05,82.0,0.0,exact_w12_1000_1500,
12,1264,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,1.187071396690169e-05,80.0,0.0,exact_w12_1000_1500,
12,1265,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,1.3746967154307995e-05,78.0,0.0,exact_w12_1000_1500,
12,1266,EXACT_RATIONAL_PASS,83,6.103515625e-05,True,True,5.800533243433208e-06,78.0,0.0,exact_w12_1000_1500,
12,1267,EXACT_RATIONAL_PASS,87,9.1552734375e-05,True,True,1.064486608414352e-05,79.0,0.0,exact_w12_1000_1500,
12,1268,EXACT_RATIONAL_PASS,87,5.7220458984375e-05,True,True,1.7758724471485703e-05,79.0,0.0,exact_w12_1000_1500,
12,1269,EXACT_RATIONAL_PASS,84,6.103515625e-05,True,True,1.377355080076016e-05,81.0,0.0,exact_w12_1000_1500,
12,1270,EXACT_RATIONAL_PASS,88,9.1552734375e-05,True,True,1.3898607599830304e-05,84.0,0.0,exact_w12_1000_1500,
12,1271,EXACT_RATIONAL_PASS,87,4.57763671875e-05,True,True,6.053868136791919e-06,78.0,0.0,exact_w12_1000_1500,
12,1272,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,2.39421018900252e-05,76.0,0.0,exact_w12_1000_1500,
12,1273,EXACT_RATIONAL_PASS,88,9.1552734375e-05,True,True,2.7189639521120224e-05,81.0,0.0,exact_w12_1000_1500,
12,1274,EXACT_RATIONAL_PASS,86,6.818771362304688e-05,True,True,3.395765125689212e-05,77.0,0.0,exact_w12_1000_1500,
12,1275,EXACT_RATIONAL_PASS,87,0.0001068115234375,True,True,2.369825478619817e-05,84.0,0.0,exact_w12_1000_1500,
12,1276,EXACT_RATIONAL_PASS,84,5.7220458984375e-05,True,True,2.876921595953253e-05,80.0,0.0,exact_w12_1000_1500,
12,1277,EXACT_RATIONAL_PASS,88,6.103515625e-05,True,True,3.153495690598695e-05,80.0,0.0,exact_w12_1000_1500,
12,1278,EXACT_RATIONAL_PASS,85,4.1961669921875e-05,True,True,1.4856273672720326e-05,82.0,0.0,exact_w12_1000_1500,
12,1279,EXACT_RATIONAL_PASS,84,6.866455078125e-05,True,True,3.248633360977418e-05,82.0,0.0,exact_w12_1000_1500,
12,1280,EXACT_RATIONAL_PASS,86,9.1552734375e-05,True,True,9.774109697084712e-06,84.0,0.0,exact_w12_1000_1500,
12,1281,EXACT_RATIONAL_PASS,86,5.316734313964844e-05,True,True,1.1117992559556762e-05,81.0,0.0,exact_w12_1000_1500,
12,1282,EXACT_RATIONAL_PASS,87,0.0001220703125,True,True,1.421553670625524e-05,82.0,0.0,exact_w12_1000_1500,
12,1283,EXACT_RATIONAL_PASS,84,9.1552734375e-05,True,True,2.229167000356164e-05,79.0,0.0,exact_w12_1000_1500,
12,1284,EXACT_RATIONAL_PASS,87,9.1552734375e-05,True,True,3.931243861463439e-05,83.0,0.0,exact_w12_1000_1500,
12,1285,EXACT_RATIONAL_PASS,84,6.103515625e-05,True,True,1.28476560372977e-05,81.0,0.0,exact_w12_1000_1500,
12,1286,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,1.847342222875204e-05,78.0,0.0,exact_w12_1000_1500,
12,1287,EXACT_RATIONAL_PASS,85,4.57763671875e-05,True,True,6.2902049197703325e-06,84.0,0.0,exact_w12_1000_1500,
12,1288,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,1.1449656811886031e-05,82.0,0.0,exact_w12_1000_1500,
12,1289,EXACT_RATIONAL_PASS,85,9.1552734375e-05,True,True,1.707404822630147e-05,80.0,0.0,exact_w12_1000_1500,
12,1290,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,9.938027450635396e-06,81.0,0.0,exact_w12_1000_1500,
12,1291,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,6.861661407733434e-06,78.0,0.0,exact_w12_1000_1500,
12,1292,EXACT_RATIONAL_PASS,87,9.1552734375e-05,True,True,2.165233976258644e-05,80.0,0.0,exact_w12_1000_1500,
12,1293,EXACT_RATIONAL_PASS,81,9.1552734375e-05,True,True,1.3270071126677209e-05,79.0,0.0,exact_w12_1000_1500,
12,1294,EXACT_RATIONAL_PASS,83,5.340576171875e-05,True,True,7.0741302498212295e-06,79.0,0.0,exact_w12_1000_1500,
12,1295,EXACT_RATIONAL_PASS,87,4.9591064453125e-05,True,True,1.7629521328699746e-05,81.0,0.0,exact_w12_1000_1500,
12,1296,EXACT_RATIONAL_PASS,88,6.103515625e-05,True,True,2.325458561217036e-05,84.0,0.0,exact_w12_1000_1500,
12,1297,EXACT_RATIONAL_PASS,86,5.356436734766464e-05,True,True,1.028874088168026e-05,82.0,0.0,exact_w12_1000_1500,
12,1298,EXACT_RATIONAL_PASS,86,9.1552734375e-05,True,True,2.315763006721851e-05,82.0,0.0,exact_w12_1000_1500,
12,1299,EXACT_RATIONAL_PASS,84,5.745887756347656e-05,True,True,1.3236517821632024e-05,73.0,0.0,exact_w12_1000_1500,
12,1300,EXACT_RATIONAL_PASS,88,6.055831909179688e-05,True,True,2.0354641002890248e-05,78.0,0.0,exact_w12_1000_1500,
12,1301,EXACT_RATIONAL_PASS,87,6.866455078125e-05,True,True,4.076313971768935e-05,77.0,0.0,exact_w12_1000_1500,
12,1302,EXACT_RATIONAL_PASS,86,7.724761962890625e-05,True,True,1.931049538281873e-05,83.0,0.0,exact_w12_1000_1500,
12,1303,EXACT_RATIONAL_PASS,84,7.62939453125e-05,True,True,2.886655122439277e-05,80.0,0.0,exact_w12_1000_1500,
12,1304,EXACT_RATIONAL_PASS,88,7.62939453125e-05,True,True,1.7959411596098708e-05,81.0,0.0,exact_w12_1000_1500,
12,1305,EXACT_RATIONAL_PASS,88,0.0001220703125,True,True,5.201582825731882e-05,80.0,0.0,exact_w12_1000_1500,
12,1306,EXACT_RATIONAL_PASS,87,9.1552734375e-05,True,True,3.173904506569417e-05,83.0,0.0,exact_w12_1000_1500,
12,1307,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,9.568291882310328e-06,82.0,0.0,exact_w12_1000_1500,
12,1308,EXACT_RATIONAL_PASS,88,7.82012939453125e-05,True,True,1.4453021926778536e-05,81.0,0.0,exact_w12_1000_1500,
12,1309,EXACT_RATIONAL_PASS,86,0.0001068115234375,True,True,1.2319533973630147e-05,82.0,0.0,exact_w12_1000_1500,
12,1310,EXACT_RATIONAL_PASS,86,7.62939453125e-05,True,True,1.87165553451097e-05,83.0,0.0,exact_w12_1000_1500,
12,1311,EXACT_RATIONAL_PASS,86,7.62939453125e-05,True,True,1.860894520949292e-05,84.0,0.0,exact_w12_1000_1500,
12,1312,EXACT_RATIONAL_PASS,86,9.1552734375e-05,True,True,1.1837938884147098e-05,82.0,0.0,exact_w12_1000_1500,
12,1313,EXACT_RATIONAL_PASS,87,6.103515625e-05,True,True,2.685918449245996e-05,83.0,0.0,exact_w12_1000_1500,
12,1314,EXACT_RATIONAL_PASS,87,4.57763671875e-05,True,True,1.555653410027571e-05,81.0,0.0,exact_w12_1000_1500,
12,1315,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,2.6614167542737326e-05,85.0,0.0,exact_w12_1000_1500,
12,1316,EXACT_RATIONAL_PASS,88,5.996227264404297e-05,True,True,1.5779348477613786e-05,83.0,0.0,exact_w12_1000_1500,
12,1317,EXACT_RATIONAL_PASS,87,4.673004150390625e-05,True,True,2.199467742496745e-05,85.0,0.0,exact_w12_1000_1500,
12,1318,EXACT_RATIONAL_PASS,86,9.1552734375e-05,True,True,1.694010763730798e-05,80.0,0.0,exact_w12_1000_1500,
12,1319,EXACT_RATIONAL_PASS,86,7.62939453125e-05,True,True,1.7893492395894067e-05,85.0,0.0,exact_w12_1000_1500,
12,1320,EXACT_RATIONAL_PASS,85,9.1552734375e-05,True,True,1.1750199303567574e-05,82.0,0.0,exact_w12_1000_1500,
12,1321,EXACT_RATIONAL_PASS,82,4.57763671875e-05,True,True,2.1379182834393563e-05,77.0,0.0,exact_w12_1000_1500,
12,1322,EXACT_RATIONAL_PASS,87,6.103515625e-05,True,True,6.460399638207993e-06,83.0,0.0,exact_w12_1000_1500,
12,1323,EXACT_RATIONAL_PASS,83,7.62939453125e-05,True,True,1.9315757543946776e-05,77.0,0.0,exact_w12_1000_1500,
12,1324,EXACT_RATIONAL_PASS,85,7.62939453125e-05,True,True,2.2878179221709884e-05,82.0,0.0,exact_w12_1000_1500,
12,1325,EXACT_RATIONAL_PASS,84,7.62939453125e-05,True,True,3.456172176872943e-05,82.0,0.0,exact_w12_1000_1500,
12,1326,EXACT_RATIONAL_PASS,87,4.935264587402344e-05,True,True,4.057566315826054e-05,79.0,0.0,exact_w12_1000_1500,
12,1327,EXACT_RATIONAL_PASS,84,6.794929504394531e-05,True,True,2.6653298674824423e-05,80.0,0.0,exact_w12_1000_1500,
12,1328,EXACT_RATIONAL_PASS,86,6.866455078125e-05,True,True,1.6964515579968786e-05,82.0,0.0,exact_w12_1000_1500,
12,1329,EXACT_RATIONAL_PASS,85,5.340576171875e-05,True,True,2.483301988424103e-05,80.0,0.0,exact_w12_1000_1500,
12,1330,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,2.489364500490631e-05,81.0,0.0,exact_w12_1000_1500,
12,1331,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,1.2411340983630236e-05,76.0,0.0,exact_w12_1000_1500,
12,1332,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,1.3369625919283514e-05,83.0,0.0,exact_w12_1000_1500,
12,1333,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,1.3492198034226464e-05,82.0,0.0,exact_w12_1000_1500,
12,1334,EXACT_RATIONAL_PASS,83,7.236003875732422e-05,True,True,2.8008242852330392e-05,78.0,0.0,exact_w12_1000_1500,
12,1335,EXACT_RATIONAL_PASS,84,7.62939453125e-05,True,True,2.093621951583876e-05,80.0,0.0,exact_w12_1000_1500,
12,1336,EXACT_RATIONAL_PASS,86,7.62939453125e-05,True,True,2.160058245486925e-05,81.0,0.0,exact_w12_1000_1500,
12,1337,EXACT_RATIONAL_PASS,85,7.62939453125e-05,True,True,2.065225462812813e-05,83.0,0.0,exact_w12_1000_1500,
12,1338,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,1.815511395687165e-05,80.0,0.0,exact_w12_1000_1500,
12,1339,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,2.1521356746352483e-05,77.0,0.0,exact_w12_1000_1500,
12,1340,EXACT_RATIONAL_PASS,82,6.103515625e-05,True,True,2.0693986252594034e-05,74.0,0.0,exact_w12_1000_1500,
12,1341,EXACT_RATIONAL_PASS,84,4.57763671875e-05,True,True,2.051704026194382e-05,76.0,0.0,exact_w12_1000_1500,
12,1342,EXACT_RATIONAL_PASS,86,8.106231689453125e-05,True,True,6.400799572693141e-05,74.0,0.0,exact_w12_1000_1500,
12,1343,EXACT_RATIONAL_PASS,87,5.066394805908203e-05,True,True,2.733999479690113e-05,80.0,0.0,exact_w12_1000_1500,
12,1344,EXACT_RATIONAL_PASS,86,6.103515625e-05,True,True,1.3463164327267632e-05,78.0,0.0,exact_w12_1000_1500,
12,1345,EXACT_RATIONAL_PASS,83,7.62939453125e-05,True,True,1.580404567747158e-05,79.0,0.0,exact_w12_1000_1500,
12,1346,EXACT_RATIONAL_PASS,87,9.1552734375e-05,True,True,2.392645152063797e-05,81.0,0.0,exact_w12_1000_1500,
12,1347,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,2.2397687032688003e-05,77.0,0.0,exact_w12_1000_1500,
12,1348,EXACT_RATIONAL_PASS,86,9.41753387451172e-05,True,True,1.0454393068177284e-05,80.0,0.0,exact_w12_1000_1500,
12,1349,EXACT_RATIONAL_PASS,87,7.62939453125e-05,True,True,3.4074931959782675e-05,78.0,0.0,exact_w12_1000_1500,
12,1350,EXACT_RATIONAL_PASS,85,0.0001220703125,True,True,1.334131270427396e-05,79.0,0.0,exact_w12_1000_1500,
12,1351,EXACT_RATIONAL_PASS,86,5.459785461425781e-05,True,True,2.7301926539758733e-05,82.0,0.0,exact_w12_1000_1500,
12,1352,EXACT_RATIONAL_PASS,86,6.866455078125e-05,True,True,6.161421813179548e-06,78.0,0.0,exact_w12_1000_1500,
12,1353,EXACT_RATIONAL_PASS,88,9.489059448242188e-05,True,True,1.8631762081898755e-05,85.0,0.0,exact_w12_1000_1500,
12,1354,EXACT_RATIONAL_PASS,85,6.103515625e-05,True,True,7.215785880645479e-06,76.0,0.0,exact_w12_1000_1500,
