observable_id,observable_code,value
0,0,3
1,1,3
2,2,9
3,3,7
4,4,0
5,5,0
6,6,288
7,7,208
8,8,80
9,9,3128
10,10,2840
11,11,2840
12,12,288
13,13,0
14,14,0
15,15,64570080
16,16,288
17,17,64569792
18,18,64560240
19,19,208
20,20,0
21,21,1
22,22,0
23,23,4
24,24,0
