observable_id,observable_code,value
0,0,6
1,1,6
2,2,8
3,3,3
4,4,5
5,5,0
6,6,0
7,7,63
8,8,543
9,9,63
10,10,0
11,11,144
12,12,18
13,13,11
14,14,0
15,15,0
16,16,0
17,17,6
18,18,0
19,19,3
20,20,30
21,21,940
22,22,0
23,23,0
24,24,0
25,25,1
26,26,0
