observable_id,observable_code,value_x1e12,aux_id
0,0,18000000000000,-1
1,1,3000000000000,-1
2,2,1000000000000,-1
3,3,4000000000000,-1
4,4,14000000000000,-1
5,5,1000000000000,-1
6,6,0,-1
7,7,0,-1
8,8,4000000000000,-1
9,9,0,-1
10,10,104000000000000,-1
11,11,121000000000000,-1
