observable_id,observable_code,value,scale_code
0,0,4,0
1,1,4903515,0
2,2,1,0
3,3,2,0
4,4,1,0
5,5,2831367,0
6,6,146,0
7,7,132,0
8,8,132,0
9,9,363262450397,0
10,10,144,0
11,11,0,0
12,12,11213312,0
13,13,633114624,0
14,14,144,0
15,15,7735158,0
16,16,1,0
17,17,1,0
18,18,1,0
19,19,0,0
