observable_id,observable_code,value
0,0,1
1,1,1
2,2,3
3,3,3
4,4,0
5,5,6
6,6,1
7,7,1
8,8,512
9,9,128
10,10,800
11,11,1632
12,12,768
13,13,32
14,14,1568
15,15,3232
16,16,32
17,17,3
18,18,4
19,19,56
20,20,56
21,21,56
22,22,5376
23,23,7168
24,24,3808
25,25,24
26,26,7
27,27,5
28,28,5
29,29,1
30,30,0
31,31,5
32,32,5
33,33,0
34,34,1
35,35,0
