observable_id,observable_code,value,scale_code
0,0,144,0
1,1,10296,0
2,2,11213312,0
3,3,10515968,0
4,4,1,0
5,5,4,0
6,6,0,0
7,7,410,0
8,8,2,0
9,9,128,0
10,10,12,0
11,11,26,0
12,12,10533376,0
13,13,1936,0
14,14,10533376,0
15,15,1936,0
16,16,4,0
17,17,7735158,0
18,18,1,0
19,19,1,0
20,20,1,0
21,21,1,0
