observable_id,observable_code,value
0,0,5
1,1,288
2,2,3128
3,3,2840
4,4,3
5,5,208
6,6,80
7,7,2476
8,8,364
9,9,2840
10,10,2840
11,11,2840
12,12,288
13,13,208
14,14,80
15,15,0
16,16,0
17,17,0
18,18,8
19,19,171
20,20,152
21,21,708
22,22,1
23,23,0
24,24,0
25,25,1
