observable_id,observable_code,value
0,0,1
1,1,1
2,2,1
3,3,4096
4,4,4096
5,5,23
6,6,2
7,7,2
8,8,2
9,9,10
10,10,23
11,11,12
12,12,23
13,13,23
14,14,12
15,15,12
16,16,4096
17,17,1
18,18,1
19,19,0
20,20,0
