observable_id,observable_code,value_x1e12,aux_id
0,0,12000000000000,-1
1,1,1150000000000000,-1
2,2,26000000000000,-1
3,3,15000000000000,-1
4,4,15000000000000,-1
5,5,12000000000000,-1
6,6,12000000000000,-1
7,7,12000000000000,-1
8,8,12000000000000,-1
9,9,1027925304,-1
10,10,1025816379,-1
11,11,2108925,-1
12,12,4464285714,-1
13,13,4385964912,-1
14,14,78320802,-1
15,15,5525000000000000,-1
16,16,1000000000000,-1
17,17,1027925304,-1
