observable_id,observable_code,value
0,0,2
1,1,2
2,2,20
3,3,1
4,4,2
5,5,1
6,6,0
7,7,0
8,8,1
9,9,0
10,10,0
11,11,1
12,12,1
13,13,0
14,14,0
15,15,0
16,16,0
17,17,3
