observable_id,observable_code,value
0,0,4
1,1,4
2,2,63
3,3,64
4,4,6
5,5,6
6,6,63
7,7,1
8,8,1
9,9,6
10,10,15
11,11,20
12,12,15
13,13,6
14,14,1
15,15,20
16,16,20
17,17,20
18,18,1
19,19,256
20,20,0
21,21,1
22,22,0
23,23,0
