transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,promoted_transition_flag,promoted_only_transition_flag,old_repaired_edge_flag,old_spectral_cut_edge_flag,spectral_cut_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
613,193,295,3,1,0,0,0,1,0,0,512032770,500000000000,142857142858,512032770,1792114696
614,194,204,3,1,0,0,0,1,0,0,512032770,500000000000,47619047619,512032770,5376344086
615,194,296,3,1,0,0,0,1,0,0,512032770,500000000000,250000000000,512032770,1024065540
616,195,197,3,1,0,0,0,1,0,0,512032770,142857142857,333333333334,1792114696,768049155
617,195,211,3,1,0,0,0,1,0,0,512032770,142857142857,120000000000,1792114696,2133469876
618,195,308,3,1,0,0,0,1,0,0,512032770,142857142857,200000000000,1792114696,1280081925
619,195,333,3,1,0,0,0,1,0,0,512032770,142857142857,136363636364,1792114696,1877453491
620,195,393,3,1,0,0,0,1,0,0,512032770,142857142857,250000000000,1792114696,1024065540
621,196,204,3,1,0,0,0,1,0,0,512032770,250000000000,47619047619,1024065540,5376344086
622,196,311,3,1,0,0,0,1,0,0,512032770,250000000000,166666666667,1024065540,1536098310
623,196,334,3,1,0,0,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
624,197,212,3,1,0,0,0,1,0,0,512032770,333333333333,96774193549,768049155,2645502646
625,197,335,3,1,0,0,0,1,0,0,512032770,333333333333,107142857143,768049155,2389486261
626,198,199,3,1,0,0,0,1,0,0,512032770,142857142858,166666666667,1792114696,1536098310
627,198,201,3,1,0,0,0,1,0,0,512032770,142857142857,250000000000,1792114696,1024065540
628,198,203,3,1,0,0,0,1,0,0,512032770,142857142857,200000000000,1792114696,1280081925
629,198,204,3,1,0,0,0,1,0,0,512032770,142857142857,47619047619,1792114696,5376344086
630,198,209,3,1,0,0,0,1,0,0,512032770,142857142857,250000000000,1792114696,1024065540
631,198,210,3,1,0,0,0,1,0,0,512032770,142857142857,200000000000,1792114696,1280081925
632,198,312,3,1,0,0,0,1,0,0,512032770,142857142857,111111111112,1792114696,2304147466
633,199,200,3,1,0,0,0,1,0,0,512032770,166666666667,200000000000,1536098310,1280081925
634,199,204,3,1,0,0,0,1,0,0,512032770,166666666667,47619047619,1536098310,5376344086
635,199,207,3,1,0,0,0,1,0,0,512032770,166666666667,200000000000,1536098310,1280081925
636,199,208,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
637,199,313,3,1,0,0,0,1,0,0,512032770,166666666666,142857142858,1536098310,1792114696
638,200,204,3,1,0,0,0,1,0,0,512032770,200000000000,47619047619,1280081925,5376344086
639,200,207,3,1,0,0,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
640,200,208,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
641,200,314,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
642,201,203,3,1,0,0,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
643,201,204,3,1,0,0,0,1,0,0,512032770,250000000000,47619047619,1024065540,5376344086
644,201,315,3,1,0,0,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
645,202,204,3,1,0,0,0,1,0,0,512032770,500000000000,47619047619,512032770,5376344086
646,202,316,3,1,0,0,0,1,0,0,512032770,500000000000,333333333334,512032770,768049155
647,203,204,3,1,0,0,0,1,0,0,512032770,200000000000,47619047619,1280081925,5376344086
648,203,206,3,1,0,1,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
649,203,317,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
650,204,205,3,1,0,0,0,1,0,0,512032770,47619047619,200000000000,5376344086,1280081925
651,204,206,3,1,0,1,0,1,0,0,512032770,47619047619,200000000000,5376344086,1280081925
652,204,207,3,1,0,0,0,1,0,0,512032770,47619047619,200000000000,5376344086,1280081925
653,204,208,3,1,0,0,0,1,0,0,512032770,47619047619,166666666667,5376344086,1536098310
654,204,209,3,1,0,0,0,1,0,0,512032770,47619047619,250000000000,5376344086,1024065540
655,204,210,3,1,0,0,0,1,0,0,512032770,47619047619,200000000000,5376344086,1280081925
656,204,213,3,1,0,0,0,1,0,0,512032770,47619047619,333333333334,5376344086,768049155
657,204,318,3,1,0,0,0,1,0,0,512032770,47619047619,40000000000,5376344086,6400409626
658,204,336,3,1,0,0,0,1,0,0,512032770,47619047619,250000000000,5376344086,1024065540
659,204,394,3,1,0,0,0,1,0,0,512032770,47619047619,333333333334,5376344086,768049155
660,205,206,3,1,0,1,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
661,205,319,3,1,0,0,0,1,0,0,512032770,200000000000,250000000000,1280081925,1024065540
662,206,208,3,1,0,1,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
663,206,320,3,1,0,1,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
664,207,208,3,1,0,0,0,1,0,0,512032770,200000000000,166666666666,1280081925,1536098310
665,207,321,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
666,208,322,3,1,0,0,0,1,0,0,512032770,166666666666,142857142858,1536098310,1792114696
667,209,210,3,1,0,0,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
668,209,323,3,1,0,0,0,1,0,0,512032770,250000000000,142857142858,1024065540,1792114696
669,210,324,3,1,0,0,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
670,211,212,3,1,0,0,0,1,0,0,512032770,120000000000,96774193549,2133469876,2645502646
671,211,226,3,1,0,0,0,1,0,0,512032770,120000000000,100000000000,2133469876,2560163851
672,211,333,3,1,0,0,0,1,0,0,512032770,120000000000,136363636364,2133469876,1877453491
673,211,339,3,1,0,0,0,1,0,0,512032770,120000000000,120000000000,2133469876,2133469876
674,211,402,3,1,0,0,0,1,0,0,512032770,120000000000,53571428572,2133469876,4778972521
675,211,805,1,0,1,0,0,1,0,0,170677590,40000000000,142857142858,2133469876,597371565
676,212,214,3,1,0,0,0,1,0,0,512032770,96774193548,250000000000,2645502646,1024065540
677,212,215,3,1,0,0,0,1,0,0,512032770,96774193548,250000000000,2645502646,1024065540
678,212,227,3,1,0,0,0,1,0,0,512032770,96774193548,125000000000,2645502646,2048131081
679,212,335,3,1,0,0,0,1,0,0,512032770,96774193548,107142857143,2645502646,2389486261
680,212,341,3,1,0,0,0,1,0,0,512032770,96774193548,96774193549,2645502646,2645502646
681,212,403,3,1,0,0,0,1,0,0,512032770,96774193548,125000000000,2645502646,2048131081
682,212,806,1,0,1,0,0,1,0,0,170677590,32258064516,200000000000,2645502646,426693975
683,213,216,3,1,0,0,0,1,0,0,512032770,333333333333,88235294118,768049155,2901519031
684,213,336,3,1,0,0,0,1,0,0,512032770,333333333333,250000000000,768049155,1024065540
685,214,215,3,1,0,0,0,1,0,0,512032770,250000000000,250000000000,1024065540,1024065540
686,214,337,3,1,0,0,0,1,0,0,512032770,250000000000,250000000000,1024065540,1024065540
687,214,345,3,1,0,0,0,1,0,0,512032770,250000000000,75000000000,1024065540,3413551801
688,215,338,3,1,0,0,0,1,0,0,512032770,250000000000,250000000000,1024065540,1024065540
689,215,348,3,1,0,0,0,1,0,0,512032770,250000000000,75000000000,1024065540,3413551801
690,216,217,3,1,0,0,0,1,0,0,512032770,88235294118,166666666667,2901519031,1536098310
691,216,220,3,1,0,0,0,1,0,0,512032770,88235294118,69767441861,2901519031,3669568186
692,216,228,3,1,0,0,0,1,0,0,512032770,88235294118,81081081081,2901519031,3157535416
693,216,239,3,1,0,0,0,1,0,0,512032770,88235294117,81081081081,2901519031,3157535416
694,216,277,3,1,0,0,0,1,0,0,512032770,88235294117,38461538462,2901519031,6656426011
695,216,351,3,1,0,0,0,1,0,0,512032770,88235294117,200000000000,2901519031,1280081925
696,216,406,3,1,0,0,0,1,0,0,512032770,88235294117,125000000000,2901519031,2048131081
697,216,807,1,0,1,0,0,1,0,0,170677590,29411764706,142857142858,2901519031,597371565
698,217,221,3,1,0,0,0,1,0,0,512032770,166666666667,142857142857,1536098310,1792114696
699,217,229,3,1,0,0,0,1,0,0,512032770,166666666667,69767441861,1536098310,3669568186
700,217,240,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
701,217,278,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
702,218,219,3,1,0,0,0,1,0,0,512032770,90909090909,125000000000,2816180236,2048131081
703,218,220,3,1,0,0,0,1,0,0,512032770,90909090909,69767441861,2816180236,3669568186
704,218,223,3,1,0,0,0,1,0,0,512032770,90909090909,111111111111,2816180236,2304147466
705,218,226,3,1,0,0,0,1,0,0,512032770,90909090909,100000000000,2816180236,2560163851
706,218,233,3,1,0,0,0,1,0,0,512032770,90909090909,66666666667,2816180236,3840245776
707,218,237,3,1,0,0,0,1,0,0,512032770,90909090909,100000000000,2816180236,2560163851
708,218,352,3,1,0,0,0,1,0,0,512032770,90909090909,83333333334,2816180236,3072196621
709,218,356,3,1,0,1,0,1,0,0,512032770,90909090909,76923076923,2816180236,3328213006
710,218,421,3,1,0,0,0,1,0,0,512032770,90909090909,90909090910,2816180236,2816180236
711,219,221,3,1,0,0,0,1,0,0,512032770,125000000000,142857142857,2048131081,1792114696
712,219,227,3,1,0,0,0,1,0,0,512032770,125000000000,125000000000,2048131081,2048131081
713,219,234,3,1,0,0,0,1,0,0,512032770,125000000000,200000000000,2048131081,1280081925
714,219,238,3,1,0,0,0,1,0,0,512032770,125000000000,142857142858,2048131081,1792114696
715,219,353,3,1,0,0,0,1,0,0,512032770,125000000000,200000000000,2048131081,1280081925
716,219,357,3,1,0,1,0,1,0,0,512032770,125000000000,66666666667,2048131081,3840245776
717,220,221,3,1,0,0,0,1,0,0,512032770,69767441861,142857142857,3669568186,1792114696
718,220,222,3,1,0,0,0,1,0,0,512032770,69767441861,166666666667,3669568186,1536098310
719,220,223,3,1,0,0,0,1,0,0,512032770,69767441860,111111111111,3669568186,2304147466
720,220,224,3,1,0,0,0,1,0,0,512032770,69767441860,142857142857,3669568186,1792114696
721,220,228,3,1,0,0,0,1,0,0,512032770,69767441860,81081081081,3669568186,3157535416
722,220,235,3,1,0,0,0,1,0,0,512032770,69767441860,166666666667,3669568186,1536098310
723,220,239,3,1,0,0,0,1,0,0,512032770,69767441860,81081081081,3669568186,3157535416
724,220,354,3,1,0,0,0,1,0,0,512032770,69767441860,166666666667,3669568186,1536098310
725,220,360,3,1,0,1,0,1,0,0,512032770,69767441860,69767441861,3669568186,3669568186
726,220,422,3,1,0,0,0,1,0,0,512032770,69767441860,100000000000,3669568186,2560163851
727,220,808,1,0,1,0,0,1,0,0,170677590,23255813954,142857142858,3669568186,597371565
728,221,229,3,1,0,0,0,1,0,0,512032770,142857142857,69767441861,1792114696,3669568186
729,221,240,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
730,221,361,3,1,0,1,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
731,222,223,3,1,0,0,0,1,0,0,512032770,166666666667,111111111111,1536098310,2304147466
732,222,233,3,1,0,0,0,1,0,0,512032770,166666666667,66666666667,1536098310,3840245776
733,222,241,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
734,222,362,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
735,223,224,3,1,0,0,0,1,0,0,512032770,111111111111,142857142857,2304147466,1792114696
736,223,236,3,1,0,0,0,1,0,0,512032770,111111111111,200000000000,2304147466,1280081925
737,223,237,3,1,0,0,0,1,0,0,512032770,111111111111,100000000000,2304147466,2560163851
738,223,355,3,1,0,0,0,1,0,0,512032770,111111111111,250000000000,2304147466,1024065540
739,223,363,3,1,0,1,0,1,0,0,512032770,111111111111,81081081081,2304147466,3157535416
740,224,239,3,1,0,0,0,1,0,0,512032770,142857142857,81081081081,1792114696,3157535416
741,224,365,3,1,0,1,0,1,0,0,512032770,142857142857,100000000000,1792114696,2560163851
742,224,423,3,1,0,0,0,1,0,0,512032770,142857142857,142857142858,1792114696,1792114696
743,225,232,3,1,0,0,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
744,225,233,3,1,0,0,0,1,0,0,512032770,250000000000,66666666667,1024065540,3840245776
745,225,241,3,1,0,1,0,1,0,0,512032770,250000000000,166666666667,1024065540,1536098310
746,225,328,3,1,0,0,0,1,0,0,512032770,250000000000,90909090909,1024065540,2816180236
747,226,227,3,1,0,0,0,1,0,0,512032770,100000000000,125000000000,2560163851,2048131081
748,226,228,3,1,0,0,0,1,0,0,512032770,100000000000,81081081081,2560163851,3157535416
749,226,237,3,1,0,0,0,1,0,0,512032770,100000000000,100000000000,2560163851,2560163851
750,226,333,3,1,0,0,0,1,0,0,512032770,100000000000,136363636364,2560163851,1877453491
751,226,356,3,1,0,1,0,1,0,0,512032770,100000000000,76923076923,2560163851,3328213006
752,226,426,3,1,0,0,0,1,0,0,512032770,100000000000,83333333334,2560163851,3072196621
753,227,229,3,1,0,0,0,1,0,0,512032770,125000000000,69767441861,2048131081,3669568186
754,227,238,3,1,0,0,0,1,0,0,512032770,125000000000,142857142857,2048131081,1792114696
755,227,335,3,1,0,0,0,1,0,0,512032770,125000000000,107142857143,2048131081,2389486261
756,227,357,3,1,0,1,0,1,0,0,512032770,125000000000,66666666667,2048131081,3840245776
757,228,229,3,1,0,0,0,1,0,0,512032770,81081081081,69767441861,3157535416,3669568186
758,228,233,3,1,0,0,0,1,0,0,512032770,81081081081,66666666667,3157535416,3840245776
759,228,237,3,1,0,0,0,1,0,0,512032770,81081081081,100000000000,3157535416,2560163851
760,228,239,3,1,0,0,0,1,0,0,512032770,81081081081,81081081081,3157535416,3157535416
761,228,339,3,1,0,0,0,1,0,0,512032770,81081081081,120000000000,3157535416,2133469876
762,228,360,3,1,0,1,0,1,0,0,512032770,81081081081,69767441861,3157535416,3669568186
763,228,433,3,1,0,0,0,1,0,0,512032770,81081081081,36144578314,3157535416,7083119987
764,228,809,1,0,1,0,0,1,0,0,170677590,27027027027,100000000000,3157535416,853387950
765,229,230,3,1,0,0,0,1,0,0,512032770,69767441860,333333333334,3669568186,768049155
766,229,231,3,1,0,0,0,1,0,0,512032770,69767441860,333333333334,3669568186,768049155
767,229,234,3,1,0,0,0,1,0,0,512032770,69767441860,200000000000,3669568186,1280081925
768,229,238,3,1,0,0,0,1,0,0,512032770,69767441860,142857142857,3669568186,1792114696
769,229,240,3,1,0,0,0,1,0,0,512032770,69767441860,166666666667,3669568186,1536098310
770,229,341,3,1,0,0,0,1,0,0,512032770,69767441860,96774193549,3669568186,2645502646
771,229,361,3,1,0,1,0,1,0,0,512032770,69767441860,166666666667,3669568186,1536098310
772,229,434,3,1,0,0,0,1,0,0,512032770,69767441860,166666666667,3669568186,1536098310
773,229,810,1,0,1,0,0,1,0,0,170677590,23255813954,250000000000,3669568186,341355180
774,230,231,3,1,0,0,0,1,0,0,512032770,333333333333,333333333333,768049155,768049155
775,230,345,3,1,0,0,0,1,0,0,512032770,333333333333,75000000000,768049155,3413551801
776,231,348,3,1,0,0,0,1,0,0,512032770,333333333333,75000000000,768049155,3413551801
777,232,233,3,1,0,0,0,1,0,0,512032770,200000000000,66666666667,1280081925,3840245776
778,232,236,3,1,0,0,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
779,232,241,3,1,0,1,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
780,232,352,3,1,0,0,0,1,0,0,512032770,200000000000,83333333334,1280081925,3072196621
781,233,234,3,1,0,0,0,1,0,0,512032770,66666666667,200000000000,3840245776,1280081925
782,233,235,3,1,0,0,0,1,0,0,512032770,66666666667,166666666667,3840245776,1536098310
783,233,236,3,1,0,0,0,1,0,0,512032770,66666666667,200000000000,3840245776,1280081925
784,233,237,3,1,0,0,0,1,0,0,512032770,66666666666,100000000000,3840245776,2560163851
785,233,241,3,1,0,1,0,1,0,0,512032770,66666666666,166666666667,3840245776,1536098310
786,233,356,3,1,0,1,0,1,0,0,512032770,66666666666,76923076923,3840245776,3328213006
787,233,362,3,1,0,1,0,1,0,0,512032770,66666666666,166666666667,3840245776,1536098310
788,233,439,3,1,0,0,0,1,0,0,512032770,66666666666,100000000000,3840245776,2560163851
789,234,238,3,1,0,0,0,1,0,0,512032770,200000000000,142857142857,1280081925,1792114696
790,234,357,3,1,0,1,0,1,0,0,512032770,200000000000,66666666667,1280081925,3840245776
791,235,236,3,1,0,0,0,1,0,0,512032770,166666666667,200000000000,1536098310,1280081925
792,235,239,3,1,0,0,0,1,0,0,512032770,166666666667,81081081081,1536098310,3157535416
793,235,360,3,1,0,1,0,1,0,0,512032770,166666666666,69767441861,1536098310,3669568186
794,235,440,3,1,0,0,0,1,0,0,512032770,166666666666,142857142858,1536098310,1792114696
795,236,363,3,1,0,1,0,1,0,0,512032770,200000000000,81081081081,1280081925,3157535416
796,237,238,3,1,0,0,0,1,0,0,512032770,100000000000,142857142857,2560163851,1792114696
797,237,239,3,1,0,0,0,1,0,0,512032770,100000000000,81081081081,2560163851,3157535416
798,237,363,3,1,0,1,0,1,0,0,512032770,100000000000,81081081081,2560163851,3157535416
799,237,443,3,1,0,0,0,1,0,0,512032770,100000000000,111111111112,2560163851,2304147466
800,238,240,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
801,238,364,3,1,0,1,0,1,0,0,512032770,142857142857,200000000000,1792114696,1280081925
802,239,240,3,1,0,0,0,1,0,0,512032770,81081081081,166666666666,3157535416,1536098310
803,239,241,3,1,0,1,0,1,0,0,512032770,81081081081,166666666666,3157535416,1536098310
804,239,365,3,1,0,1,0,1,0,0,512032770,81081081081,100000000000,3157535416,2560163851
805,239,450,3,1,0,0,0,1,0,0,512032770,81081081081,33707865169,3157535416,7595152757
806,239,811,1,0,1,0,0,1,0,0,170677590,27027027027,200000000000,3157535416,426693975
807,240,451,3,1,0,0,0,1,0,0,512032770,166666666666,250000000000,1536098310,1024065540
808,241,456,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
809,242,243,3,1,0,0,0,1,0,0,512032770,111111111112,111111111112,2304147466,2304147466
810,242,244,3,1,0,0,0,1,0,0,512032770,111111111111,142857142858,2304147466,1792114696
811,242,246,3,1,0,0,0,1,0,0,512032770,111111111111,250000000000,2304147466,1024065540
812,242,248,3,1,0,0,0,1,0,0,512032770,111111111111,200000000000,2304147466,1280081925
813,242,249,3,1,0,0,0,1,0,0,512032770,111111111111,66666666667,2304147466,3840245776
814,242,255,3,1,0,0,0,1,0,0,512032770,111111111111,125000000000,2304147466,2048131081
815,242,261,3,1,0,0,0,1,0,0,512032770,111111111111,50000000000,2304147466,5120327701
816,242,286,3,1,0,0,0,1,0,0,512032770,111111111111,200000000000,2304147466,1280081925
817,242,297,3,1,0,0,0,1,0,0,512032770,111111111111,142857142858,2304147466,1792114696
818,243,245,3,1,0,0,0,1,0,0,512032770,111111111111,125000000000,2304147466,2048131081
819,243,249,3,1,0,0,0,1,0,0,512032770,111111111111,66666666667,2304147466,3840245776
820,243,252,3,1,0,0,0,1,0,0,512032770,111111111111,83333333334,2304147466,3072196621
821,243,254,3,1,0,0,0,1,0,0,512032770,111111111111,111111111112,2304147466,2304147466
822,243,256,3,1,0,0,0,1,0,0,512032770,111111111111,142857142858,2304147466,1792114696
823,243,264,3,1,0,0,0,1,0,0,512032770,111111111111,125000000000,2304147466,2048131081
824,243,287,3,1,0,0,0,1,0,0,512032770,111111111111,142857142858,2304147466,1792114696
825,243,298,3,1,0,0,0,1,0,0,512032770,111111111111,142857142858,2304147466,1792114696
826,244,253,3,1,0,0,0,1,0,0,512032770,142857142857,125000000000,1792114696,2048131081
827,244,261,3,1,0,0,0,1,0,0,512032770,142857142857,50000000000,1792114696,5120327701
828,244,266,3,1,0,0,0,1,0,0,512032770,142857142857,142857142858,1792114696,1792114696
829,244,277,3,1,0,0,0,1,0,0,512032770,142857142857,38461538462,1792114696,6656426011
830,244,288,3,1,0,0,0,1,0,0,512032770,142857142857,200000000000,1792114696,1280081925
831,244,299,3,1,0,0,0,1,0,0,512032770,142857142857,142857142858,1792114696,1792114696
832,245,249,3,1,0,0,0,1,0,0,512032770,125000000000,66666666667,2048131081,3840245776
833,245,252,3,1,0,0,0,1,0,0,512032770,125000000000,83333333334,2048131081,3072196621
834,245,254,3,1,0,0,0,1,0,0,512032770,125000000000,111111111111,2048131081,2304147466
835,245,257,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
836,245,267,3,1,0,0,0,1,0,0,512032770,125000000000,142857142858,2048131081,1792114696
837,245,289,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
838,245,300,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
839,246,248,3,1,0,0,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
840,246,249,3,1,0,0,0,1,0,0,512032770,250000000000,66666666667,1024065540,3840245776
841,246,258,3,1,0,0,0,1,0,0,512032770,250000000000,200000000000,1024065540,1280081925
842,247,249,3,1,0,0,0,1,0,0,512032770,500000000000,66666666667,512032770,3840245776
843,247,259,3,1,0,0,0,1,0,0,512032770,500000000000,333333333334,512032770,768049155
844,248,249,3,1,0,0,0,1,0,0,512032770,200000000000,66666666667,1280081925,3840245776
845,248,251,3,1,0,1,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
846,248,260,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
847,249,250,3,1,0,0,0,1,0,0,512032770,66666666667,333333333334,3840245776,768049155
848,249,251,3,1,0,1,0,1,0,0,512032770,66666666667,200000000000,3840245776,1280081925
849,249,252,3,1,0,0,0,1,0,0,512032770,66666666667,83333333334,3840245776,3072196621
850,249,254,3,1,0,0,0,1,0,0,512032770,66666666666,111111111111,3840245776,2304147466
851,249,261,3,1,0,0,0,1,0,0,512032770,66666666666,50000000000,3840245776,5120327701
852,249,286,3,1,0,0,0,1,0,0,512032770,66666666666,200000000000,3840245776,1280081925
853,249,297,3,1,0,0,0,1,0,0,512032770,66666666666,142857142857,3840245776,1792114696
854,249,474,1,0,1,1,0,1,0,0,170677590,22222222222,500000000000,3840245776,170677590
855,249,812,1,0,1,0,0,1,0,0,170677590,22222222222,333333333334,3840245776,256016385
856,250,251,3,1,0,1,0,1,0,0,512032770,333333333333,200000000000,768049155,1280081925
857,250,262,3,1,0,0,0,1,0,0,512032770,333333333333,250000000000,768049155,1024065540
858,251,254,3,1,0,1,0,1,0,0,512032770,200000000000,111111111111,1280081925,2304147466
859,251,263,3,1,0,1,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
860,252,254,3,1,0,0,0,1,0,0,512032770,83333333334,111111111111,3072196621,2304147466
861,252,264,3,1,0,0,0,1,0,0,512032770,83333333333,125000000000,3072196621,2048131081
862,252,267,3,1,0,0,0,1,0,0,512032770,83333333333,142857142857,3072196621,1792114696
863,252,270,3,1,0,0,0,1,0,0,512032770,83333333333,166666666667,3072196621,1536098310
864,252,283,3,1,0,0,0,1,0,0,512032770,83333333333,166666666667,3072196621,1536098310
865,252,287,3,1,0,0,0,1,0,0,512032770,83333333333,142857142857,3072196621,1792114696
866,252,290,3,1,0,0,0,1,0,0,512032770,83333333333,142857142858,3072196621,1792114696
867,252,298,3,1,0,0,0,1,0,0,512032770,83333333333,142857142857,3072196621,1792114696
868,252,301,3,1,0,0,0,1,0,0,512032770,83333333333,125000000000,3072196621,2048131081
869,253,269,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
870,253,277,3,1,0,0,0,1,0,0,512032770,125000000000,38461538462,2048131081,6656426011
871,253,285,3,1,0,0,0,1,0,0,512032770,125000000000,142857142857,2048131081,1792114696
872,253,291,3,1,0,0,0,1,0,0,512032770,125000000000,200000000000,2048131081,1280081925
873,253,302,3,1,0,0,0,1,0,0,512032770,125000000000,142857142858,2048131081,1792114696
874,253,327,3,1,0,0,0,1,0,0,512032770,125000000000,250000000000,2048131081,1024065540
875,254,265,3,1,0,0,0,1,0,0,512032770,111111111111,142857142858,2304147466,1792114696
876,254,283,3,1,0,0,0,1,0,0,512032770,111111111111,166666666667,2304147466,1536098310
877,254,292,3,1,0,0,0,1,0,0,512032770,111111111111,166666666667,2304147466,1536098310
878,254,303,3,1,0,0,0,1,0,0,512032770,111111111111,166666666667,2304147466,1536098310
879,255,256,3,1,0,0,0,1,0,0,512032770,125000000000,142857142857,2048131081,1792114696
880,255,258,3,1,0,0,0,1,0,0,512032770,125000000000,200000000000,2048131081,1280081925
881,255,260,3,1,0,0,0,1,0,0,512032770,125000000000,166666666667,2048131081,1536098310
882,255,261,3,1,0,0,0,1,0,0,512032770,125000000000,50000000000,2048131081,5120327701
883,255,266,3,1,0,0,0,1,0,0,512032770,125000000000,142857142857,2048131081,1792114696
884,255,268,3,1,0,0,0,1,0,0,512032770,125000000000,142857142857,2048131081,1792114696
885,255,271,3,1,0,0,0,1,0,0,512032770,125000000000,142857142858,2048131081,1792114696
886,256,257,3,1,0,0,0,1,0,0,512032770,142857142857,166666666667,1792114696,1536098310
887,256,261,3,1,0,0,0,1,0,0,512032770,142857142857,50000000000,1792114696,5120327701
888,256,264,3,1,0,0,0,1,0,0,512032770,142857142857,125000000000,1792114696,2048131081
889,256,265,3,1,0,0,0,1,0,0,512032770,142857142857,142857142857,1792114696,1792114696
890,256,272,3,1,0,0,0,1,0,0,512032770,142857142857,142857142858,1792114696,1792114696
891,257,261,3,1,0,0,0,1,0,0,512032770,166666666667,50000000000,1536098310,5120327701
892,257,264,3,1,0,0,0,1,0,0,512032770,166666666667,125000000000,1536098310,2048131081
893,257,265,3,1,0,0,0,1,0,0,512032770,166666666666,142857142857,1536098310,1792114696
894,257,273,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
895,258,260,3,1,0,0,0,1,0,0,512032770,200000000000,166666666667,1280081925,1536098310
896,258,261,3,1,0,0,0,1,0,0,512032770,200000000000,50000000000,1280081925,5120327701
897,258,274,3,1,0,0,0,1,0,0,512032770,200000000000,200000000000,1280081925,1280081925
898,259,261,3,1,0,0,0,1,0,0,512032770,333333333333,50000000000,768049155,5120327701
899,259,275,3,1,0,0,0,1,0,0,512032770,333333333333,333333333334,768049155,768049155
900,260,261,3,1,0,0,0,1,0,0,512032770,166666666667,50000000000,1536098310,5120327701
901,260,263,3,1,0,1,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
902,260,276,3,1,0,0,0,1,0,0,512032770,166666666666,166666666667,1536098310,1536098310
903,261,262,3,1,0,0,0,1,0,0,512032770,50000000000,250000000000,5120327701,1024065540
904,261,263,3,1,0,1,0,1,0,0,512032770,50000000000,166666666667,5120327701,1536098310
905,261,264,3,1,0,0,0,1,0,0,512032770,50000000000,125000000000,5120327701,2048131081
906,261,265,3,1,0,0,0,1,0,0,512032770,50000000000,142857142857,5120327701,1792114696
907,261,266,3,1,0,0,0,1,0,0,512032770,50000000000,142857142857,5120327701,1792114696
908,261,268,3,1,0,0,0,1,0,0,512032770,50000000000,142857142857,5120327701,1792114696
909,261,277,3,1,0,0,0,1,0,0,512032770,50000000000,38461538462,5120327701,6656426011
910,261,288,3,1,0,0,0,1,0,0,512032770,50000000000,200000000000,5120327701,1280081925
911,261,299,3,1,0,0,0,1,0,0,512032770,50000000000,142857142857,5120327701,1792114696
912,261,475,1,0,1,1,0,1,0,0,170677590,16666666667,333333333334,5120327701,256016385
913,261,813,1,0,1,0,0,1,0,0,170677590,16666666666,250000000000,5120327701,341355180
