observable_id,observable_code,value
0,0,20
1,1,100
2,2,64
3,3,5
4,4,5
5,5,5
6,6,9
7,7,4
8,8,1
9,9,20
10,10,40
11,11,20
12,12,10
13,13,14
14,14,10
15,15,10
16,16,10
17,17,2
18,18,0
19,19,10
20,20,18
21,21,0
22,22,0
23,23,1
24,24,1
25,25,0
