observable_id,observable_code,value
0,0,985
1,1,3
2,2,1342
3,3,864
4,4,2378
5,5,4584
6,6,9
7,7,9
8,8,1
9,9,3
10,10,1
11,11,1
12,12,1
13,13,8
14,14,81
15,15,0
16,16,0
17,17,6
18,18,524
19,19,525
20,20,848692485
21,21,526418076
22,22,1
23,23,0
24,24,4
25,25,4
26,26,1405
27,27,1146
28,28,6
29,29,7
30,30,998699
31,31,1313316
32,32,9
33,33,8
34,34,1
35,35,1
36,36,1
