observable_id,observable_code,value
0,0,3
1,1,3
2,2,56
3,3,91
4,4,56
5,5,56
6,6,56
7,7,56
8,8,1
9,9,4
10,10,56
11,11,224
12,12,1568
13,13,168
14,14,1512
15,15,3
16,16,4
17,17,27
18,18,28
19,19,56
20,20,55
21,21,90
22,22,55
23,23,5
24,24,1
25,25,1
26,26,1
27,27,0
28,28,0
29,29,5
30,30,2
31,31,3
32,32,0
33,33,1
34,34,0
