observable_id,observable_code,value
0,0,985
1,1,3
2,2,3
3,3,1414965
4,4,2537360
5,5,4244895
6,6,7612080
7,7,1
8,8,1
9,9,1
10,10,7612080
11,11,1
12,12,1
13,13,3
14,14,1789050
15,15,594087
16,16,2267
17,17,305969
18,18,290385
19,19,1
