observable_id,observable_code,value
0,0,1
1,1,8
2,2,8
3,3,56
4,4,6
5,5,1
6,6,5
7,7,336
8,8,94058496
9,9,56
10,10,94058440
11,11,112870128
12,12,448
13,13,112869680
14,14,0
15,15,0
16,16,0
17,17,0
