observable_id,observable_code,value_x1e12,aux_id
0,0,4000000000000,-1
1,1,2000000000000,-1
2,2,16000000000000,-1
3,3,5000000000000,-1
4,4,2000000000000,-1
5,5,24000000000000,-1
6,6,22000000000000,-1
7,7,18000000000000,-1
8,8,18000000000000,-1
9,9,18000000000000,-1
