observable_id,observable_code,value
0,0,2
1,1,1
2,2,12
3,3,5
4,4,6
5,5,16
6,6,104
7,7,13
8,8,22
9,9,12
10,10,44
11,11,56
12,12,28
13,13,28
14,14,0
15,15,1
16,16,1
17,17,1
18,18,1
19,19,1
20,20,1
21,21,1
22,22,0
23,23,0
24,24,0
25,25,1
26,26,0
