observable_id,observable_code,value
0,0,3
1,1,288
2,2,288
3,3,3128
4,4,208
5,5,80
6,6,16
7,7,288
8,8,288
9,9,208
10,10,3
11,11,3
12,12,288
13,13,288
14,14,1
15,15,1
16,16,0
17,17,0
