product_row_id,left_support_row,right_support_row,left_relation_id,right_relation_id,target_relation_id,target_support_row,inside_support_flag,coefficient
1586,16,18,896,907,909,20,1,2
1587,18,16,907,896,909,20,1,2
1588,20,14,909,893,909,20,1,1
1589,21,16,910,896,909,20,1,1
1590,23,26,916,923,909,20,1,2
1591,24,27,917,926,909,20,1,2
1592,23,18,916,907,909,20,1,2
1593,16,25,896,921,909,20,1,2
1594,18,23,907,916,909,20,1,2
1595,25,16,921,896,909,20,1,2
1596,26,23,923,916,909,20,1,2
1597,27,24,926,917,909,20,1,2
1598,32,48,934,969,909,20,1,1
1599,33,52,935,978,909,20,1,1
1600,34,38,938,945,909,20,1,2
1601,38,33,945,935,909,20,1,2
1602,39,32,951,934,909,20,1,1
1603,41,34,955,938,909,20,1,1
1604,23,25,916,921,909,20,1,2
1605,16,42,896,956,909,20,1,1
1606,24,20,917,909,909,20,1,1
1607,42,16,956,896,909,20,1,1
1608,20,24,909,917,909,20,1,1
1609,25,23,921,916,909,20,1,2
1610,32,39,934,951,909,20,1,2
1611,34,47,938,965,909,20,1,2
1612,33,38,935,945,909,20,1,2
1613,34,46,938,964,909,20,1,2
1614,38,34,945,938,909,20,1,2
1615,46,33,964,935,909,20,1,2
1616,47,33,965,935,909,20,1,2
1617,48,32,969,934,909,20,1,2
1618,33,46,935,964,909,20,1,2
1619,33,41,935,955,909,20,1,1
1620,51,48,977,969,909,20,1,1
1621,52,34,978,938,909,20,1,1
1622,39,51,951,977,909,20,1,1
1623,46,34,964,938,909,20,1,2
1624,18,21,907,910,909,20,1,2
1625,21,18,910,907,909,20,1,2
1626,20,20,909,909,909,20,1,2
1627,18,18,907,907,909,20,1,2
1628,12,12,886,886,909,20,1,2
1629,40,28,954,927,909,20,1,2
1630,53,12,981,886,909,20,1,2
1631,12,53,886,981,909,20,1,2
1632,42,25,956,921,909,20,1,2
1633,25,26,921,923,909,20,1,2
1634,20,27,909,926,909,20,1,2
1635,25,18,921,907,909,20,1,2
1636,17,28,897,927,909,20,1,2
1637,12,13,886,890,909,20,1,2
1638,15,13,895,890,909,20,1,2
1639,13,54,890,982,909,20,1,2
1640,18,25,907,921,909,20,1,2
1641,27,20,926,909,909,20,1,2
1642,25,42,921,956,909,20,1,2
1643,26,25,923,921,909,20,1,2
1644,54,13,982,890,909,20,1,2
1645,13,15,890,895,909,20,1,2
1646,13,12,890,886,909,20,1,2
1647,40,19,954,908,909,20,1,2
1648,46,47,964,965,909,20,1,2
1649,47,46,965,964,909,20,1,2
1650,38,38,945,945,909,20,1,2
1651,48,39,969,951,909,20,1,2
1652,29,29,928,928,909,20,1,2
1653,45,36,962,941,909,20,1,2
1654,44,43,961,960,909,20,1,2
1655,43,44,960,961,909,20,1,2
1656,27,27,926,926,909,20,1,2
1657,25,25,921,921,909,20,1,2
1658,26,18,923,907,909,20,1,2
1659,18,26,907,923,909,20,1,2
1660,12,15,886,895,909,20,1,2
1661,15,12,895,886,909,20,1,2
1662,17,19,897,908,909,20,1,2
1663,13,13,890,890,909,20,1,2
1664,47,38,965,945,909,20,1,2
1665,38,52,945,978,909,20,1,2
1666,48,48,969,969,909,20,1,2
1667,46,38,964,945,909,20,1,2
1668,30,36,930,941,909,20,1,2
1669,29,43,928,960,909,20,1,2
1670,29,44,928,961,909,20,1,2
1671,31,29,932,928,909,20,1,2
1672,38,46,945,964,909,20,1,2
1673,39,39,951,951,909,20,1,2
1674,38,47,945,965,909,20,1,2
1675,41,38,955,945,909,20,1,2
1676,29,49,928,973,909,20,1,2
1677,44,29,961,928,909,20,1,2
1678,43,29,960,928,909,20,1,2
1679,45,37,962,943,909,20,1,2
1680,46,46,964,964,909,20,1,2
1681,39,48,951,969,909,20,1,2
1682,52,46,978,964,909,20,1,2
1683,46,41,964,955,909,20,1,2
1684,43,31,960,932,909,20,1,2
1685,49,43,973,960,909,20,1,2
1686,30,37,930,943,909,20,1,2
1687,43,43,960,960,909,20,1,2
1688,12,40,886,954,909,20,1,2
1689,40,55,954,983,909,20,1,1
1690,53,40,981,954,909,20,1,1
1691,55,28,983,927,909,20,1,1
1692,28,53,927,981,909,20,1,1
1693,28,12,927,886,909,20,1,2
1694,12,17,886,897,909,20,1,2
1695,13,40,890,954,909,20,1,2
1696,15,17,895,897,909,20,1,2
1697,17,22,897,912,909,20,1,2
1698,19,15,908,895,909,20,1,2
1699,22,19,912,908,909,20,1,2
1700,19,12,908,886,909,20,1,2
1701,28,13,927,890,909,20,1,2
1702,29,30,928,930,909,20,1,2
1703,30,35,930,940,909,20,1,1
1704,31,45,932,962,909,20,1,1
1705,35,37,940,943,909,20,1,1
1706,36,49,941,973,909,20,1,1
1707,37,29,943,928,909,20,1,2
1708,54,40,982,954,909,20,1,1
1709,40,22,954,912,909,20,1,1
1710,13,17,890,897,909,20,1,2
1711,19,13,908,890,909,20,1,2
1712,28,54,927,982,909,20,1,1
1713,22,28,912,927,909,20,1,1
1714,29,45,928,962,909,20,1,2
1715,43,30,960,930,909,20,1,2
1716,44,30,961,930,909,20,1,2
1717,45,35,962,940,909,20,1,2
1718,35,36,940,941,909,20,1,2
1719,37,44,943,961,909,20,1,2
1720,36,29,941,928,909,20,1,2
1721,37,43,943,960,909,20,1,2
1722,49,45,973,962,909,20,1,1
1723,30,50,930,975,909,20,1,1
1724,43,45,960,962,909,20,1,2
1725,36,43,941,960,909,20,1,2
1726,36,31,941,932,909,20,1,1
1727,50,37,975,943,909,20,1,1
1728,14,21,893,910,910,21,1,1
1729,16,20,896,909,910,21,1,2
1730,16,18,896,907,910,21,1,4
1731,18,16,907,896,910,21,1,4
1732,20,16,909,896,910,21,1,2
1733,21,14,910,893,910,21,1,1
1734,23,27,916,926,910,21,1,2
1735,24,26,917,923,910,21,1,2
1736,23,25,916,921,910,21,1,4
1737,25,23,921,916,910,21,1,4
1738,26,24,923,917,910,21,1,2
1739,27,23,926,916,910,21,1,2
1740,32,52,934,978,910,21,1,1
1741,33,48,935,969,910,21,1,2
1742,34,38,938,945,910,21,1,4
1743,38,33,945,935,910,21,1,4
1744,39,34,951,938,910,21,1,2
1745,41,32,955,934,910,21,1,1
1746,24,42,917,956,910,21,1,1
1747,42,24,956,917,910,21,1,1
1748,32,47,934,965,910,21,1,2
1749,34,39,938,951,910,21,1,2
1750,33,46,935,964,910,21,1,4
1751,46,34,964,938,910,21,1,4
1752,47,32,965,934,910,21,1,2
1753,48,33,969,935,910,21,1,2
1754,51,41,977,955,910,21,1,1
1755,52,51,978,977,910,21,1,1
1756,18,18,907,907,910,21,1,4
1757,21,21,910,910,910,21,1,2
1758,20,18,909,907,910,21,1,4
1759,18,20,907,909,910,21,1,4
1760,12,28,886,927,910,21,1,4
1761,40,12,954,886,910,21,1,4
1762,53,53,981,981,910,21,1,2
1763,12,12,886,886,910,21,1,4
1764,42,26,956,923,910,21,1,2
1765,25,25,921,921,910,21,1,4
1766,25,27,921,926,910,21,1,4
1767,17,13,897,890,910,21,1,4
1768,15,54,895,982,910,21,1,2
1769,13,13,890,890,910,21,1,4
1770,27,25,926,921,910,21,1,4
1771,26,42,923,956,910,21,1,2
1772,54,15,982,895,910,21,1,2
1773,13,19,890,908,910,21,1,4
1774,46,46,964,964,910,21,1,4
1775,47,47,965,965,910,21,1,2
1776,38,39,945,951,910,21,1,4
1777,48,38,969,945,910,21,1,4
1778,29,36,928,941,910,21,1,4
1779,45,29,962,928,910,21,1,4
1780,44,44,961,961,910,21,1,2
1781,43,43,960,960,910,21,1,4
1782,26,26,923,923,910,21,1,2
1783,15,15,895,895,910,21,1,2
1784,47,52,965,978,910,21,1,2
1785,38,38,945,945,910,21,1,4
1786,46,48,964,969,910,21,1,4
1787,30,43,930,960,910,21,1,4
1788,29,29,928,928,910,21,1,4
1789,31,44,932,961,910,21,1,2
1790,39,46,951,964,910,21,1,4
1791,41,47,955,965,910,21,1,2
1792,44,49,961,973,910,21,1,2
1793,43,37,960,943,910,21,1,4
1794,52,41,978,955,910,21,1,2
1795,49,31,973,932,910,21,1,2
1796,12,40,886,954,910,21,1,4
1797,40,40,954,954,910,21,1,2
1798,53,55,981,983,910,21,1,1
1799,55,53,983,981,910,21,1,1
1800,28,28,927,927,910,21,1,2
1801,28,12,927,886,910,21,1,4
1802,13,17,890,897,910,21,1,4
1803,15,22,895,912,910,21,1,2
1804,17,17,897,897,910,21,1,2
1805,19,19,908,908,910,21,1,2
1806,22,15,912,895,910,21,1,2
1807,19,13,908,890,910,21,1,4
1808,29,30,928,930,910,21,1,4
1809,30,45,930,962,910,21,1,2
1810,31,35,932,940,910,21,1,1
1811,35,49,940,973,910,21,1,1
1812,36,37,941,943,910,21,1,2
1813,37,29,943,928,910,21,1,4
1814,54,22,982,912,910,21,1,1
1815,22,54,912,982,910,21,1,1
1816,43,45,960,962,910,21,1,4
1817,44,35,961,940,910,21,1,2
1818,45,30,962,930,910,21,1,2
1819,35,44,940,961,910,21,1,2
1820,37,36,943,941,910,21,1,2
1821,36,43,941,960,910,21,1,4
1822,49,50,973,975,910,21,1,1
1823,50,31,975,932,910,21,1,1
1824,14,22,893,912,912,22,1,1
1825,16,19,896,908,912,22,1,4
1826,16,28,896,927,912,22,1,2
1827,18,13,907,890,912,22,1,8
1828,18,12,907,886,912,22,1,4
1829,20,17,909,897,912,22,1,4
1830,21,15,910,895,912,22,1,2
1831,23,28,916,927,912,22,1,4
1832,24,55,917,983,912,22,1,1
1833,25,12,921,886,912,22,1,8
1834,26,53,923,981,912,22,1,2
1835,27,40,926,954,912,22,1,4
1836,23,19,916,908,912,22,1,2
1837,24,22,917,912,912,22,1,2
1838,26,54,923,982,912,22,1,2
1839,25,13,921,890,912,22,1,4
1840,32,35,934,940,912,22,1,2
1841,33,36,935,941,912,22,1,4
1842,34,36,938,941,912,22,1,2
1843,34,37,938,943,912,22,1,4
1844,38,29,945,928,912,22,1,4
1845,38,43,945,960,912,22,1,8
1846,39,30,951,930,912,22,1,4
1847,41,44,955,961,912,22,1,2
1848,42,15,956,895,912,22,1,2
1849,46,29,964,928,912,22,1,8
1850,47,49,965,973,912,22,1,2
1851,48,45,969,962,912,22,1,4
1852,33,37,935,943,912,22,1,2
1853,32,50,934,975,912,22,1,1
1854,47,31,965,932,912,22,1,2
1855,46,43,964,960,912,22,1,4
1856,51,35,977,940,912,22,1,1
1857,52,44,978,961,912,22,1,2
1858,21,54,910,982,912,22,1,1
1859,20,40,909,954,912,22,1,2
1860,12,18,886,907,912,22,1,4
1861,40,23,954,916,912,22,1,4
1862,53,26,981,923,912,22,1,2
1863,12,25,886,921,912,22,1,8
1864,42,53,956,981,912,22,1,1
1865,17,16,897,896,912,22,1,4
1866,15,21,895,910,912,22,1,2
1867,13,18,890,907,912,22,1,8
1868,27,17,926,897,912,22,1,2
1869,26,15,923,895,912,22,1,2
1870,54,26,982,923,912,22,1,2
1871,13,25,890,921,912,22,1,4
1872,47,44,965,961,912,22,1,2
1873,48,30,969,930,912,22,1,2
1874,29,38,928,945,912,22,1,4
1875,45,34,962,938,912,22,1,4
1876,44,52,961,978,912,22,1,2
1877,43,38,960,945,912,22,1,8
1878,15,42,895,956,912,22,1,2
1879,30,33,930,935,912,22,1,4
1880,29,46,928,964,912,22,1,8
1881,31,47,932,965,912,22,1,2
1882,39,45,951,962,912,22,1,2
1883,41,31,955,932,912,22,1,1
1884,44,41,961,955,912,22,1,2
1885,43,46,960,964,912,22,1,4
1886,52,49,978,973,912,22,1,1
1887,49,47,973,965,912,22,1,2
1888,53,42,981,956,912,22,1,1
1889,40,16,954,896,912,22,1,2
1890,54,21,982,910,912,22,1,1
1891,17,23,897,916,912,22,1,2
1892,15,26,895,923,912,22,1,2
1893,44,47,961,965,912,22,1,2
1894,45,33,962,935,912,22,1,2
1895,30,34,930,938,912,22,1,2
1896,31,41,932,955,912,22,1,1
1897,49,52,973,978,912,22,1,1
1898,55,24,983,917,912,22,1,1
1899,28,27,927,926,912,22,1,4
1900,28,20,927,909,912,22,1,2
1901,19,20,908,909,912,22,1,4
1902,22,14,912,893,912,22,1,1
1903,19,27,908,926,912,22,1,2
1904,22,24,912,917,912,22,1,2
1905,35,32,940,934,912,22,1,2
1906,36,39,941,951,912,22,1,4
1907,37,39,943,951,912,22,1,2
1908,37,48,943,969,912,22,1,4
1909,36,48,941,969,912,22,1,2
1910,35,51,940,977,912,22,1,1
1911,50,32,975,934,912,22,1,1
1912,14,23,893,916,916,23,1,1
1913,16,24,896,917,916,23,1,2
1914,16,23,896,916,916,23,1,2
1915,16,16,896,896,916,23,1,2
1916,18,18,907,907,916,23,1,2
1917,18,25,907,921,916,23,1,2
1918,20,26,909,923,916,23,1,2
1919,21,27,910,926,916,23,1,1
1920,23,14,916,893,916,23,1,1
1921,24,16,917,896,916,23,1,2
1922,23,16,916,896,916,23,1,2
1923,25,18,921,907,916,23,1,2
1924,26,20,923,909,916,23,1,2
1925,27,21,926,910,916,23,1,1
1926,23,23,916,916,916,23,1,2
1927,23,24,916,917,916,23,1,1
1928,27,42,926,956,916,23,1,1
1929,25,25,921,921,916,23,1,2
1930,32,33,934,935,916,23,1,1
1931,33,32,935,934,916,23,1,2
1932,34,34,938,938,916,23,1,2
1933,34,33,938,935,916,23,1,2
1934,38,46,945,964,916,23,1,2
1935,38,38,945,945,916,23,1,2
1936,39,47,951,965,916,23,1,2
1937,41,39,955,951,916,23,1,1
1938,24,23,917,916,916,23,1,1
1939,42,27,956,926,916,23,1,1
1940,32,34,934,938,916,23,1,2
1941,34,32,938,934,916,23,1,1
1942,33,33,935,935,916,23,1,2
1943,46,38,964,945,916,23,1,2
1944,47,48,965,969,916,23,1,2
1945,48,52,969,978,916,23,1,1
1946,33,34,935,938,916,23,1,2
1947,34,51,938,977,916,23,1,1
1948,48,41,969,955,916,23,1,1
1949,46,46,964,964,916,23,1,2
1950,51,33,977,935,916,23,1,1
1951,52,39,978,951,916,23,1,1
1952,18,42,907,956,916,23,1,2
1953,21,25,910,921,916,23,1,2
1954,20,25,909,921,916,23,1,2
1955,18,20,907,909,916,23,1,2
1956,12,19,886,908,916,23,1,2
1957,40,12,954,886,916,23,1,2
1958,53,13,981,890,916,23,1,2
1959,12,15,886,895,916,23,1,2
1960,42,18,956,907,916,23,1,2
1961,25,21,921,910,916,23,1,2
1962,20,18,909,907,916,23,1,2
1963,25,20,921,909,916,23,1,2
1964,17,12,897,886,916,23,1,2
1965,12,28,886,927,916,23,1,2
1966,15,12,895,886,916,23,1,2
1967,13,53,890,981,916,23,1,2
1968,18,27,907,926,916,23,1,2
1969,27,25,926,921,916,23,1,2
1970,25,26,921,923,916,23,1,2
1971,26,18,923,907,916,23,1,2
1972,54,12,982,886,916,23,1,2
1973,13,15,890,895,916,23,1,2
1974,13,19,890,908,916,23,1,2
1975,40,13,954,890,916,23,1,2
1976,46,47,964,965,916,23,1,2
1977,47,38,965,945,916,23,1,2
1978,38,39,945,951,916,23,1,2
1979,48,46,969,964,916,23,1,2
1980,29,37,928,943,916,23,1,2
1981,45,29,962,928,916,23,1,2
1982,44,29,961,928,916,23,1,2
1983,43,49,960,973,916,23,1,2
1984,27,18,926,907,916,23,1,2
1985,25,27,921,926,916,23,1,2
1986,26,25,923,921,916,23,1,2
1987,18,26,907,923,916,23,1,2
1988,12,54,886,982,916,23,1,2
1989,15,13,895,890,916,23,1,2
1990,17,13,897,890,916,23,1,2
1991,13,28,890,927,916,23,1,2
1992,47,46,965,964,916,23,1,2
1993,38,47,945,965,916,23,1,2
1994,48,38,969,945,916,23,1,2
1995,46,39,964,951,916,23,1,2
1996,30,29,930,928,916,23,1,2
1997,29,36,928,941,916,23,1,2
1998,29,44,928,961,916,23,1,2
1999,31,43,932,960,916,23,1,2
2000,38,48,945,969,916,23,1,2
2001,39,46,951,964,916,23,1,2
2002,38,41,945,955,916,23,1,2
2003,41,46,955,964,916,23,1,2
2004,29,31,928,932,916,23,1,2
2005,44,43,961,960,916,23,1,2
2006,43,37,960,943,916,23,1,2
2007,45,43,962,960,916,23,1,2
2008,46,48,964,969,916,23,1,2
2009,39,38,951,945,916,23,1,2
2010,52,38,978,945,916,23,1,2
2011,46,52,964,978,916,23,1,2
2012,43,44,960,961,916,23,1,2
2013,49,29,973,928,916,23,1,2
2014,30,43,930,960,916,23,1,2
2015,43,36,960,941,916,23,1,2
2016,12,12,886,886,916,23,1,2
2017,12,13,886,890,916,23,1,2
2018,40,15,954,895,916,23,1,2
2019,53,19,981,908,916,23,1,1
2020,55,17,983,897,916,23,1,1
2021,28,22,927,912,916,23,1,2
2022,28,17,927,897,916,23,1,2
2023,28,40,927,954,916,23,1,2
2024,13,12,890,886,916,23,1,2
2025,15,28,895,927,916,23,1,2
2026,17,53,897,981,916,23,1,1
2027,19,55,908,983,916,23,1,1
2028,22,40,912,954,916,23,1,2
2029,19,40,908,954,916,23,1,2
2030,17,54,897,982,916,23,1,1
2031,13,13,890,890,916,23,1,2
2032,19,17,908,897,916,23,1,2
2033,19,22,908,912,916,23,1,1
2034,29,43,928,960,916,23,1,2
2035,29,29,928,928,916,23,1,2
2036,30,44,930,961,916,23,1,2
2037,31,36,932,941,916,23,1,1
2038,35,30,940,930,916,23,1,1
2039,36,35,941,940,916,23,1,2
2040,37,45,943,962,916,23,1,2
2041,37,30,943,930,916,23,1,2
2042,54,19,982,908,916,23,1,1
2043,22,17,912,897,916,23,1,1
2044,43,29,960,928,916,23,1,2
2045,44,37,961,943,916,23,1,2
2046,45,49,962,973,916,23,1,1
2047,35,45,940,962,916,23,1,2
2048,37,35,943,940,916,23,1,1
2049,36,30,941,930,916,23,1,2
2050,45,31,962,932,916,23,1,1
2051,43,43,960,960,916,23,1,2
2052,36,45,941,962,916,23,1,2
2053,37,50,943,975,916,23,1,1
2054,49,36,973,941,916,23,1,1
2055,50,30,975,930,916,23,1,1
2056,14,24,893,917,917,24,1,1
2057,16,23,896,916,917,24,1,4
2058,16,16,896,896,917,24,1,2
2059,18,25,907,921,917,24,1,8
2060,18,18,907,907,917,24,1,4
2061,20,27,909,926,917,24,1,4
2062,21,26,910,923,917,24,1,2
2063,23,16,916,896,917,24,1,4
2064,24,14,917,893,917,24,1,1
2065,25,18,921,907,917,24,1,8
2066,26,21,923,910,917,24,1,2
2067,27,20,926,909,917,24,1,4
2068,23,23,916,916,917,24,1,2
2069,24,24,917,917,917,24,1,2
2070,26,42,923,956,917,24,1,2
2071,25,25,921,921,917,24,1,4
2072,32,32,934,934,917,24,1,2
2073,33,33,935,935,917,24,1,4
2074,34,33,938,935,917,24,1,2
2075,34,34,938,938,917,24,1,4
2076,38,38,945,945,917,24,1,4
2077,38,46,945,964,917,24,1,8
2078,39,39,951,951,917,24,1,4
2079,41,47,955,965,917,24,1,2
2080,42,26,956,923,917,24,1,2
2081,46,38,964,945,917,24,1,8
2082,47,52,965,978,917,24,1,2
2083,48,48,969,969,917,24,1,4
2084,33,34,935,938,917,24,1,2
2085,32,51,934,977,917,24,1,1
2086,47,41,965,955,917,24,1,2
2087,46,46,964,964,917,24,1,4
2088,51,32,977,934,917,24,1,1
2089,52,47,978,965,917,24,1,2
2090,21,42,910,956,917,24,1,1
2091,20,20,909,909,917,24,1,2
2092,12,12,886,886,917,24,1,4
2093,40,19,954,908,917,24,1,4
2094,53,15,981,895,917,24,1,2
2095,12,13,886,890,917,24,1,8
2096,42,21,956,910,917,24,1,1
2097,17,28,897,927,917,24,1,4
2098,15,53,895,981,917,24,1,2
2099,13,12,890,886,917,24,1,8
2100,27,27,926,926,917,24,1,2
2101,26,26,923,923,917,24,1,2
2102,54,15,982,895,917,24,1,2
2103,13,13,890,890,917,24,1,4
2104,47,47,965,965,917,24,1,2
2105,48,39,969,951,917,24,1,2
2106,29,29,928,928,917,24,1,4
2107,45,37,962,943,917,24,1,4
2108,44,49,961,973,917,24,1,2
2109,43,29,960,928,917,24,1,8
2110,15,54,895,982,917,24,1,2
2111,30,36,930,941,917,24,1,4
2112,29,43,928,960,917,24,1,8
2113,31,44,932,961,917,24,1,2
2114,39,48,951,969,917,24,1,2
2115,41,41,955,955,917,24,1,1
2116,44,31,961,932,917,24,1,2
2117,43,43,960,960,917,24,1,4
2118,52,52,978,978,917,24,1,1
2119,49,44,973,961,917,24,1,2
2120,53,54,981,982,917,24,1,1
2121,40,28,954,927,917,24,1,2
2122,54,53,982,981,917,24,1,1
2123,17,19,897,908,917,24,1,2
2124,15,15,895,895,917,24,1,2
2125,44,44,961,961,917,24,1,2
2126,45,36,962,941,917,24,1,2
2127,30,37,930,943,917,24,1,2
2128,31,31,932,932,917,24,1,1
2129,49,49,973,973,917,24,1,1
2130,55,22,983,912,917,24,1,1
2131,28,17,927,897,917,24,1,4
2132,28,40,927,954,917,24,1,2
2133,19,40,908,954,917,24,1,4
2134,22,55,912,983,917,24,1,1
2135,19,17,908,897,917,24,1,2
2136,22,22,912,912,917,24,1,2
2137,35,35,940,940,917,24,1,2
2138,36,30,941,930,917,24,1,4
2139,37,30,943,930,917,24,1,2
2140,37,45,943,962,917,24,1,4
2141,36,45,941,962,917,24,1,2
2142,35,50,940,975,917,24,1,1
2143,50,35,975,940,917,24,1,1
2144,14,25,893,921,921,25,1,1
2145,16,18,896,907,921,25,1,1
2146,16,27,896,926,921,25,1,1
2147,16,26,896,923,921,25,1,1
2148,18,24,907,917,921,25,1,2
2149,18,23,907,916,921,25,1,1
2150,20,16,909,896,921,25,1,1
2151,21,23,910,916,921,25,1,1
2152,23,18,916,907,921,25,1,1
2153,24,18,917,907,921,25,1,2
2154,23,21,916,910,921,25,1,1
2155,16,20,896,909,921,25,1,1
2156,18,16,907,896,921,25,1,1
2157,25,14,921,893,921,25,1,1
2158,26,16,923,896,921,25,1,1
2159,27,16,926,896,921,25,1,1
2160,23,20,916,909,921,25,1,1
2161,16,42,896,956,921,25,1,1
2162,23,25,916,921,921,25,1,1
2163,24,25,917,921,921,25,1,1
2164,27,23,926,916,921,25,1,1
2165,26,23,923,916,921,25,1,1
2166,25,16,921,896,921,25,1,1
2167,32,46,934,964,921,25,1,2
2168,33,38,935,945,921,25,1,1
2169,34,39,938,951,921,25,1,1
2170,34,47,938,965,921,25,1,1
2171,38,33,945,935,921,25,1,1
2172,38,32,945,934,921,25,1,1
2173,39,33,951,935,921,25,1,1
2174,41,34,955,938,921,25,1,1
2175,23,26,916,923,921,25,1,1
2176,23,27,916,926,921,25,1,1
2177,16,25,896,921,921,25,1,1
2178,42,16,956,896,921,25,1,1
2179,20,23,909,916,921,25,1,1
2180,25,24,921,917,921,25,1,1
2181,25,23,921,916,921,25,1,1
2182,32,38,934,945,921,25,1,1
2183,34,38,938,945,921,25,1,1
2184,33,52,935,978,921,25,1,1
2185,34,48,938,969,921,25,1,1
2186,38,34,945,938,921,25,1,1
2187,46,32,964,934,921,25,1,2
2188,47,33,965,935,921,25,1,1
2189,48,33,969,935,921,25,1,1
2190,33,48,935,969,921,25,1,1
2191,34,41,938,955,921,25,1,1
2192,34,46,938,964,921,25,1,1
2193,48,34,969,938,921,25,1,1
2194,47,34,965,938,921,25,1,1
2195,38,51,945,977,921,25,1,1
2196,46,34,964,938,921,25,1,1
2197,33,47,935,965,921,25,1,1
2198,33,39,935,951,921,25,1,1
2199,33,46,935,964,921,25,1,1
2200,51,38,977,945,921,25,1,1
2201,52,33,978,935,921,25,1,1
2202,39,34,951,938,921,25,1,1
2203,46,33,964,935,921,25,1,1
2204,18,18,907,907,921,25,1,2
2205,21,27,910,926,921,25,1,1
2206,20,25,909,921,921,25,1,1
2207,18,26,907,923,921,25,1,2
2208,12,13,886,890,921,25,1,2
2209,40,54,954,982,921,25,1,1
2210,53,13,981,890,921,25,1,1
2211,12,28,886,927,921,25,1,1
2212,42,20,956,909,921,25,1,1
2213,25,18,921,907,921,25,1,2
2214,20,18,909,907,921,25,1,1
2215,25,21,921,910,921,25,1,1
2216,17,53,897,981,921,25,1,1
2217,12,12,886,886,921,25,1,2
2218,15,12,895,886,921,25,1,2
2219,13,28,890,927,921,25,1,1
2220,27,18,926,907,921,25,1,1
2221,25,25,921,921,921,25,1,2
2222,26,27,923,926,921,25,1,1
2223,54,13,982,890,921,25,1,1
2224,13,19,890,908,921,25,1,1
2225,13,12,890,886,921,25,1,2
2226,40,15,954,895,921,25,1,1
2227,46,38,964,945,921,25,1,2
2228,47,48,965,969,921,25,1,1
2229,38,52,945,978,921,25,1,1
2230,48,38,969,945,921,25,1,1
2231,29,29,928,928,921,25,1,2
2232,45,44,962,961,921,25,1,1
2233,44,43,961,960,921,25,1,2
2234,43,36,960,941,921,25,1,1
2235,27,25,926,921,921,25,1,1
2236,25,42,921,956,921,25,1,1
2237,26,20,923,909,921,25,1,1
2238,18,25,907,921,921,25,1,2
2239,12,19,886,908,921,25,1,1
2240,17,15,897,895,921,25,1,1
2241,13,13,890,890,921,25,1,2
2242,47,39,965,951,921,25,1,1
2243,38,38,945,945,921,25,1,2
2244,48,46,969,964,921,25,1,1
2245,46,47,964,965,921,25,1,2
2246,30,44,930,961,921,25,1,1
2247,29,43,928,960,921,25,1,2
2248,29,36,928,941,921,25,1,1
2249,31,29,932,928,921,25,1,1
2250,38,41,945,955,921,25,1,1
2251,39,46,951,964,921,25,1,1
2252,38,46,945,964,921,25,1,2
2253,41,48,955,969,921,25,1,1
2254,29,37,928,943,921,25,1,1
2255,43,43,960,960,921,25,1,2
2256,45,31,962,932,921,25,1,1
2257,39,38,951,945,921,25,1,1
2258,52,39,978,951,921,25,1,1
2259,46,46,964,964,921,25,1,2
2260,43,37,960,943,921,25,1,1
2261,49,29,973,928,921,25,1,1
2262,30,49,930,973,921,25,1,1
2263,43,29,960,928,921,25,1,2
2264,20,42,909,956,921,25,1,1
2265,21,25,910,921,921,25,1,1
2266,18,20,907,909,921,25,1,1
2267,53,19,981,908,921,25,1,1
2268,40,13,954,890,921,25,1,1
2269,12,15,886,895,921,25,1,2
2270,27,21,926,910,921,25,1,1
2271,26,18,923,907,921,25,1,2
2272,25,20,921,909,921,25,1,1
2273,54,28,982,927,921,25,1,1
2274,40,12,954,886,921,25,1,1
2275,13,53,890,981,921,25,1,1
2276,42,25,956,921,921,25,1,1
2277,25,27,921,926,921,25,1,1
2278,20,26,909,923,921,25,1,1
2279,17,12,897,886,921,25,1,1
2280,15,19,895,908,921,25,1,1
2281,48,47,969,965,921,25,1,1
2282,47,46,965,964,921,25,1,2
2283,46,39,964,951,921,25,1,1
2284,44,37,961,943,921,25,1,1
2285,29,49,928,973,921,25,1,1
2286,45,29,962,928,921,25,1,1
2287,18,27,907,926,921,25,1,1
2288,27,26,926,923,921,25,1,1
2289,17,13,897,890,921,25,1,1
2290,13,54,890,982,921,25,1,1
2291,15,28,895,927,921,25,1,1
2292,39,47,951,965,921,25,1,1
2293,38,39,945,951,921,25,1,1
2294,41,38,955,945,921,25,1,1
2295,44,36,961,941,921,25,1,1
2296,45,43,962,960,921,25,1,1
2297,43,44,960,961,921,25,1,2
2298,38,48,945,969,921,25,1,1
2299,48,41,969,955,921,25,1,1
2300,29,31,928,932,921,25,1,1
2301,30,43,930,960,921,25,1,1
2302,31,37,932,943,921,25,1,1
2303,46,48,964,969,921,25,1,1
2304,52,38,978,945,921,25,1,1
2305,39,52,951,978,921,25,1,1
2306,30,29,930,928,921,25,1,1
2307,49,36,973,941,921,25,1,1
2308,12,22,886,912,921,25,1,2
2309,12,17,886,897,921,25,1,1
2310,40,40,954,954,921,25,1,1
2311,53,17,981,897,921,25,1,1
2312,55,13,983,890,921,25,1,1
2313,28,12,927,886,921,25,1,1
2314,28,19,927,908,921,25,1,1
2315,28,15,927,895,921,25,1,1
2316,12,40,886,954,921,25,1,1
2317,13,55,890,983,921,25,1,1
2318,15,40,895,954,921,25,1,1
