observable_id,observable_code,value
0,0,1
1,1,1
2,2,56
3,3,3136
4,4,2080
5,5,1056
6,6,2020
7,7,60
8,8,6272
9,9,6204
10,10,68
11,11,11976
12,12,11872
13,13,104
14,14,6204
15,15,0
16,16,9
17,17,0
18,18,936661
19,19,81629
20,20,127386
21,21,1
22,22,0
